gFx,gFy,gFz
0.118,-0.227,-0.569
0.118,-0.226,-0.604
0.101,-0.219,-0.656
0.08,-0.204,-0.727
0.046,-0.177,-0.823
0.023,-0.143,-0.952
0.033,-0.115,-1.097
0.068,-0.085,-1.227
0.134,-0.064,-1.327
0.191,-0.051,-1.391
0.224,-0.04,-1.398
0.224,-0.027,-1.355
0.18,-0.023,-1.29
0.129,-0.01,-1.228
0.048,0.017,-1.184
-0.068,0.019,-1.179
-0.14,0.011,-1.251
-0.148,0.016,-1.408
-0.07,0.063,-1.612
0.076,0.142,-1.817
0.234,0.229,-1.967
0.332,0.326,-2.008
0.354,0.385,-1.934
0.339,0.385,-1.773
0.31,0.326,-1.587
0.258,0.245,-1.39
0.22,0.169,-1.21
0.18,0.106,-1.075
0.13,0.071,-0.991
0.092,0.063,-0.944
0.081,0.062,-0.92
0.088,0.059,-0.9
0.105,0.058,-0.862
0.127,0.055,-0.807
0.144,0.047,-0.746
0.15,0.038,-0.694
0.14,0.025,-0.649
0.109,0.003,-0.612
0.067,-0.021,-0.584
0.022,-0.043,-0.563
-0.014,-0.067,-0.543
-0.024,-0.087,-0.514
-0.025,-0.097,-0.478
-0.032,-0.1,-0.453
-0.035,-0.11,-0.448
-0.018,-0.121,-0.464
0.005,-0.124,-0.492
0.026,-0.118,-0.51
0.041,-0.104,-0.504
0.034,-0.088,-0.488
0,-0.068,-0.456
-0.064,-0.034,-0.444
-0.116,0.002,-0.506
-0.085,0.016,-0.677
-0.003,0.023,-0.934
0.054,0.049,-1.187
0.08,0.093,-1.374
0.11,0.128,-1.481
0.157,0.152,-1.522
0.199,0.168,-1.497
0.209,0.159,-1.433
0.186,0.117,-1.357
0.166,0.064,-1.276
0.149,-0.014,-1.212
0.101,-0.094,-1.152
0.053,-0.157,-1.113
-0.026,-0.18,-1.128
-0.097,-0.174,-1.204
-0.102,-0.148,-1.348
-0.037,-0.09,-1.529
0.073,-0.004,-1.7
0.171,0.088,-1.81
0.232,0.176,-1.815
0.266,0.25,-1.71
0.244,0.275,-1.558
0.14,0.276,-1.381
-0.004,0.231,-1.206
-0.129,0.145,-1.058
-0.227,0.053,-0.972
-0.298,-0.01,-0.944
-0.315,-0.049,-0.944
-0.28,-0.075,-0.94
-0.199,-0.084,-0.921
-0.101,-0.077,-0.894
-0.009,-0.056,-0.859
0.064,-0.041,-0.82
0.109,-0.036,-0.775
0.124,-0.034,-0.717
0.119,-0.04,-0.656
0.103,-0.055,-0.594
0.077,-0.069,-0.53
0.05,-0.081,-0.481
0.008,-0.092,-0.458
-0.028,-0.104,-0.459
-0.038,-0.108,-0.473
-0.041,-0.106,-0.497
-0.052,-0.101,-0.525
-0.065,-0.086,-0.557
-0.07,-0.075,-0.603
-0.057,-0.078,-0.659
-0.047,-0.078,-0.693
-0.054,-0.083,-0.697
-0.059,-0.101,-0.703
-0.036,-0.127,-0.746
0.025,-0.146,-0.837
0.097,-0.138,-0.976
0.153,-0.108,-1.128
0.207,-0.064,-1.255
0.273,-0.022,-1.332
0.339,0.012,-1.359
0.39,0.032,-1.332
0.412,0.034,-1.262
0.416,0.001,-1.177
0.409,-0.064,-1.094
0.376,-0.133,-1.04
0.308,-0.167,-1.064
0.229,-0.173,-1.209
0.185,-0.167,-1.452
0.229,-0.125,-1.73
0.321,-0.031,-1.976
0.388,0.089,-2.097
0.399,0.202,-2.076
0.414,0.249,-1.943
0.42,0.21,-1.733
0.378,0.134,-1.478
0.329,0.047,-1.223
0.283,-0.031,-1.018
0.221,-0.084,-0.889
0.145,-0.107,-0.825
0.08,-0.11,-0.799
0.037,-0.102,-0.805
0.023,-0.086,-0.83
0.041,-0.06,-0.848
0.073,-0.031,-0.846
0.109,-0.003,-0.82
0.147,0.012,-0.782
0.179,0.024,-0.744
0.188,0.03,-0.706
0.165,0.03,-0.664
0.133,0.021,-0.619
0.101,0.003,-0.576
0.058,-0.014,-0.547
0.029,-0.033,-0.529
0.028,-0.055,-0.516
0.034,-0.069,-0.5
0.037,-0.071,-0.486
0.037,-0.072,-0.478
0.036,-0.074,-0.459
0.026,-0.081,-0.428
-0.018,-0.079,-0.392
-0.08,-0.065,-0.379
-0.124,-0.064,-0.406
-0.128,-0.074,-0.487
-0.12,-0.063,-0.641
-0.107,-0.004,-0.855
-0.089,0.087,-1.053
-0.065,0.159,-1.207
-0.018,0.18,-1.33
0.068,0.168,-1.439
0.167,0.16,-1.524
0.242,0.17,-1.557
0.287,0.177,-1.524
0.305,0.163,-1.437
0.292,0.135,-1.313
0.246,0.095,-1.181
0.167,0.045,-1.081
0.098,0.015,-1.057
0.076,-0.019,-1.147
0.08,-0.031,-1.3
0.147,-0.002,-1.439
0.25,0.061,-1.544
0.341,0.134,-1.592
0.381,0.2,-1.57
0.371,0.252,-1.494
0.327,0.255,-1.405
0.253,0.216,-1.312
0.164,0.148,-1.232
0.077,0.083,-1.179
0.006,0.039,-1.138
-0.037,0.001,-1.093
-0.046,-0.032,-1.044
-0.028,-0.056,-0.979
-0.002,-0.073,-0.894
0.018,-0.082,-0.801
0.029,-0.089,-0.715
0.031,-0.102,-0.64
0.03,-0.117,-0.575
0.024,-0.132,-0.528
0.011,-0.139,-0.492
-0.005,-0.144,-0.467
-0.011,-0.154,-0.457
-0.027,-0.166,-0.463
-0.049,-0.172,-0.472
-0.06,-0.171,-0.472
-0.054,-0.167,-0.468
-0.04,-0.163,-0.465
-0.032,-0.16,-0.475
-0.025,-0.166,-0.509
-0.021,-0.17,-0.576
0.008,-0.165,-0.702
0.081,-0.157,-0.869
0.154,-0.127,-1.038
0.215,-0.055,-1.17
0.29,0.025,-1.262
0.39,0.076,-1.335
0.46,0.113,-1.394
0.491,0.146,-1.435
0.515,0.153,-1.457
0.515,0.145,-1.447
0.492,0.131,-1.399
0.455,0.109,-1.331
0.403,0.085,-1.265
0.354,0.057,-1.222
0.299,0.031,-1.204
0.218,0.021,-1.199
0.153,0.017,-1.222
0.129,0.017,-1.308
0.145,0.036,-1.469
0.191,0.074,-1.663
0.248,0.142,-1.802
0.285,0.221,-1.842
0.291,0.278,-1.758
0.292,0.285,-1.584
0.299,0.24,-1.374
0.286,0.196,-1.172
0.252,0.156,-0.992
0.228,0.106,-0.861
0.198,0.06,-0.773
0.157,0.033,-0.717
0.124,0.018,-0.68
0.104,0.009,-0.658
0.093,0.002,-0.639
0.09,0,-0.626
0.081,-0.004,-0.621
0.079,-0.013,-0.619
0.076,-0.021,-0.609
0.056,-0.019,-0.591
0.036,-0.018,-0.575
0.039,-0.029,-0.569
0.059,-0.048,-0.576
0.074,-0.063,-0.584
0.084,-0.066,-0.601
0.091,-0.072,-0.623
0.097,-0.074,-0.622
0.085,-0.066,-0.599
0.067,-0.066,-0.566
0.058,-0.077,-0.544
0.053,-0.088,-0.548
0.039,-0.09,-0.58
0.033,-0.103,-0.637
0.039,-0.12,-0.723
0.03,-0.112,-0.834
0.026,-0.083,-0.953
0.036,-0.041,-1.074
0.046,0.024,-1.195
0.056,0.121,-1.283
0.08,0.244,-1.36
0.133,0.338,-1.433
0.194,0.372,-1.489
0.219,0.38,-1.511
0.222,0.378,-1.49
0.227,0.355,-1.436
0.207,0.319,-1.357
0.169,0.281,-1.266
0.143,0.238,-1.178
0.148,0.201,-1.126
0.18,0.187,-1.126
0.22,0.211,-1.164
0.258,0.267,-1.222
0.278,0.315,-1.275
0.275,0.35,-1.315
0.256,0.372,-1.342
0.229,0.364,-1.36
0.182,0.343,-1.354
0.115,0.313,-1.318
0.034,0.265,-1.255
-0.024,0.206,-1.169
-0.057,0.149,-1.067
-0.085,0.098,-0.972
-0.103,0.054,-0.904
-0.098,0.021,-0.858
-0.072,0,-0.815
-0.034,-0.021,-0.775
0.002,-0.046,-0.73
0.018,-0.064,-0.675
0.02,-0.079,-0.619
0.015,-0.098,-0.571
-0.006,-0.121,-0.529
-0.031,-0.143,-0.494
-0.05,-0.161,-0.476
-0.072,-0.17,-0.485
-0.097,-0.17,-0.527
-0.084,-0.176,-0.593
-0.017,-0.188,-0.653
0.079,-0.185,-0.68
0.169,-0.167,-0.665
0.215,-0.151,-0.613
0.238,-0.138,-0.551
0.251,-0.133,-0.486
0.248,-0.134,-0.437
0.233,-0.134,-0.441
0.233,-0.136,-0.507
0.236,-0.14,-0.636
0.243,-0.138,-0.827
0.259,-0.128,-1.062
0.287,-0.117,-1.315
0.334,-0.084,-1.533
0.384,-0.001,-1.667
0.427,0.095,-1.693
0.467,0.165,-1.637
0.46,0.173,-1.546
0.382,0.107,-1.459
0.288,0.03,-1.454
0.22,-0.032,-1.584
0.205,-0.128,-1.735
0.196,-0.14,-1.876
0.205,-0.078,-1.972
0.248,0.03,-2.018
0.278,0.101,-1.971
0.285,0.138,-1.842
0.281,0.139,-1.664
0.278,0.105,-1.477
0.258,0.074,-1.312
0.203,0.059,-1.198
0.14,0.035,-1.123
0.115,0.002,-1.053
0.122,-0.019,-0.979
0.14,-0.018,-0.904
0.155,-0.005,-0.827
0.161,0.012,-0.756
0.157,0.023,-0.686
0.141,0.03,-0.621
0.121,0.025,-0.567
0.104,0.01,-0.521
0.087,-0.005,-0.473
0.066,-0.022,-0.426
0.05,-0.047,-0.384
0.028,-0.082,-0.353
0.005,-0.112,-0.33
-0.003,-0.131,-0.309
-0.01,-0.144,-0.308
-0.014,-0.157,-0.328
-0.015,-0.171,-0.356
-0.006,-0.186,-0.376
0.006,-0.201,-0.377
0.015,-0.213,-0.37
0.014,-0.215,-0.368
-0.015,-0.203,-0.377
-0.071,-0.182,-0.414
-0.133,-0.164,-0.498
-0.185,-0.139,-0.639
-0.196,-0.092,-0.862
-0.174,-0.015,-1.159
-0.095,0.064,-1.461
0.032,0.155,-1.693
0.164,0.237,-1.84
0.278,0.287,-1.878
0.339,0.291,-1.801
0.339,0.255,-1.642
0.284,0.189,-1.437
0.156,0.122,-1.223
-0.029,0.068,-1.054
-0.191,0.027,-0.994
-0.269,-0.035,-1.078
-0.255,-0.058,-1.267
-0.165,0.014,-1.506
-0.047,0.132,-1.729
0.04,0.256,-1.842
0.07,0.36,-1.793
0.089,0.412,-1.628
0.113,0.398,-1.425
0.119,0.342,-1.221
0.109,0.257,-1.044
0.098,0.173,-0.915
0.076,0.109,-0.837
0.057,0.069,-0.79
0.053,0.025,-0.754
0.062,-0.015,-0.722
0.073,-0.05,-0.696
0.072,-0.08,-0.69
0.07,-0.106,-0.68
0.064,-0.124,-0.649
0.052,-0.138,-0.602
0.053,-0.156,-0.557
0.071,-0.174,-0.52
0.089,-0.181,-0.495
0.112,-0.181,-0.489
0.138,-0.179,-0.493
0.143,-0.169,-0.495
0.128,-0.157,-0.501
0.136,-0.161,-0.536
0.184,-0.182,-0.594
0.229,-0.191,-0.642
0.263,-0.187,-0.663
0.294,-0.19,-0.673
0.314,-0.2,-0.678
0.308,-0.211,-0.688
0.299,-0.22,-0.719
0.319,-0.216,-0.799
0.352,-0.194,-0.94
0.392,-0.155,-1.105
0.446,-0.09,-1.266
0.514,-0.035,-1.421
0.57,-0.022,-1.536
0.585,-0.02,-1.58
0.542,-0.02,-1.567
0.447,-0.004,-1.511
0.326,0.029,-1.446
0.21,0.056,-1.412
0.146,0.069,-1.447
0.128,0.075,-1.555
0.121,0.1,-1.689
0.116,0.145,-1.809
0.128,0.191,-1.87
0.149,0.232,-1.873
0.155,0.27,-1.836
0.138,0.3,-1.779
0.12,0.304,-1.7
0.103,0.278,-1.59
0.098,0.24,-1.442
0.109,0.217,-1.284
0.13,0.2,-1.132
0.157,0.181,-1.005
0.17,0.158,-0.913
0.167,0.139,-0.857
0.168,0.122,-0.835
0.166,0.102,-0.836
0.154,0.085,-0.839
0.129,0.064,-0.833
0.108,0.044,-0.815
0.09,0.026,-0.795
0.068,0.011,-0.768
0.039,0.001,-0.727
0.016,-0.012,-0.68
0.001,-0.033,-0.626
-0.013,-0.056,-0.565
-0.026,-0.083,-0.515
-0.05,-0.11,-0.472
-0.094,-0.131,-0.433
-0.106,-0.153,-0.422
-0.068,-0.172,-0.466
-0.012,-0.176,-0.548
0.047,-0.167,-0.634
0.075,-0.145,-0.699
0.038,-0.111,-0.752
-0.019,-0.095,-0.808
-0.015,-0.101,-0.862
0.019,-0.107,-0.922
0.055,-0.106,-0.965
0.102,-0.107,-0.975
0.145,-0.12,-0.969
0.169,-0.128,-0.969
0.161,-0.11,-0.975
0.133,-0.077,-0.993
0.109,-0.047,-1.043
0.098,-0.03,-1.147
0.108,-0.025,-1.294
0.123,-0.02,-1.417
0.13,-0.023,-1.473
0.125,-0.048,-1.456
0.1,-0.066,-1.381
0.066,-0.058,-1.308
0.037,-0.045,-1.287
0.012,-0.041,-1.314
-0.008,-0.033,-1.357
-0.015,-0.022,-1.401
-0.018,-0.012,-1.431
0.01,-0.036,-1.446
0.035,-0.059,-1.419
0.03,-0.063,-1.358
0.022,-0.063,-1.268
0.007,-0.064,-1.145
-0.025,-0.079,-0.997
-0.064,-0.108,-0.851
-0.101,-0.13,-0.739
-0.125,-0.13,-0.679
-0.123,-0.117,-0.675
-0.094,-0.106,-0.715
-0.048,-0.103,-0.766
0.003,-0.114,-0.822
0.043,-0.145,-0.866
0.073,-0.173,-0.883
0.076,-0.2,-0.893
0.046,-0.212,-0.877
0.002,-0.212,-0.84
-0.027,-0.196,-0.792
-0.019,-0.187,-0.745
0.011,-0.195,-0.689
0.034,-0.196,-0.644
0.047,-0.2,-0.615
0.035,-0.214,-0.597
-0.012,-0.235,-0.592
-0.061,-0.247,-0.586
-0.085,-0.262,-0.577
-0.085,-0.296,-0.57
-0.057,-0.332,-0.577
-0.012,-0.361,-0.605
0.043,-0.374,-0.647
0.085,-0.362,-0.713
0.099,-0.323,-0.797
0.041,-0.269,-0.885
-0.065,-0.206,-0.982
-0.066,-0.207,-1.07
-0.026,-0.204,-1.137
0.001,-0.206,-1.184
0.029,-0.218,-1.213
0.045,-0.23,-1.213
0.021,-0.163,-1.193
0.099,-0.212,-1.189
0.106,-0.313,-1.184
0.1,-0.37,-1.187
0.062,-0.324,-1.215
0.01,-0.224,-1.252
0.003,-0.151,-1.296
0.017,-0.108,-1.365
0.04,-0.071,-1.439
0.112,-0.063,-1.501
0.151,-0.038,-1.53
0.181,-0.046,-1.501
0.184,-0.091,-1.431
0.122,-0.116,-1.328
0.04,-0.115,-1.205
-0.01,-0.111,-1.084
0.005,-0.132,-0.993
0.051,-0.167,-0.924
0.093,-0.179,-0.868
0.101,-0.157,-0.846
0.082,-0.12,-0.851
0.064,-0.102,-0.874
0.059,-0.111,-0.887
0.053,-0.128,-0.877
0.038,-0.149,-0.839
0.027,-0.176,-0.786
0.009,-0.191,-0.728
-0.006,-0.192,-0.672
-0.024,-0.176,-0.621
-0.043,-0.151,-0.581
-0.04,-0.136,-0.558
0.001,-0.142,-0.544
0.058,-0.161,-0.538
0.091,-0.175,-0.545
0.095,-0.175,-0.561
0.098,-0.17,-0.583
0.1,-0.175,-0.608
0.098,-0.187,-0.633
0.094,-0.189,-0.667
0.083,-0.182,-0.702
0.058,-0.166,-0.735
0.028,-0.16,-0.767
0.02,-0.175,-0.819
0.037,-0.205,-0.9
0.073,-0.231,-1.008
0.092,-0.22,-1.124
0.099,-0.167,-1.227
0.102,-0.114,-1.289
0.118,-0.105,-1.301
0.135,-0.143,-1.273
0.132,-0.184,-1.22
0.111,-0.207,-1.164
0.095,-0.235,-1.117
0.065,-0.246,-1.083
0.008,-0.195,-1.075
-0.028,-0.123,-1.103
-0.016,-0.105,-1.162
0.016,-0.111,-1.23
0.046,-0.098,-1.287
0.065,-0.086,-1.329
0.064,-0.089,-1.347
0.014,-0.086,-1.323
-0.068,-0.049,-1.279
-0.119,-0.02,-1.251
-0.106,-0.039,-1.231
-0.069,-0.071,-1.214
-0.051,-0.074,-1.19
-0.05,-0.061,-1.145
-0.056,-0.058,-1.082
-0.058,-0.07,-1.01
-0.056,-0.089,-0.934
-0.046,-0.105,-0.862
-0.025,-0.117,-0.797
-0.004,-0.131,-0.74
0.013,-0.131,-0.688
0.031,-0.126,-0.632
0.035,-0.138,-0.573
0.005,-0.162,-0.509
-0.024,-0.18,-0.432
-0.059,-0.189,-0.359
-0.08,-0.186,-0.289
-0.075,-0.176,-0.223
-0.052,-0.171,-0.194
-0.042,-0.181,-0.207
-0.001,-0.204,-0.268
0.035,-0.21,-0.343
0.032,-0.21,-0.394
0.024,-0.213,-0.424
0.01,-0.218,-0.453
-0.008,-0.22,-0.49
-0.017,-0.213,-0.55
-0.03,-0.197,-0.646
-0.055,-0.174,-0.779
-0.078,-0.15,-0.929
-0.069,-0.124,-1.081
-0.028,-0.088,-1.223
0.019,-0.034,-1.342
0.061,0.003,-1.423
0.093,0.013,-1.449
0.093,0.017,-1.44
0.055,0.018,-1.384
0.008,0.011,-1.321
-0.022,-0.004,-1.29
-0.004,0.004,-1.335
0.045,0.051,-1.444
0.112,0.116,-1.593
0.181,0.188,-1.712
0.233,0.264,-1.783
0.262,0.313,-1.802
0.242,0.354,-1.786
0.212,0.352,-1.784
0.191,0.287,-1.78
0.158,0.229,-1.778
0.15,0.189,-1.793
0.17,0.126,-1.818
0.196,0.102,-1.846
0.234,0.123,-1.875
0.26,0.172,-1.879
0.263,0.195,-1.856
0.249,0.172,-1.791
0.209,0.13,-1.681
0.158,0.081,-1.537
0.108,0.035,-1.368
0.071,-0.009,-1.188
0.022,-0.047,-1.019
-0.03,-0.083,-0.862
-0.026,-0.08,-0.695
-0.034,-0.074,-0.55
-0.038,-0.08,-0.424
-0.021,-0.097,-0.308
0.003,-0.121,-0.209
0.023,-0.144,-0.135
0.041,-0.154,-0.083
0.037,-0.154,-0.05
0.015,-0.144,-0.057
0.037,-0.116,-0.069
0.03,-0.113,-0.084
0.014,-0.113,-0.106
0.004,-0.117,-0.131
0.01,-0.096,-0.154
0.02,-0.065,-0.171
0.029,-0.044,-0.178
0.053,-0.027,-0.188
0.097,-0.01,-0.207
0.126,0.012,-0.252
0.096,0.019,-0.35
0.04,-0.015,-0.389
0.048,-0.026,-0.473
0.08,-0.035,-0.579
0.147,-0.042,-0.767
0.203,-0.055,-1.009
0.213,-0.064,-1.212
0.196,-0.087,-1.319
0.145,-0.123,-1.341
0.057,-0.14,-1.331
-0.001,-0.155,-1.38
0.005,-0.134,-1.567
0.059,-0.044,-1.831
0.111,0.092,-2.024
0.18,0.194,-2.11
0.236,0.256,-2.088
0.25,0.295,-1.975
0.256,0.283,-1.818
0.21,0.249,-1.656
0.052,0.218,-1.533
-0.131,0.182,-1.469
-0.177,0.106,-1.447
-0.098,0.018,-1.452
0.008,-0.018,-1.465
0.1,-0.003,-1.456
0.179,0.033,-1.403
0.23,0.046,-1.3
0.251,0.028,-1.163
0.256,0.008,-1.012
0.233,-0.017,-0.864
0.188,-0.044,-0.729
0.122,-0.074,-0.619
0.036,-0.072,-0.551
0.01,-0.121,-0.478
0.037,-0.188,-0.425
0.056,-0.223,-0.396
0.046,-0.23,-0.401
0.003,-0.212,-0.431
-0.026,-0.185,-0.461
-0.006,-0.171,-0.481
0.029,-0.16,-0.499
0.051,-0.15,-0.53
0.069,-0.154,-0.582
0.09,-0.165,-0.654
0.092,-0.179,-0.734
0.074,-0.197,-0.809
0.049,-0.208,-0.86
0.03,-0.21,-0.885
0.053,-0.219,-0.915
0.1,-0.203,-0.979
0.152,-0.142,-1.075
0.218,-0.074,-1.181
0.285,-0.024,-1.266
0.329,0.017,-1.318
0.347,0.052,-1.345
0.34,0.051,-1.344
0.298,0.018,-1.328
0.228,-0.041,-1.307
0.144,-0.1,-1.288
0.072,-0.135,-1.306
0.043,-0.172,-1.386
0.072,-0.166,-1.517
0.134,-0.1,-1.676
0.194,0.002,-1.813
0.249,0.097,-1.875
0.3,0.145,-1.829
0.338,0.145,-1.681
0.354,0.121,-1.477
0.338,0.074,-1.277
0.305,0.019,-1.11
0.266,-0.028,-0.99
0.245,-0.061,-0.913
0.236,-0.077,-0.885
0.226,-0.074,-0.888
0.209,-0.067,-0.897
0.188,-0.052,-0.887
0.166,-0.03,-0.863
0.13,-0.022,-0.838
0.092,-0.018,-0.804
0.057,-0.016,-0.763
0.026,-0.021,-0.705
-0.004,-0.025,-0.632
-0.038,-0.023,-0.551
-0.067,-0.027,-0.489
-0.07,-0.048,-0.453
-0.051,-0.069,-0.44
-0.031,-0.085,-0.448
-0.022,-0.092,-0.453
0.002,-0.102,-0.453
0.039,-0.115,-0.446
0.06,-0.124,-0.423
0.062,-0.134,-0.401
0.071,-0.151,-0.39
0.086,-0.178,-0.405
0.085,-0.201,-0.452
0.057,-0.21,-0.532
0.022,-0.222,-0.642
0.004,-0.248,-0.775
-0.011,-0.263,-0.92
-0.026,-0.252,-1.073
-0.011,-0.218,-1.211
0.031,-0.178,-1.313
0.05,-0.135,-1.353
0.036,-0.102,-1.338
0.026,-0.108,-1.31
0.007,-0.136,-1.303
-0.031,-0.165,-1.332
-0.06,-0.19,-1.36
-0.102,-0.192,-1.349
-0.173,-0.155,-1.308
-0.22,-0.117,-1.285
-0.218,-0.097,-1.319
-0.19,-0.064,-1.413
-0.144,-0.008,-1.554
-0.089,0.066,-1.698
-0.041,0.12,-1.788
-0.032,0.176,-1.777
-0.036,0.205,-1.687
-0.052,0.17,-1.564
-0.097,0.105,-1.44
-0.184,0.05,-1.302
-0.264,0.003,-1.154
-0.293,-0.043,-1.022
-0.265,-0.074,-0.904
-0.196,-0.089,-0.802
-0.116,-0.093,-0.732
-0.043,-0.091,-0.693
0.012,-0.087,-0.669
0.037,-0.089,-0.653
0.024,-0.104,-0.629
-0.01,-0.124,-0.592
-0.045,-0.139,-0.559
-0.07,-0.15,-0.537
-0.077,-0.164,-0.525
-0.058,-0.174,-0.518
-0.024,-0.173,-0.513
0.007,-0.168,-0.504
0.031,-0.16,-0.483
0.035,-0.158,-0.447
0.01,-0.158,-0.41
-0.021,-0.163,-0.372
-0.039,-0.174,-0.345
-0.039,-0.185,-0.334
-0.017,-0.209,-0.343
0.017,-0.249,-0.372
0.036,-0.269,-0.427
0.032,-0.256,-0.513
0.011,-0.226,-0.633
-0.022,-0.201,-0.8
-0.068,-0.176,-1.015
-0.124,-0.137,-1.261
-0.161,-0.088,-1.488
-0.148,-0.054,-1.632
-0.087,-0.035,-1.673
-0.005,-0.005,-1.635
0.061,0.03,-1.548
0.102,0.026,-1.432
0.099,0.03,-1.309
0.094,-0.009,-1.174
0.083,-0.1,-1.015
0.071,-0.205,-0.873
0.028,-0.27,-0.874
-0.05,-0.217,-1.097
-0.091,-0.074,-1.43
-0.041,0.081,-1.725
0.101,0.195,-1.912
0.295,0.251,-1.967
0.469,0.312,-1.926
0.574,0.352,-1.807
0.605,0.347,-1.647
0.557,0.313,-1.491
0.416,0.262,-1.365
0.261,0.186,-1.266
0.161,0.11,-1.189
0.108,0.053,-1.141
0.077,0.032,-1.102
0.077,0.038,-1.071
0.113,0.048,-1.044
0.154,0.051,-1.009
0.186,0.049,-0.955
0.2,0.039,-0.886
0.202,0.02,-0.816
0.191,-0.007,-0.743
0.168,-0.033,-0.67
0.134,-0.053,-0.598
0.091,-0.069,-0.535
0.038,-0.084,-0.487
-0.005,-0.089,-0.449
-0.02,-0.089,-0.409
-0.007,-0.107,-0.357
0.005,-0.119,-0.311
0.016,-0.128,-0.284
0.024,-0.129,-0.277
0.026,-0.128,-0.284
0.006,-0.115,-0.302
-0.029,-0.098,-0.322
-0.068,-0.088,-0.364
-0.084,-0.046,-0.496
-0.06,0.065,-0.73
-0.024,0.185,-1.015
0.028,0.274,-1.27
0.081,0.327,-1.451
0.113,0.38,-1.571
0.166,0.413,-1.673
0.26,0.387,-1.719
0.305,0.361,-1.658
0.276,0.333,-1.493
0.224,0.266,-1.27
0.184,0.173,-1.047
0.152,0.093,-0.869
0.115,0.028,-0.754
0.11,-0.013,-0.704
0.128,-0.042,-0.729
0.173,-0.023,-0.862
0.212,0.077,-1.103
0.231,0.214,-1.394
0.276,0.327,-1.668
0.361,0.395,-1.853
0.432,0.437,-1.915
0.455,0.453,-1.87
0.418,0.445,-1.75
0.328,0.405,-1.576
0.224,0.315,-1.372
0.125,0.2,-1.172
0.044,0.098,-1.021
-0.013,0.021,-0.93
-0.045,-0.024,-0.877
-0.045,-0.058,-0.833
-0.038,-0.077,-0.799
-0.026,-0.109,-0.748
-0.028,-0.145,-0.698
-0.066,-0.17,-0.656
-0.11,-0.197,-0.603
-0.131,-0.228,-0.539
-0.137,-0.254,-0.467
-0.145,-0.27,-0.403
-0.157,-0.287,-0.353
-0.164,-0.289,-0.316
-0.163,-0.282,-0.282
-0.169,-0.264,-0.251
-0.18,-0.245,-0.235
-0.157,-0.253,-0.255
-0.067,-0.263,-0.345
0.058,-0.25,-0.524
0.153,-0.196,-0.716
0.194,-0.122,-0.854
0.211,-0.06,-0.924
0.227,-0.026,-0.936
0.233,-0.013,-0.936
0.226,-0.01,-0.98
0.263,0,-1.084
0.342,0.033,-1.231
0.421,0.08,-1.373
0.484,0.116,-1.475
0.523,0.136,-1.516
0.527,0.131,-1.493
0.479,0.098,-1.427
0.352,0.032,-1.372
0.206,-0.051,-1.337
0.097,-0.132,-1.32
0.022,-0.2,-1.353
-0.034,-0.241,-1.419
-0.047,-0.238,-1.496
-0.002,-0.192,-1.594
0.07,-0.101,-1.685
0.138,0.001,-1.73
0.195,0.078,-1.697
0.246,0.126,-1.596
0.281,0.136,-1.462
0.276,0.127,-1.323
0.215,0.112,-1.209
0.122,0.085,-1.137
0.051,0.06,-1.105
0.016,0.047,-1.108
0.011,0.046,-1.116
0.044,0.045,-1.117
0.114,0.044,-1.103
0.172,0.066,-1.071
0.202,0.084,-1.011
0.22,0.081,-0.929
0.234,0.061,-0.837
0.228,0.038,-0.743
0.201,0.018,-0.652
0.163,-0.002,-0.571
0.123,-0.021,-0.497
0.088,-0.041,-0.455
0.055,-0.064,-0.434
0.028,-0.081,-0.411
0.031,-0.099,-0.385
0.053,-0.118,-0.367
0.063,-0.126,-0.362
0.065,-0.127,-0.37
0.07,-0.135,-0.387
0.089,-0.155,-0.417
0.092,-0.168,-0.467
0.076,-0.152,-0.531
0.055,-0.126,-0.596
0.014,-0.102,-0.693
-0.01,-0.082,-0.844
0.047,-0.077,-1.028
0.14,-0.086,-1.233
0.223,-0.063,-1.404
0.281,-0.018,-1.496
0.314,0.024,-1.479
0.32,0.024,-1.353
0.292,-0.044,-1.16
0.239,-0.155,-0.927
0.151,-0.256,-0.74
0.071,-0.296,-0.699
0.008,-0.294,-0.867
-0.019,-0.239,-1.215
0.071,-0.14,-1.673
0.249,0.009,-2.127
0.418,0.157,-2.384
0.498,0.364,-2.39
0.508,0.51,-2.199
0.499,0.5,-1.893
0.437,0.402,-1.55
0.29,0.287,-1.247
0.091,0.18,-1.02
-0.063,0.07,-0.877
-0.134,-0.032,-0.79
-0.146,-0.105,-0.726
-0.114,-0.144,-0.69
-0.068,-0.162,-0.688
-0.03,-0.157,-0.702
-0.013,-0.149,-0.697
-0.009,-0.153,-0.662
-0.014,-0.172,-0.61
-0.021,-0.193,-0.548
-0.036,-0.208,-0.48
-0.041,-0.225,-0.422
-0.039,-0.241,-0.38
-0.053,-0.249,-0.346
-0.074,-0.254,-0.316
-0.083,-0.264,-0.298
-0.064,-0.273,-0.312
-0.031,-0.269,-0.353
-0.009,-0.262,-0.385
0.003,-0.253,-0.391
0.031,-0.266,-0.401
0.065,-0.297,-0.413
0.06,-0.309,-0.406
0.038,-0.3,-0.428
0.034,-0.287,-0.541
0.078,-0.276,-0.774
0.145,-0.251,-1.063
0.241,-0.191,-1.314
0.384,-0.126,-1.516
0.525,-0.062,-1.673
0.592,0.019,-1.749
0.624,0.048,-1.71
0.604,0.016,-1.557
