gFx,gFy,gFz
0.06,-0.321,-1.347
0.024,-0.317,-0.998
0.06,-0.33,-0.589
0.098,-0.355,-0.255
0.135,-0.398,-0.124
0.073,-0.362,-0.198
-0.035,-0.346,-0.386
-0.096,-0.324,-0.642
-0.204,-0.237,-0.829
-0.348,-0.194,-0.934
-0.479,-0.192,-0.947
-0.522,-0.192,-0.918
-0.49,-0.182,-0.863
-0.443,-0.176,-0.753
-0.388,-0.181,-0.619
-0.363,-0.183,-0.469
-0.362,-0.182,-0.31
-0.372,-0.178,-0.155
-0.394,-0.174,-0.051
-0.418,-0.16,-0.03
-0.456,-0.138,-0.074
-0.446,-0.131,-0.21
-0.423,-0.1,-0.436
-0.351,-0.11,-0.725
-0.298,-0.115,-1.001
-0.374,-0.101,-1.149
-0.566,-0.183,-1.217
-0.719,-0.345,-1.237
-0.72,-0.48,-1.242
-0.575,-0.527,-1.168
-0.386,-0.525,-1.219
-0.286,-0.532,-1.621
-0.243,-0.36,-2.172
-0.345,-0.075,-2.539
-0.405,0.085,-2.612
-0.362,0.132,-2.518
-0.339,0.169,-2.391
-0.462,0.128,-2.267
-0.509,0.1,-2.085
-0.515,0.078,-1.863
-0.503,0.022,-1.593
-0.423,-0.009,-1.257
-0.313,-0.056,-0.89
-0.205,-0.1,-0.545
-0.127,-0.102,-0.296
-0.109,-0.068,-0.186
-0.102,-0.017,-0.2
-0.043,0.044,-0.285
0.082,0.094,-0.361
0.211,0.125,-0.372
0.314,0.146,-0.351
0.393,0.2,-0.306
0.452,0.273,-0.261
0.508,0.297,-0.253
0.594,0.301,-0.259
0.711,0.297,-0.221
0.853,0.276,-0.098
1.028,0.284,0.097
1.219,0.378,0.336
1.35,0.514,0.56
1.316,0.625,0.77
1.124,0.703,0.966
0.876,0.745,1.077
0.671,0.728,1.036
0.595,0.599,0.849
0.677,0.5,0.561
0.797,0.48,0.365
0.852,0.61,0.309
1.011,0.944,-0.606
1.111,1.268,-2.228
1.21,1.568,-3.876
0.994,1.565,-5.126
0.515,1.301,-5.657
0.157,0.96,-5.287
-0.046,0.46,-4.451
-0.034,0.065,-3.457
-0.049,-0.325,-2.451
-0.042,-0.621,-1.738
-0.019,-0.76,-1.566
0.004,-0.813,-1.653
-0.002,-0.789,-1.72
-0.116,-0.764,-1.7
-0.269,-0.733,-1.579
-0.396,-0.706,-1.429
-0.459,-0.698,-1.257
-0.494,-0.687,-1.037
-0.515,-0.669,-0.793
-0.526,-0.639,-0.592
-0.566,-0.571,-0.496
-0.653,-0.463,-0.558
-0.702,-0.386,-0.639
-0.655,-0.313,-0.635
-0.574,-0.221,-0.585
-0.515,-0.152,-0.515
-0.486,-0.109,-0.412
-0.442,-0.095,-0.274
-0.387,-0.067,-0.169
-0.3,-0.04,-0.188
-0.176,-0.02,-0.439
-0.138,0.02,-0.941
-0.254,0.125,-1.496
-0.389,0.221,-1.895
-0.437,0.306,-2.097
-0.319,0.374,-2.061
-0.038,0.425,-1.967
0.348,0.5,-2.11
0.75,0.639,-2.568
0.967,0.886,-3.037
0.9,0.995,-3.336
0.736,0.998,-3.272
0.585,0.963,-2.746
0.409,0.805,-2.112
0.238,0.587,-1.605
0.119,0.416,-1.251
0.043,0.31,-1.033
-0.02,0.238,-0.894
-0.078,0.189,-0.791
-0.125,0.172,-0.704
-0.126,0.167,-0.616
-0.103,0.164,-0.508
-0.069,0.176,-0.392
-0.023,0.19,-0.279
0.026,0.207,-0.161
0.078,0.226,-0.039
0.123,0.243,0.086
0.167,0.276,0.205
0.211,0.333,0.296
0.269,0.406,0.336
0.339,0.477,0.342
0.425,0.518,0.327
0.549,0.532,0.306
0.709,0.535,0.312
0.858,0.527,0.353
0.902,0.508,0.452
0.828,0.502,0.582
0.684,0.519,0.661
0.507,0.52,0.691
0.447,0.539,0.654
0.495,0.605,0.48
0.543,0.606,0.195
0.636,0.496,-0.132
0.821,0.412,-0.393
0.885,0.316,-0.578
0.834,0.185,-0.943
0.86,0.304,-1.596
0.961,0.761,-2.615
0.956,1.138,-3.956
0.728,1.075,-4.97
0.407,0.738,-5.013
0.195,0.421,-4.315
0.015,0.096,-3.52
-0.126,-0.211,-2.831
-0.197,-0.409,-2.294
-0.206,-0.537,-1.886
-0.161,-0.63,-1.535
-0.089,-0.686,-1.24
-0.025,-0.716,-1.011
0,-0.721,-0.847
-0.003,-0.718,-0.73
-0.025,-0.729,-0.634
-0.06,-0.741,-0.536
-0.109,-0.74,-0.442
-0.196,-0.711,-0.391
-0.295,-0.667,-0.4
-0.394,-0.616,-0.461
-0.492,-0.536,-0.542
-0.557,-0.46,-0.618
-0.586,-0.422,-0.663
-0.58,-0.401,-0.65
-0.547,-0.386,-0.638
-0.513,-0.383,-0.677
-0.485,-0.365,-0.767
-0.454,-0.33,-0.919
-0.411,-0.275,-1.108
-0.402,-0.182,-1.34
-0.443,-0.089,-1.588
-0.461,0.035,-1.824
-0.429,0.177,-2.069
-0.327,0.276,-2.293
-0.164,0.34,-2.38
-0.01,0.407,-2.27
0.077,0.477,-2.1
0.13,0.534,-1.927
0.28,0.585,-1.852
0.502,0.672,-1.873
0.651,0.676,-1.948
0.73,0.64,-2.002
0.725,0.6,-1.928
0.619,0.505,-1.727
0.436,0.408,-1.492
0.254,0.32,-1.27
0.144,0.264,-1.069
0.103,0.246,-0.878
0.024,0.177,-0.774
0.008,0.144,-0.721
0.006,0.165,-0.675
0.003,0.183,-0.639
0.029,0.214,-0.589
0.029,0.253,-0.542
0.004,0.282,-0.517
0.011,0.319,-0.491
0.053,0.366,-0.458
0.115,0.404,-0.42
0.192,0.432,-0.353
0.31,0.448,-0.286
0.431,0.448,-0.247
0.512,0.426,-0.214
0.578,0.399,-0.166
0.651,0.383,-0.13
0.728,0.36,-0.087
0.768,0.339,0.054
0.792,0.338,0.199
0.784,0.293,0.261
0.753,0.198,0.242
0.72,0.136,0.125
0.638,0.026,-0.084
0.552,-0.134,-0.251
0.443,-0.263,-0.308
0.362,-0.304,-0.328
0.406,-0.186,-0.453
0.483,0.051,-0.85
0.536,0.245,-1.574
0.647,0.527,-2.535
0.628,0.803,-3.407
0.299,0.705,-3.721
-0.091,0.436,-3.276
-0.288,0.272,-2.537
-0.417,0.068,-1.912
-0.479,-0.117,-1.417
-0.415,-0.241,-1.077
-0.297,-0.342,-0.823
-0.158,-0.401,-0.616
-0.115,-0.419,-0.546
-0.198,-0.479,-0.608
-0.319,-0.474,-0.688
-0.499,-0.473,-0.793
-0.716,-0.496,-0.857
-0.847,-0.521,-0.886
-0.889,-0.582,-0.913
-0.937,-0.662,-0.839
-0.986,-0.708,-0.708
-0.987,-0.734,-0.684
-0.913,-0.715,-0.845
-0.788,-0.674,-1.09
-0.631,-0.603,-1.263
-0.504,-0.563,-1.382
-0.468,-0.528,-1.414
-0.514,-0.472,-1.388
-0.585,-0.384,-1.445
-0.618,-0.288,-1.591
-0.611,-0.187,-1.748
-0.57,-0.075,-1.915
-0.513,0.058,-2.039
-0.428,0.126,-2.029
-0.336,0.111,-1.842
-0.264,0.082,-1.672
-0.167,0.092,-1.627
-0.018,0.112,-1.696
0.178,0.17,-1.816
0.347,0.313,-1.964
0.399,0.423,-2.163
0.402,0.489,-2.226
0.33,0.458,-2.088
0.214,0.36,-1.798
0.141,0.301,-1.481
0.092,0.268,-1.233
0.052,0.242,-1.051
0.034,0.224,-0.891
0.02,0.218,-0.733
0.009,0.244,-0.559
0.036,0.277,-0.394
0.078,0.311,-0.269
0.135,0.351,-0.197
0.19,0.398,-0.148
0.285,0.465,-0.057
0.38,0.51,0.065
0.459,0.569,0.197
0.519,0.625,0.328
0.572,0.653,0.436
0.646,0.666,0.519
0.745,0.658,0.599
0.846,0.611,0.699
0.968,0.578,0.818
1.048,0.59,0.909
1.046,0.615,0.92
0.952,0.663,0.82
0.863,0.747,0.567
0.784,0.818,0.2
0.675,0.821,-0.155
0.617,0.74,-0.412
0.69,0.623,-0.54
0.744,0.434,-0.783
0.754,0.313,-1.516
0.896,0.474,-2.765
1.057,0.754,-4.203
1.014,0.881,-5.161
0.798,0.713,-5.253
0.489,0.331,-4.772
0.292,-0.016,-4.09
0.185,-0.302,-3.435
0.114,-0.467,-2.938
0.062,-0.533,-2.609
0.021,-0.586,-2.386
-0.013,-0.623,-2.132
-0.063,-0.643,-1.806
-0.144,-0.659,-1.436
-0.225,-0.673,-1.089
-0.31,-0.681,-0.812
-0.383,-0.676,-0.614
-0.445,-0.653,-0.471
-0.512,-0.625,-0.368
-0.56,-0.596,-0.298
-0.588,-0.566,-0.255
-0.681,-0.514,-0.275
-0.733,-0.478,-0.325
-0.753,-0.447,-0.336
-0.802,-0.421,-0.368
-0.816,-0.424,-0.379
-0.794,-0.382,-0.315
-0.771,-0.377,-0.248
-0.677,-0.395,-0.237
-0.46,-0.403,-0.241
-0.238,-0.385,-0.323
-0.191,-0.325,-0.631
-0.4,-0.227,-1.153
-0.8,-0.07,-1.836
-0.966,0.098,-2.178
-0.914,0.284,-2.29
-0.791,0.317,-2.193
-0.568,0.271,-2.091
-0.322,0.295,-2.162
-0.128,0.454,-2.351
0.026,0.655,-2.584
0.191,0.812,-2.71
0.316,0.933,-2.623
0.367,0.878,-2.38
0.4,0.783,-1.98
0.371,0.681,-1.546
0.27,0.519,-1.2
0.153,0.396,-0.911
0.08,0.323,-0.681
0.045,0.286,-0.506
0.038,0.252,-0.376
0.05,0.233,-0.279
0.067,0.238,-0.227
0.084,0.244,-0.205
0.081,0.267,-0.174
0.063,0.305,-0.16
0.038,0.342,-0.165
0.056,0.375,-0.163
0.133,0.434,-0.162
0.237,0.485,-0.171
0.366,0.544,-0.155
0.444,0.598,-0.129
0.486,0.631,-0.13
0.607,0.72,-0.115
0.687,0.752,-0.089
0.772,0.752,-0.028
0.923,0.759,0.115
1.137,0.759,0.283
1.316,0.732,0.409
1.287,0.695,0.466
1.071,0.616,0.43
0.945,0.552,0.249
0.986,0.618,0.002
0.981,0.636,-0.103
0.807,0.509,-0.1
0.63,0.583,-0.206
0.599,0.917,-0.752
0.593,1.22,-1.999
0.785,1.5,-3.353
0.792,1.646,-4.192
0.203,1.343,-4.604
-0.244,0.999,-4.52
-0.364,0.671,-4.105
-0.338,0.352,-3.579
-0.278,0.048,-2.951
-0.274,-0.256,-2.25
-0.296,-0.505,-1.687
-0.267,-0.633,-1.387
-0.219,-0.689,-1.299
-0.292,-0.728,-1.346
-0.43,-0.697,-1.347
-0.597,-0.644,-1.308
-0.753,-0.587,-1.274
-0.871,-0.55,-1.215
-0.927,-0.508,-1.147
-0.942,-0.495,-1.074
-0.922,-0.483,-0.936
-0.871,-0.444,-0.795
-0.777,-0.391,-0.673
-0.696,-0.34,-0.535
-0.625,-0.303,-0.412
-0.501,-0.261,-0.328
-0.374,-0.24,-0.357
-0.324,-0.211,-0.525
-0.335,-0.135,-0.758
-0.327,-0.056,-0.997
-0.311,0.071,-1.227
-0.353,0.229,-1.481
-0.389,0.326,-1.817
-0.335,0.381,-2.158
-0.049,0.518,-2.441
0.381,0.748,-2.685
0.633,0.907,-3.011
0.735,1.088,-3.242
0.697,1.239,-3.273
0.604,1.251,-3.05
0.503,1.145,-2.573
0.398,0.955,-1.996
0.299,0.703,-1.491
0.242,0.507,-1.099
0.217,0.371,-0.783
0.17,0.257,-0.539
0.105,0.172,-0.362
0.058,0.119,-0.25
0.052,0.096,-0.199
0.049,0.102,-0.19
0.028,0.115,-0.19
-0.003,0.15,-0.177
-0.018,0.187,-0.155
-0.035,0.199,-0.148
0.009,0.252,-0.134
0.096,0.331,-0.105
0.175,0.397,-0.092
0.248,0.451,-0.106
0.322,0.498,-0.145
0.423,0.561,-0.18
0.592,0.626,-0.171
0.826,0.673,-0.075
1.102,0.642,0.125
1.305,0.594,0.396
1.345,0.607,0.671
1.207,0.664,0.876
0.945,0.738,0.941
0.684,0.831,0.81
0.612,0.958,0.578
0.754,1.173,0.448
0.951,1.314,0.411
1.163,1.252,0.212
1.286,1.268,-0.225
1.207,1.572,-1.065
0.934,1.927,-2.455
0.65,2.157,-4.126
0.333,2.09,-5.367
-0.045,1.585,-5.434
-0.324,1.005,-4.55
-0.433,0.492,-3.545
-0.449,0.044,-2.877
-0.287,-0.261,-2.478
-0.029,-0.442,-2.241
0.126,-0.651,-2.06
0.154,-0.818,-1.835
0.107,-0.913,-1.568
0.049,-0.98,-1.307
-0.019,-1.035,-1.08
-0.109,-1.044,-0.897
-0.265,-1.028,-0.773
-0.411,-0.978,-0.669
-0.537,-0.888,-0.58
-0.66,-0.812,-0.55
-0.755,-0.772,-0.581
-0.804,-0.726,-0.645
-0.793,-0.671,-0.68
-0.725,-0.621,-0.672
-0.629,-0.556,-0.624
-0.554,-0.482,-0.572
-0.513,-0.41,-0.56
-0.49,-0.339,-0.575
-0.465,-0.261,-0.619
-0.48,-0.204,-0.732
-0.546,-0.158,-0.931
-0.602,-0.082,-1.225
-0.603,0.04,-1.611
-0.529,0.204,-2.037
-0.391,0.383,-2.376
-0.299,0.516,-2.537
-0.328,0.515,-2.543
-0.371,0.46,-2.614
-0.357,0.483,-2.888
-0.196,0.575,-3.265
0.124,0.735,-3.6
0.407,0.886,-3.832
0.532,0.929,-3.841
0.495,0.92,-3.525
0.38,0.872,-3.053
0.334,0.777,-2.607
0.393,0.688,-2.187
0.485,0.613,-1.765
0.526,0.542,-1.383
0.472,0.473,-1.058
0.364,0.496,-0.763
0.217,0.541,-0.519
0.084,0.536,-0.341
0.041,0.564,-0.186
0.099,0.6,-0.055
0.219,0.649,0.039
0.379,0.705,0.097
0.582,0.729,0.132
0.776,0.793,0.179
0.885,0.885,0.212
0.874,0.953,0.203
0.843,0.991,0.181
0.89,0.99,0.188
0.99,0.948,0.173
1.041,0.895,0.07
1.048,0.846,-0.1
1.04,0.753,-0.246
1.047,0.632,-0.261
1.062,0.576,-0.155
1.001,0.511,-0.04
0.849,0.392,0.048
0.624,0.241,0.128
0.394,0.055,0.165
0.25,-0.136,0.194
0.175,-0.318,0.308
0.132,-0.477,0.419
0.125,-0.54,0.344
0.209,-0.426,-0.024
0.347,-0.21,-0.71
0.509,-0.015,-1.597
0.706,0.145,-2.44
0.62,0.195,-2.934
0.274,0.123,-2.983
-0.126,-0.07,-2.7
-0.452,-0.247,-2.369
-0.615,-0.316,-2.149
-0.599,-0.352,-2.012
-0.388,-0.393,-1.831
-0.107,-0.418,-1.594
0.177,-0.484,-1.416
0.363,-0.571,-1.299
0.352,-0.603,-1.203
0.139,-0.584,-1.185
-0.162,-0.544,-1.252
-0.444,-0.501,-1.298
-0.684,-0.464,-1.345
-0.845,-0.436,-1.361
-0.883,-0.442,-1.281
-0.802,-0.507,-1.108
-0.7,-0.602,-0.951
-0.44,-0.58,-0.874
-0.224,-0.564,-0.907
-0.166,-0.54,-0.959
-0.256,-0.46,-0.978
-0.423,-0.39,-0.985
-0.548,-0.319,-1.036
-0.602,-0.256,-1.162
-0.608,-0.207,-1.33
-0.561,-0.148,-1.494
-0.422,-0.086,-1.657
-0.264,-0.021,-1.832
-0.168,0.066,-1.974
-0.156,0.132,-1.988
-0.139,0.151,-1.891
-0.006,0.18,-1.816
0.2,0.256,-1.819
0.387,0.324,-1.96
0.632,0.465,-2.169
0.862,0.622,-2.352
0.872,0.663,-2.498
0.713,0.667,-2.297
0.494,0.605,-1.92
0.317,0.483,-1.576
0.246,0.389,-1.308
0.229,0.321,-1.127
0.213,0.271,-0.986
0.186,0.24,-0.857
0.157,0.215,-0.735
0.151,0.193,-0.628
0.128,0.181,-0.54
0.102,0.19,-0.439
0.062,0.167,-0.37
0.046,0.185,-0.318
0.045,0.211,-0.274
0.056,0.244,-0.241
0.097,0.277,-0.213
0.181,0.339,-0.158
0.232,0.385,-0.112
0.259,0.424,-0.082
0.288,0.454,-0.045
0.334,0.476,0.01
0.396,0.482,0.098
0.458,0.479,0.188
0.502,0.499,0.247
0.457,0.519,0.257
0.383,0.497,0.228
0.42,0.492,0.239
0.54,0.461,0.27
0.728,0.389,0.373
0.954,0.324,0.521
1.113,0.256,0.352
1.005,0.201,-0.428
0.893,0.378,-1.532
0.787,0.699,-2.548
0.524,0.825,-3.358
0.393,0.781,-3.831
0.426,0.48,-3.792
0.451,0.104,-3.288
0.344,-0.243,-2.672
0.149,-0.508,-2.249
0.021,-0.637,-2.102
-0.003,-0.672,-2.108
-0.017,-0.657,-2.069
-0.041,-0.626,-1.872
-0.077,-0.606,-1.552
-0.127,-0.635,-1.219
-0.194,-0.696,-0.925
-0.276,-0.763,-0.664
-0.352,-0.821,-0.424
-0.409,-0.882,-0.217
-0.446,-0.926,-0.112
-0.47,-0.938,-0.129
-0.467,-0.896,-0.254
-0.484,-0.856,-0.487
-0.5,-0.839,-0.713
-0.461,-0.801,-0.871
-0.449,-0.759,-0.915
-0.447,-0.724,-0.809
-0.439,-0.7,-0.652
-0.413,-0.707,-0.59
-0.368,-0.705,-0.681
-0.289,-0.692,-0.916
-0.213,-0.681,-1.246
-0.188,-0.615,-1.663
-0.168,-0.508,-2.131
-0.104,-0.406,-2.538
-0.016,-0.243,-2.757
0.022,-0.122,-2.757
0.034,-0.117,-2.566
0.066,-0.139,-2.361
0.131,-0.129,-2.309
0.235,-0.082,-2.363
0.347,0.075,-2.456
0.431,0.333,-2.503
0.463,0.533,-2.451
0.454,0.627,-2.257
0.407,0.624,-1.928
0.322,0.555,-1.546
0.24,0.477,-1.173
0.152,0.393,-0.88
0.087,0.319,-0.662
0.046,0.278,-0.514
-0.022,0.27,-0.402
-0.089,0.303,-0.311
-0.17,0.317,-0.269
-0.2,0.358,-0.235
-0.169,0.401,-0.194
-0.12,0.399,-0.208
-0.021,0.452,-0.219
0.07,0.492,-0.246
0.176,0.524,-0.288
0.296,0.573,-0.339
0.418,0.608,-0.376
0.519,0.612,-0.419
0.559,0.593,-0.434
0.576,0.567,-0.386
0.6,0.521,-0.311
0.629,0.458,-0.221
0.652,0.394,-0.119
0.639,0.342,-0.005
0.527,0.262,0.127
0.374,0.165,0.249
0.241,0.048,0.286
0.282,-0.045,0.278
0.448,-0.168,0.272
0.752,-0.387,0.357
0.992,-0.714,0.445
1.101,-0.743,0.5
0.823,-0.584,0.213
0.588,-0.284,-0.473
0.675,0.177,-1.534
0.605,0.519,-3.002
0.419,0.897,-4.104
0.259,1.066,-4.277
0.113,0.758,-3.663
0.359,0.508,-2.869
0.437,0.273,-2.334
0.335,0.189,-2.064
0.309,0.163,-2.009
0.336,0.149,-2.093
0.307,0.074,-2.088
0.127,-0.02,-1.902
-0.175,-0.118,-1.633
-0.465,-0.236,-1.335
-0.683,-0.362,-1.059
-0.823,-0.499,-0.835
-0.888,-0.629,-0.662
-0.932,-0.744,-0.526
-0.986,-0.83,-0.45
-1.039,-0.882,-0.43
-1.059,-0.93,-0.444
-1.043,-0.967,-0.459
-1.01,-0.962,-0.408
-0.948,-0.912,-0.306
-0.841,-0.861,-0.234
-0.697,-0.785,-0.223
-0.559,-0.679,-0.301
-0.515,-0.588,-0.485
-0.526,-0.409,-0.728
-0.638,-0.187,-1.193
-0.778,0.042,-1.827
-0.756,0.319,-2.321
-0.395,0.615,-2.624
0.104,0.855,-2.811
0.477,1.024,-3.029
0.523,1.204,-3.354
0.436,1.427,-3.666
0.459,1.728,-3.83
0.477,1.845,-3.765
0.472,1.769,-3.368
0.488,1.621,-2.66
0.517,1.352,-1.852
0.579,1.036,-1.135
0.588,0.764,-0.654
0.497,0.567,-0.372
0.333,0.452,-0.188
0.152,0.381,-0.052
-0.006,0.357,-0.002
-0.123,0.362,-0.039
-0.213,0.336,-0.095
-0.251,0.33,-0.129
-0.269,0.325,-0.116
-0.267,0.323,-0.087
-0.261,0.33,-0.049
-0.249,0.367,0.005
-0.248,0.434,0.038
-0.25,0.518,0.048
-0.303,0.601,0.046
-0.342,0.661,0.011
-0.343,0.7,-0.087
-0.247,0.734,-0.262
0.051,0.785,-0.497
0.366,0.762,-0.762
0.661,0.728,-0.874
0.951,0.705,-0.843
1.194,0.64,-0.764
1.34,0.556,-0.688
1.319,0.489,-0.614
1.176,0.465,-0.587
1.048,0.41,-0.607
1.003,0.334,-0.639
1.006,0.235,-0.634
1.12,0.182,-0.526
1.134,0.136,-0.29
1.111,0.204,-0.071
0.886,0.336,-0.101
0.551,0.635,-0.421
0.232,0.914,-0.981
0.028,1.019,-1.603
0.008,1.081,-1.992
0.163,1.057,-2.202
0.265,0.952,-2.421
0.186,0.832,-2.525
0.105,0.68,-2.386
0.089,0.525,-2.118
0.113,0.397,-1.863
0.108,0.285,-1.729
0.036,0.191,-1.664
-0.103,0.123,-1.602
-0.269,0.078,-1.504
-0.431,0.031,-1.353
-0.632,0.003,-1.218
-0.837,-0.002,-1.066
-1.03,0.012,-0.925
-1.236,0.012,-0.884
-1.382,-0.023,-0.85
-1.448,-0.112,-0.767
-1.463,-0.253,-0.705
-1.391,-0.349,-0.68
-1.242,-0.427,-0.735
-1.033,-0.468,-0.835
-0.931,-0.469,-0.913
-1.02,-0.426,-0.977
-1.173,-0.339,-1.077
-1.275,-0.253,-1.228
-1.287,-0.175,-1.375
-1.188,-0.08,-1.502
-1.088,0.004,-1.67
-1.028,0.088,-1.859
-0.961,0.178,-1.992
-0.862,0.29,-2.009
-0.708,0.394,-1.873
-0.554,0.473,-1.638
-0.419,0.508,-1.484
-0.338,0.51,-1.508
-0.296,0.55,-1.608
-0.245,0.644,-1.811
-0.198,0.739,-2.139
-0.105,0.889,-2.451
-0.023,1.044,-2.588
0.032,1.124,-2.471
0.103,1.158,-2.208
0.146,1.138,-1.953
0.179,1.058,-1.734
0.212,0.952,-1.514
0.212,0.856,-1.281
0.157,0.781,-1.078
0.065,0.726,-0.905
-0.034,0.674,-0.779
-0.112,0.628,-0.699
-0.158,0.59,-0.648
-0.191,0.559,-0.605
-0.175,0.512,-0.581
-0.093,0.472,-0.556
-0.006,0.437,-0.539
0.09,0.415,-0.533
0.189,0.409,-0.552
0.293,0.418,-0.587
0.371,0.417,-0.649
0.393,0.424,-0.618
0.37,0.42,-0.522
0.394,0.385,-0.398
0.551,0.326,-0.254
0.749,0.197,-0.109
1.01,0.16,0.081
1.244,0.154,0.298
1.251,0.057,0.328
1.235,0.045,0.222
1.203,0.1,0.045
1.116,0.157,-0.109
1.031,0.211,-0.185
0.969,0.281,-0.175
0.865,0.339,-0.097
0.69,0.346,-0.066
0.52,0.366,-0.191
0.378,0.456,-0.499
0.211,0.588,-0.942
0.004,0.677,-1.429
-0.122,0.72,-1.809
-0.102,0.708,-2.003
-0.18,0.666,-2.062
-0.37,0.627,-2.113
-0.447,0.557,-2.172
-0.491,0.524,-2.262
-0.556,0.487,-2.354
-0.539,0.396,-2.338
-0.483,0.263,-2.179
-0.405,0.122,-1.923
-0.327,-0.023,-1.639
-0.247,-0.163,-1.35
-0.227,-0.331,-1.038
-0.251,-0.464,-0.769
-0.274,-0.542,-0.667
-0.331,-0.568,-0.741
-0.508,-0.544,-0.949
-0.728,-0.514,-1.139
-0.894,-0.496,-1.236
-0.946,-0.468,-1.287
-0.918,-0.446,-1.312
-0.89,-0.425,-1.253
-0.918,-0.393,-1.044
-0.98,-0.336,-0.777
-1.002,-0.285,-0.648
-0.976,-0.249,-0.723
-0.895,-0.202,-0.966
-0.832,-0.149,-1.238
-0.798,-0.092,-1.485
-0.764,-0.027,-1.669
-0.736,0.036,-1.774
-0.698,0.111,-1.879
-0.581,0.177,-1.975
-0.42,0.24,-2.028
-0.278,0.292,-2.122
-0.117,0.367,-2.35
0.037,0.468,-2.65
0.08,0.601,-2.897
0.1,0.793,-2.952
0.155,0.921,-2.862
0.238,0.95,-2.668
0.319,0.929,-2.398
0.354,0.855,-2.091
0.364,0.745,-1.763
0.352,0.63,-1.459
0.336,0.539,-1.195
0.324,0.467,-1.012
0.28,0.406,-0.891
0.233,0.374,-0.79
0.181,0.357,-0.711
0.114,0.352,-0.645
0.082,0.359,-0.557
0.067,0.35,-0.472
0.085,0.353,-0.373
0.201,0.364,-0.232
0.362,0.386,-0.064
0.515,0.411,0.124
0.677,0.449,0.322
0.818,0.511,0.442
0.88,0.568,0.401
0.882,0.65,0.272
0.795,0.757,0.131
0.608,0.859,0.012
0.33,0.964,0.013
0.039,1.084,0.223
-0.167,1.191,0.467
0.023,1.114,0.829
0.592,0.744,1.34
0.987,0.325,1.486
1.228,0.169,1.011
1.331,0.237,-0.108
1.161,0.376,-1.708
0.972,0.493,-3.124
0.785,0.468,-3.901
0.497,0.305,-4.162
0.382,-0.041,-4.038
0.556,-0.421,-3.59
0.744,-0.734,-3.005
0.834,-0.92,-2.432
0.892,-1.006,-1.931
0.886,-1.046,-1.554
0.809,-1.031,-1.272
0.676,-0.968,-1.065
0.53,-0.874,-0.923
0.401,-0.774,-0.837
0.258,-0.688,-0.778
0.063,-0.607,-0.721
-0.159,-0.54,-0.655
-0.344,-0.513,-0.592
-0.469,-0.524,-0.558
-0.541,-0.544,-0.55
-0.633,-0.56,-0.562
-0.716,-0.548,-0.59
-0.742,-0.541,-0.583
-0.696,-0.555,-0.548
-0.536,-0.585,-0.556
-0.349,-0.652,-0.531
-0.185,-0.671,-0.493
-0.106,-0.695,-0.488
-0.093,-0.689,-0.506
-0.125,-0.65,-0.522
-0.169,-0.592,-0.543
-0.229,-0.59,-0.591
-0.272,-0.619,-0.678
-0.349,-0.663,-0.851
-0.47,-0.674,-1.119
-0.632,-0.613,-1.495
-0.78,-0.493,-1.898
-0.785,-0.392,-2.009
-0.677,-0.429,-1.762
-0.566,-0.579,-1.689
-0.347,-0.652,-2.218
-0.058,-0.543,-3.138
0.205,-0.173,-4.064
0.512,0.322,-4.685
0.846,0.648,-4.887
1.115,0.822,-4.523
1.182,0.855,-3.708
1.088,0.751,-2.797
1.003,0.579,-1.971
0.914,0.394,-1.306
0.793,0.256,-0.837
0.683,0.182,-0.557
0.59,0.168,-0.446
0.507,0.224,-0.443
0.457,0.321,-0.426
0.443,0.4,-0.319
0.47,0.456,-0.107
0.527,0.505,0.167
0.576,0.53,0.408
0.585,0.556,0.576
0.588,0.646,0.719
0.579,0.755,0.859
0.563,0.843,1.02
0.593,0.872,1.145
0.675,0.865,1.175
0.767,0.888,1.103
0.77,0.937,0.984
0.673,1.05,0.862
0.583,1.179,0.682
0.514,1.271,0.454
0.452,1.289,0.269
0.355,1.248,0.174
0.221,1.154,0.062
0.136,1.01,-0.11
0.199,0.852,-0.269
0.338,0.708,-0.455
0.378,0.633,-0.863
0.269,0.628,-1.6
0.065,0.608,-2.657
-0.253,0.66,-3.725
-0.67,0.753,-4.332
-0.847,0.586,-4.464
-0.737,0.275,-4.073
-0.532,-0.033,-3.299
-0.423,-0.309,-2.491
-0.316,-0.458,-2.129
-0.172,-0.504,-2.353
-0.023,-0.53,-2.611
0.011,-0.587,-2.518
-0.042,-0.664,-2.17
-0.083,-0.74,-1.803
-0.174,-0.787,-1.522
-0.32,-0.814,-1.273
-0.464,-0.819,-1.033
-0.589,-0.797,-0.841
-0.711,-0.766,-0.737
-0.752,-0.725,-0.665
-0.736,-0.685,-0.579
-0.706,-0.64,-0.486
-0.648,-0.594,-0.387
-0.572,-0.561,-0.27
-0.524,-0.54,-0.172
-0.481,-0.493,-0.167
-0.452,-0.433,-0.296
-0.49,-0.356,-0.483
-0.509,-0.257,-0.689
-0.444,-0.184,-0.907
-0.344,-0.116,-1.135
-0.299,-0.032,-1.383
-0.286,0.075,-1.642
-0.188,0.207,-1.885
-0.023,0.339,-2.034
0.164,0.455,-2.049
0.454,0.569,-1.934
0.806,0.603,-1.844
1.021,0.642,-2.005
1.028,0.807,-2.365
0.888,0.97,-2.6
0.721,0.986,-2.466
0.585,0.859,-2.007
0.464,0.664,-1.456
