time,gFx,gFy,gFz,gFTotal
28.600,-0.610,0.397,-1.411,1.588
28.610,-0.610,0.424,-1.409,1.592
28.619,-0.593,0.422,-1.429,1.604
28.630,-0.566,0.413,-1.470,1.629
28.640,-0.534,0.405,-1.512,1.653
28.650,-0.496,0.399,-1.537,1.664
28.659,-0.466,0.388,-1.535,1.650
28.670,-0.440,0.371,-1.481,1.589
28.679,-0.421,0.352,-1.338,1.446
28.689,-0.376,0.334,-1.207,1.307
28.699,-0.323,0.338,-1.092,1.188
28.709,-0.310,0.347,-0.999,1.102
28.719,-0.305,0.328,-0.920,1.023
28.729,-0.303,0.295,-0.845,0.945
28.739,-0.307,0.263,-0.785,0.883
28.749,-0.324,0.220,-0.753,0.849
28.759,-0.360,0.181,-0.730,0.834
28.769,-0.418,0.146,-0.733,0.856
28.779,-0.469,0.120,-0.762,0.902
28.790,-0.495,0.103,-0.790,0.938
28.799,-0.507,0.091,-0.817,0.966
28.809,-0.507,0.089,-0.825,0.972
28.819,-0.498,0.088,-0.841,0.982
28.829,-0.496,0.074,-0.857,0.993
28.839,-0.497,0.038,-0.865,0.998
28.849,-0.483,-0.013,-0.869,0.994
28.859,-0.461,-0.054,-0.868,0.984
28.869,-0.447,-0.091,-0.894,1.004
28.879,-0.439,-0.133,-0.961,1.065
28.889,-0.438,-0.143,-1.070,1.165
28.899,-0.427,-0.117,-1.165,1.246
28.909,-0.433,-0.108,-1.242,1.320
28.919,-0.439,-0.139,-1.305,1.384
28.929,-0.424,-0.165,-1.359,1.433
28.939,-0.394,-0.160,-1.398,1.461
28.949,-0.370,-0.132,-1.406,1.460
28.959,-0.362,-0.119,-1.384,1.435
28.969,-0.357,-0.118,-1.340,1.392
28.979,-0.351,-0.105,-1.293,1.344
28.989,-0.342,-0.082,-1.244,1.293
28.999,-0.346,-0.062,-1.214,1.264
29.009,-0.357,-0.030,-1.212,1.263
29.019,-0.375,0.029,-1.227,1.283
29.029,-0.389,0.086,-1.246,1.309
29.039,-0.407,0.121,-1.255,1.325
29.049,-0.430,0.136,-1.265,1.343
29.059,-0.447,0.170,-1.273,1.360
29.069,-0.469,0.238,-1.287,1.391
29.079,-0.480,0.326,-1.293,1.417
29.089,-0.488,0.400,-1.295,1.440
29.099,-0.509,0.427,-1.300,1.460
29.109,-0.535,0.417,-1.315,1.479
29.119,-0.568,0.403,-1.350,1.519
29.129,-0.610,0.430,-1.409,1.595
29.139,-0.665,0.475,-1.448,1.663
29.149,-0.698,0.485,-1.426,1.660
29.159,-0.679,0.494,-1.411,1.642
29.169,-0.682,0.519,-1.389,1.632
29.178,-0.698,0.538,-1.363,1.623
29.188,-0.697,0.542,-1.307,1.577
29.199,-0.687,0.536,-1.236,1.512
29.209,-0.687,0.538,-1.185,1.472
29.218,-0.704,0.560,-1.134,1.447
29.228,-0.721,0.591,-1.070,1.419
29.238,-0.744,0.620,-1.019,1.406
29.249,-0.752,0.638,-0.968,1.382
29.258,-0.740,0.645,-0.931,1.352
29.268,-0.719,0.650,-0.902,1.324
29.278,-0.691,0.667,-0.871,1.296
29.288,-0.665,0.670,-0.841,1.264
29.298,-0.649,0.669,-0.814,1.238
29.308,-0.627,0.699,-0.803,1.236
29.318,-0.593,0.697,-0.815,1.225
29.328,-0.540,0.657,-0.802,1.169
29.338,-0.495,0.616,-0.801,1.125
29.349,-0.455,0.580,-0.799,1.087
29.358,-0.429,0.535,-0.807,1.059
29.368,-0.402,0.488,-0.830,1.043
29.378,-0.364,0.451,-0.845,1.025
29.388,-0.325,0.434,-0.865,1.021
29.399,-0.288,0.418,-0.859,0.998
29.408,-0.264,0.402,-0.836,0.965
29.418,-0.249,0.392,-0.805,0.929
29.428,-0.235,0.382,-0.764,0.886
29.438,-0.214,0.378,-0.720,0.841
29.448,-0.194,0.379,-0.684,0.806
29.458,-0.182,0.382,-0.653,0.778
29.468,-0.177,0.389,-0.630,0.761
29.478,-0.179,0.393,-0.626,0.760
29.488,-0.190,0.400,-0.633,0.773
29.498,-0.200,0.412,-0.642,0.789
29.508,-0.208,0.414,-0.621,0.775
29.518,-0.221,0.391,-0.575,0.730
29.528,-0.216,0.387,-0.553,0.708
29.538,-0.208,0.405,-0.572,0.731
29.548,-0.191,0.426,-0.609,0.767
29.558,-0.187,0.445,-0.617,0.784
29.568,-0.199,0.456,-0.594,0.775
29.578,-0.220,0.469,-0.565,0.767
29.588,-0.238,0.470,-0.511,0.734
29.598,-0.241,0.461,-0.476,0.705
29.608,-0.235,0.465,-0.439,0.682
29.618,-0.225,0.467,-0.398,0.654
29.628,-0.226,0.475,-0.363,0.639
29.638,-0.233,0.490,-0.343,0.642
29.648,-0.236,0.507,-0.338,0.653
29.658,-0.228,0.525,-0.349,0.670
29.668,-0.211,0.538,-0.388,0.696
29.678,-0.206,0.560,-0.451,0.748
29.688,-0.215,0.599,-0.548,0.840
29.698,-0.248,0.669,-0.665,0.976
29.708,-0.281,0.758,-0.780,1.123
29.718,-0.308,0.833,-0.864,1.239
29.728,-0.343,0.861,-0.949,1.327
29.737,-0.371,0.854,-1.053,1.405
29.748,-0.402,0.803,-1.167,1.473
29.758,-0.433,0.741,-1.295,1.553
29.767,-0.449,0.687,-1.432,1.650
29.777,-0.460,0.624,-1.525,1.711
29.788,-0.473,0.541,-1.582,1.737
29.798,-0.476,0.467,-1.608,1.741
29.808,-0.470,0.428,-1.609,1.730
29.817,-0.466,0.429,-1.577,1.699
29.827,-0.469,0.440,-1.528,1.658
29.837,-0.457,0.441,-1.462,1.594
29.847,-0.434,0.440,-1.376,1.509
29.857,-0.421,0.447,-1.284,1.423
29.867,-0.415,0.448,-1.201,1.347
29.877,-0.403,0.445,-1.127,1.277
29.887,-0.384,0.449,-1.071,1.223
29.897,-0.364,0.449,-1.023,1.175
29.908,-0.371,0.433,-0.984,1.137
29.917,-0.379,0.385,-0.916,1.063
29.927,-0.373,0.373,-0.865,1.013
29.937,-0.367,0.370,-0.872,1.016
29.947,-0.358,0.326,-0.905,1.026
29.957,-0.345,0.270,-0.927,1.025
29.967,-0.328,0.226,-0.937,1.018
29.977,-0.340,0.197,-0.921,1.002
29.987,-0.376,0.164,-0.885,0.975
29.997,-0.396,0.129,-0.833,0.931
30.007,-0.410,0.106,-0.787,0.894
30.017,-0.428,0.091,-0.747,0.866
30.027,-0.445,0.066,-0.726,0.854
30.037,-0.455,0.035,-0.721,0.854
30.047,-0.466,0.006,-0.725,0.862
30.057,-0.487,-0.001,-0.748,0.893
30.067,-0.506,0.003,-0.812,0.956
30.077,-0.509,0.001,-0.876,1.013
30.087,-0.522,0.002,-0.946,1.081
30.097,-0.545,0.024,-1.003,1.142
30.107,-0.557,0.031,-1.048,1.187
30.118,-0.546,0.023,-1.045,1.180
30.127,-0.537,0.014,-1.026,1.159
30.137,-0.547,0.009,-1.017,1.155
30.147,-0.560,0.011,-1.046,1.187
30.157,-0.571,0.016,-1.103,1.242
30.167,-0.569,0.013,-1.141,1.275
30.177,-0.561,-0.006,-1.147,1.277
30.187,-0.557,-0.021,-1.147,1.276
30.197,-0.534,-0.019,-1.161,1.278
30.207,-0.503,0.003,-1.166,1.270
30.217,-0.501,0.021,-1.164,1.267
30.227,-0.508,0.033,-1.168,1.274
30.237,-0.523,0.079,-1.197,1.309
30.247,-0.539,0.139,-1.231,1.351
30.257,-0.517,0.190,-1.269,1.383
30.266,-0.474,0.239,-1.311,1.414
30.277,-0.451,0.312,-1.355,1.462
30.287,-0.482,0.399,-1.362,1.499
30.297,-0.487,0.416,-1.371,1.513
30.306,-0.452,0.454,-1.421,1.559
30.317,-0.452,0.491,-1.471,1.615
30.326,-0.484,0.508,-1.506,1.662
30.337,-0.515,0.520,-1.523,1.690
30.346,-0.527,0.509,-1.520,1.687
30.357,-0.527,0.481,-1.478,1.642
30.366,-0.526,0.448,-1.431,1.589
30.376,-0.542,0.434,-1.380,1.544
30.386,-0.571,0.434,-1.317,1.500
30.396,-0.596,0.442,-1.274,1.474
30.407,-0.617,0.462,-1.262,1.479
30.416,-0.633,0.493,-1.276,1.507
30.426,-0.640,0.549,-1.271,1.525
30.436,-0.658,0.611,-1.253,1.542
30.446,-0.669,0.633,-1.223,1.531
30.456,-0.660,0.627,-1.175,1.486
30.466,-0.647,0.618,-1.152,1.459
30.476,-0.624,0.617,-1.161,1.455
30.486,-0.589,0.630,-1.191,1.470
30.496,-0.560,0.636,-1.204,1.472
30.506,-0.524,0.626,-1.165,1.423
30.516,-0.485,0.620,-1.106,1.357
30.526,-0.449,0.607,-1.033,1.279
30.536,-0.413,0.577,-0.969,1.201
30.546,-0.380,0.537,-0.924,1.134
30.556,-0.360,0.496,-0.890,1.081
30.566,-0.338,0.458,-0.861,1.032
30.576,-0.328,0.423,-0.853,1.007
30.586,-0.324,0.399,-0.856,0.999
30.596,-0.334,0.382,-0.864,1.001
30.606,-0.365,0.353,-0.900,1.034
30.616,-0.410,0.322,-0.936,1.071
30.627,-0.491,0.302,-0.939,1.102
30.636,-0.560,0.300,-0.893,1.096
30.646,-0.562,0.313,-0.797,1.024
30.656,-0.493,0.334,-0.695,0.915
30.666,-0.369,0.359,-0.628,0.812
30.677,-0.201,0.404,-0.576,0.732
30.686,-0.042,0.458,-0.549,0.716
30.696,0.065,0.486,-0.551,0.737
30.706,0.119,0.480,-0.586,0.767
30.716,0.102,0.451,-0.640,0.789
30.727,0.036,0.411,-0.685,0.800
30.736,-0.030,0.394,-0.708,0.810
30.746,-0.105,0.396,-0.701,0.812
30.756,-0.192,0.446,-0.687,0.841
30.766,-0.240,0.480,-0.632,0.829
30.776,-0.225,0.450,-0.558,0.751
30.786,-0.196,0.399,-0.496,0.666
30.796,-0.169,0.356,-0.474,0.617
30.806,-0.150,0.341,-0.465,0.596
30.816,-0.147,0.349,-0.465,0.600
30.826,-0.170,0.356,-0.495,0.633
30.836,-0.193,0.349,-0.528,0.661
30.846,-0.209,0.341,-0.558,0.686
30.855,-0.204,0.348,-0.600,0.723
30.866,-0.178,0.372,-0.657,0.776
30.876,-0.120,0.424,-0.717,0.842
30.886,-0.061,0.509,-0.789,0.941
30.895,0.000,0.543,-0.861,1.018
30.906,0.079,0.503,-0.898,1.032
30.916,0.127,0.433,-0.924,1.029
30.925,0.124,0.358,-0.978,1.049
30.935,0.081,0.280,-1.047,1.087
30.945,0.032,0.230,-1.115,1.139
30.955,-0.019,0.232,-1.182,1.204
30.966,-0.049,0.255,-1.246,1.273
30.975,-0.063,0.286,-1.282,1.315
30.985,-0.076,0.349,-1.308,1.355
30.995,-0.103,0.392,-1.339,1.399
31.005,-0.135,0.400,-1.361,1.424
31.015,-0.147,0.377,-1.375,1.433
31.025,-0.135,0.330,-1.382,1.428
31.036,-0.131,0.285,-1.390,1.425
31.045,-0.170,0.263,-1.396,1.431
31.055,-0.232,0.270,-1.396,1.441
31.065,-0.284,0.280,-1.348,1.406
31.075,-0.311,0.261,-1.254,1.318
31.085,-0.332,0.230,-1.152,1.220
31.095,-0.354,0.214,-1.055,1.133
31.105,-0.356,0.179,-0.963,1.042
31.115,-0.345,0.125,-0.880,0.954
31.125,-0.319,0.066,-0.824,0.886
31.136,-0.287,0.013,-0.808,0.857
31.145,-0.266,-0.029,-0.824,0.866
31.155,-0.262,-0.055,-0.877,0.917
31.165,-0.262,-0.064,-0.943,0.981
31.175,-0.264,-0.069,-1.004,1.041
31.186,-0.256,-0.096,-1.034,1.070
31.195,-0.240,-0.123,-1.028,1.063
31.205,-0.235,-0.126,-1.009,1.044
31.215,-0.227,-0.133,-0.992,1.026
31.225,-0.195,-0.162,-0.982,1.014
31.235,-0.156,-0.190,-0.995,1.025
31.245,-0.143,-0.187,-1.014,1.041
31.255,-0.178,-0.158,-1.056,1.082
31.265,-0.181,-0.212,-1.071,1.107
31.275,-0.151,-0.256,-1.107,1.147
31.285,-0.148,-0.259,-1.150,1.188
31.295,-0.178,-0.274,-1.165,1.210
31.305,-0.212,-0.295,-1.155,1.211
31.315,-0.218,-0.306,-1.143,1.204
31.325,-0.205,-0.308,-1.137,1.196
31.335,-0.190,-0.318,-1.124,1.183
31.345,-0.185,-0.335,-1.096,1.161
31.355,-0.185,-0.331,-1.067,1.132
31.365,-0.186,-0.301,-1.060,1.117
31.375,-0.183,-0.253,-1.109,1.152
31.385,-0.185,-0.205,-1.188,1.220
31.395,-0.209,-0.153,-1.294,1.320
31.405,-0.268,-0.111,-1.405,1.434
31.415,-0.351,-0.070,-1.506,1.548
31.425,-0.424,-0.028,-1.564,1.621
31.435,-0.448,0.033,-1.589,1.651
31.445,-0.428,0.123,-1.604,1.665
31.455,-0.375,0.195,-1.599,1.654
31.464,-0.306,0.194,-1.587,1.628
31.475,-0.243,0.162,-1.572,1.599
31.485,-0.215,0.147,-1.564,1.585
31.495,-0.226,0.125,-1.588,1.609
31.504,-0.243,0.105,-1.602,1.624
31.514,-0.258,0.125,-1.571,1.597
31.524,-0.284,0.184,-1.500,1.538
31.534,-0.327,0.246,-1.420,1.478
31.545,-0.350,0.283,-1.332,1.406
31.554,-0.364,0.307,-1.233,1.322
31.564,-0.379,0.340,-1.138,1.247
31.574,-0.393,0.365,-1.068,1.196
31.584,-0.389,0.373,-1.015,1.149
31.595,-0.365,0.368,-0.997,1.124
31.604,-0.348,0.340,-1.014,1.124
31.614,-0.322,0.302,-1.047,1.137
31.624,-0.291,0.282,-1.074,1.148
31.634,-0.271,0.277,-1.075,1.143
31.644,-0.261,0.272,-1.056,1.122
31.654,-0.257,0.267,-1.022,1.087
31.664,-0.256,0.243,-0.974,1.036
31.674,-0.259,0.236,-0.932,0.996
31.684,-0.280,0.234,-0.902,0.973
31.694,-0.273,0.192,-0.905,0.964
31.704,-0.233,0.189,-0.937,0.984
31.714,-0.212,0.215,-0.947,0.994
31.724,-0.208,0.240,-0.930,0.983
31.734,-0.206,0.250,-0.911,0.967
31.744,-0.214,0.272,-0.905,0.969
31.754,-0.238,0.292,-0.888,0.965
31.764,-0.255,0.313,-0.852,0.943
31.774,-0.268,0.348,-0.814,0.925
31.784,-0.281,0.378,-0.771,0.903
31.794,-0.282,0.373,-0.744,0.879
31.804,-0.282,0.377,-0.727,0.866
31.814,-0.297,0.417,-0.730,0.892
31.824,-0.322,0.452,-0.762,0.943
31.834,-0.345,0.436,-0.818,0.989
31.844,-0.346,0.433,-0.858,1.021
31.854,-0.339,0.478,-0.904,1.078
31.864,-0.336,0.530,-0.943,1.133
31.874,-0.339,0.554,-0.962,1.161
31.884,-0.335,0.548,-0.958,1.153
31.894,-0.319,0.525,-0.942,1.124
31.904,-0.299,0.503,-0.925,1.094
31.914,-0.298,0.491,-0.916,1.081
31.924,-0.324,0.508,-0.931,1.109
31.934,-0.360,0.539,-0.944,1.145
31.944,-0.386,0.568,-0.944,1.168
31.954,-0.396,0.588,-0.929,1.169
31.964,-0.393,0.615,-0.884,1.146
31.974,-0.396,0.650,-0.823,1.121
31.984,-0.391,0.693,-0.761,1.101
31.994,-0.368,0.730,-0.713,1.084
32.004,-0.304,0.732,-0.665,1.035
32.014,-0.217,0.681,-0.647,0.964
32.024,-0.175,0.639,-0.686,0.954
32.033,-0.162,0.550,-0.741,0.937
32.043,-0.094,0.443,-0.786,0.907
32.054,-0.042,0.403,-0.858,0.949
32.063,-0.048,0.413,-0.949,1.036
32.073,-0.066,0.468,-1.021,1.125
32.083,-0.080,0.526,-1.067,1.192
32.093,-0.084,0.562,-1.110,1.247
32.103,-0.066,0.568,-1.134,1.270
32.113,-0.043,0.552,-1.142,1.269
32.123,-0.024,0.515,-1.148,1.258
32.133,-0.021,0.465,-1.147,1.238
32.143,-0.031,0.434,-1.132,1.213
32.154,-0.037,0.433,-1.111,1.193
32.163,-0.050,0.433,-1.065,1.151
32.173,-0.083,0.428,-0.993,1.085
32.183,-0.115,0.421,-0.909,1.008
32.193,-0.138,0.391,-0.822,0.920
32.203,-0.166,0.343,-0.757,0.848
32.213,-0.189,0.295,-0.712,0.793
32.223,-0.202,0.247,-0.685,0.756
32.233,-0.204,0.199,-0.677,0.735
32.243,-0.199,0.169,-0.691,0.739
32.253,-0.193,0.149,-0.732,0.771
32.263,-0.199,0.125,-0.802,0.836
32.273,-0.219,0.104,-0.880,0.912
32.283,-0.258,0.106,-0.958,0.998
32.293,-0.300,0.091,-1.041,1.087
32.303,-0.324,0.053,-1.089,1.137
32.313,-0.325,0.014,-1.130,1.176
32.323,-0.328,-0.017,-1.150,1.196
32.333,-0.360,-0.040,-1.149,1.205
32.343,-0.415,-0.045,-1.126,1.201
32.353,-0.452,-0.041,-1.076,1.167
32.364,-0.468,-0.060,-1.034,1.137
32.373,-0.461,-0.098,-1.004,1.109
32.383,-0.433,-0.119,-1.003,1.098
32.393,-0.410,-0.129,-1.032,1.118
32.403,-0.381,-0.152,-1.052,1.129
32.413,-0.356,-0.183,-1.056,1.129
32.423,-0.324,-0.195,-1.037,1.104
32.433,-0.295,-0.188,-1.014,1.072
32.443,-0.273,-0.179,-0.982,1.035
32.453,-0.235,-0.158,-0.943,0.985
32.463,-0.207,-0.134,-0.918,0.950
32.473,-0.215,-0.111,-0.926,0.957
32.483,-0.228,-0.058,-0.981,1.008
32.493,-0.224,-0.029,-1.066,1.089
32.503,-0.207,-0.041,-1.148,1.167
32.513,-0.186,-0.000,-1.206,1.220
32.523,-0.190,0.107,-1.262,1.281
32.533,-0.213,0.216,-1.285,1.320
32.543,-0.259,0.257,-1.267,1.318
32.553,-0.305,0.224,-1.226,1.283
32.563,-0.362,0.157,-1.191,1.255
32.572,-0.410,0.105,-1.212,1.284
32.583,-0.427,0.076,-1.294,1.365
32.593,-0.416,0.069,-1.412,1.474
32.602,-0.405,0.079,-1.512,1.567
32.612,-0.437,0.110,-1.566,1.630
32.622,-0.495,0.165,-1.590,1.673
32.632,-0.556,0.222,-1.591,1.700
32.642,-0.580,0.245,-1.566,1.688
32.652,-0.575,0.250,-1.527,1.651
32.662,-0.552,0.266,-1.489,1.610
32.672,-0.520,0.275,-1.445,1.561
32.682,-0.506,0.278,-1.390,1.506
32.692,-0.508,0.288,-1.334,1.457
32.702,-0.484,0.285,-1.291,1.408
32.712,-0.470,0.266,-1.262,1.372
32.722,-0.473,0.248,-1.232,1.343
32.732,-0.469,0.235,-1.187,1.298
32.742,-0.455,0.228,-1.143,1.251
32.752,-0.458,0.220,-1.097,1.209
32.762,-0.467,0.214,-1.039,1.159
32.772,-0.442,0.210,-0.984,1.099
32.782,-0.428,0.205,-0.936,1.050
32.792,-0.426,0.216,-0.910,1.028
32.802,-0.437,0.223,-0.895,1.021
32.812,-0.453,0.227,-0.896,1.029
32.822,-0.446,0.246,-0.896,1.031
32.832,-0.438,0.277,-0.896,1.035
32.842,-0.433,0.322,-0.887,1.039
32.852,-0.427,0.370,-0.867,1.035
32.862,-0.428,0.409,-0.830,1.020
32.872,-0.420,0.453,-0.804,1.014
32.882,-0.406,0.490,-0.784,1.010
32.892,-0.390,0.515,-0.783,1.015
32.902,-0.369,0.537,-0.805,1.036
32.912,-0.354,0.571,-0.847,1.081
32.922,-0.340,0.601,-0.896,1.132
32.932,-0.326,0.616,-0.927,1.160
32.942,-0.316,0.627,-0.946,1.178
32.952,-0.317,0.632,-0.949,1.184
32.962,-0.329,0.632,-0.941,1.181
32.972,-0.336,0.621,-0.934,1.171
32.982,-0.324,0.602,-0.936,1.159
32.992,-0.303,0.597,-0.936,1.151
33.002,-0.294,0.607,-0.941,1.158
33.012,-0.281,0.617,-0.935,1.155
33.022,-0.262,0.628,-0.912,1.137
33.032,-0.251,0.634,-0.863,1.100
33.042,-0.256,0.644,-0.802,1.060
33.052,-0.270,0.648,-0.731,1.014
33.062,-0.287,0.667,-0.656,0.978
33.072,-0.306,0.695,-0.606,0.972
33.082,-0.309,0.733,-0.572,0.980
33.092,-0.297,0.771,-0.558,0.997
33.102,-0.269,0.776,-0.558,0.993
33.112,-0.221,0.739,-0.574,0.961
33.122,-0.190,0.674,-0.598,0.921
33.131,-0.187,0.595,-0.623,0.882
33.141,-0.204,0.530,-0.658,0.869
33.151,-0.237,0.497,-0.716,0.903
33.161,-0.268,0.516,-0.794,0.984
33.171,-0.289,0.559,-0.879,1.081
33.181,-0.307,0.582,-0.967,1.170
33.191,-0.318,0.576,-1.057,1.246
33.201,-0.304,0.549,-1.132,1.294
33.211,-0.268,0.515,-1.190,1.324
33.221,-0.234,0.479,-1.232,1.342
33.232,-0.201,0.447,-1.248,1.341
33.241,-0.165,0.416,-1.230,1.309
33.251,-0.141,0.389,-1.178,1.248
33.261,-0.132,0.376,-1.067,1.139
33.271,-0.134,0.372,-0.940,1.020
33.281,-0.125,0.373,-0.828,0.917
33.291,-0.113,0.363,-0.725,0.819
33.301,-0.113,0.345,-0.653,0.747
33.311,-0.122,0.320,-0.612,0.701
33.321,-0.145,0.282,-0.615,0.692
33.331,-0.178,0.248,-0.647,0.715
33.341,-0.203,0.227,-0.697,0.761
33.351,-0.222,0.220,-0.753,0.815
33.361,-0.245,0.208,-0.793,0.856
33.371,-0.270,0.189,-0.804,0.869
33.381,-0.298,0.180,-0.807,0.878
33.391,-0.325,0.174,-0.822,0.901
33.401,-0.342,0.168,-0.869,0.948
33.411,-0.363,0.162,-0.929,1.010
33.421,-0.382,0.152,-0.985,1.067
33.431,-0.395,0.133,-1.017,1.100
33.441,-0.411,0.116,-1.035,1.120
33.451,-0.438,0.093,-1.056,1.147
33.461,-0.445,0.061,-1.064,1.155
33.471,-0.467,0.024,-1.086,1.183
33.481,-0.482,-0.012,-1.138,1.236
33.491,-0.462,-0.041,-1.196,1.283
33.501,-0.462,-0.057,-1.254,1.338
33.511,-0.477,-0.073,-1.289,1.376
33.521,-0.491,-0.095,-1.294,1.387
33.531,-0.501,-0.121,-1.276,1.376
33.541,-0.489,-0.144,-1.239,1.340
33.551,-0.476,-0.151,-1.210,1.309
33.561,-0.463,-0.148,-1.196,1.291
33.571,-0.443,-0.141,-1.201,1.288
33.581,-0.419,-0.132,-1.239,1.315
33.591,-0.396,-0.127,-1.335,1.398
33.601,-0.362,-0.130,-1.429,1.480
33.611,-0.334,-0.112,-1.496,1.537
33.621,-0.328,-0.063,-1.534,1.570
33.631,-0.333,0.009,-1.537,1.573
33.641,-0.341,0.076,-1.517,1.557
33.651,-0.343,0.114,-1.498,1.541
33.661,-0.330,0.101,-1.498,1.537
33.671,-0.329,0.061,-1.518,1.554
33.681,-0.333,0.042,-1.566,1.602
33.691,-0.331,0.018,-1.617,1.650
33.701,-0.334,-0.009,-1.640,1.674
33.711,-0.378,0.003,-1.641,1.684
33.720,-0.439,0.066,-1.612,1.673
33.730,-0.477,0.142,-1.546,1.624
33.740,-0.508,0.206,-1.452,1.552
33.751,-0.541,0.244,-1.371,1.494
33.760,-0.556,0.271,-1.308,1.447
33.771,-0.553,0.303,-1.279,1.426
33.780,-0.535,0.319,-1.278,1.421
33.791,-0.498,0.326,-1.294,1.424
33.800,-0.468,0.352,-1.324,1.448
33.810,-0.448,0.396,-1.346,1.472
33.820,-0.432,0.433,-1.332,1.466
33.830,-0.412,0.453,-1.288,1.426
33.841,-0.392,0.465,-1.234,1.376
33.850,-0.380,0.462,-1.196,1.337
33.860,-0.372,0.446,-1.169,1.305
33.870,-0.360,0.433,-1.140,1.272
33.880,-0.349,0.427,-1.119,1.248
33.891,-0.342,0.426,-1.104,1.232
33.900,-0.344,0.428,-1.080,1.211
33.910,-0.346,0.443,-1.074,1.212
33.920,-0.348,0.457,-1.072,1.217
33.930,-0.348,0.452,-1.063,1.206
33.941,-0.354,0.462,-1.040,1.192
33.950,-0.365,0.484,-1.013,1.180
33.960,-0.370,0.496,-0.983,1.162
33.970,-0.373,0.495,-0.963,1.146
33.980,-0.365,0.503,-0.958,1.142
33.990,-0.358,0.528,-0.952,1.146
34.000,-0.356,0.546,-0.929,1.135
34.010,-0.364,0.563,-0.909,1.129
34.020,-0.363,0.578,-0.898,1.128
34.030,-0.348,0.559,-0.874,1.095
34.040,-0.335,0.520,-0.843,1.046
34.050,-0.310,0.507,-0.805,1.000
34.060,-0.278,0.513,-0.778,0.972
34.070,-0.253,0.518,-0.760,0.954
34.080,-0.236,0.524,-0.732,0.931
34.090,-0.227,0.529,-0.697,0.904
34.100,-0.235,0.544,-0.653,0.882
34.110,-0.245,0.566,-0.609,0.867
34.120,-0.256,0.567,-0.565,0.841
34.130,-0.267,0.566,-0.526,0.817
34.140,-0.275,0.576,-0.498,0.810
34.150,-0.299,0.568,-0.480,0.801
34.160,-0.301,0.551,-0.451,0.773
34.170,-0.273,0.549,-0.422,0.745
34.180,-0.226,0.533,-0.411,0.710
34.190,-0.184,0.507,-0.406,0.675
34.200,-0.162,0.498,-0.402,0.660
34.210,-0.168,0.505,-0.415,0.675
34.220,-0.191,0.528,-0.467,0.730
34.230,-0.197,0.559,-0.547,0.806
34.240,-0.185,0.598,-0.659,0.909
34.250,-0.144,0.590,-0.787,0.994
34.260,-0.089,0.529,-0.899,1.047
34.270,-0.052,0.453,-0.963,1.066
34.280,-0.031,0.386,-0.990,1.063
34.290,-0.051,0.337,-0.998,1.055
34.300,-0.107,0.327,-0.994,1.051
34.309,-0.172,0.361,-1.007,1.084
34.319,-0.228,0.413,-1.043,1.145
34.329,-0.252,0.463,-1.071,1.194
34.340,-0.256,0.497,-1.101,1.235
34.349,-0.257,0.500,-1.122,1.255
34.359,-0.265,0.478,-1.152,1.276
34.369,-0.278,0.436,-1.172,1.281
34.379,-0.279,0.346,-1.184,1.265
34.389,-0.267,0.307,-1.204,1.271
34.399,-0.269,0.319,-1.217,1.287
34.409,-0.267,0.322,-1.214,1.284
34.419,-0.263,0.298,-1.190,1.255
34.429,-0.263,0.265,-1.146,1.205
34.439,-0.262,0.240,-1.082,1.139
34.449,-0.262,0.217,-1.005,1.061
34.459,-0.269,0.193,-0.946,1.002
34.469,-0.279,0.171,-0.901,0.958
34.479,-0.292,0.147,-0.871,0.930
34.489,-0.307,0.111,-0.852,0.912
34.499,-0.322,0.085,-0.853,0.915
34.509,-0.338,0.068,-0.869,0.935
34.519,-0.350,0.055,-0.891,0.959
34.529,-0.375,0.062,-0.922,0.997
34.539,-0.394,0.080,-0.948,1.029
34.549,-0.429,0.100,-0.955,1.052
34.559,-0.490,0.102,-0.949,1.073
34.569,-0.545,0.064,-0.920,1.071
34.579,-0.586,0.016,-0.923,1.094
34.589,-0.613,-0.029,-0.964,1.143
34.599,-0.641,-0.069,-1.026,1.212
34.609,-0.656,-0.108,-1.101,1.286
34.619,-0.646,-0.136,-1.172,1.345
34.629,-0.613,-0.142,-1.221,1.373
34.639,-0.571,-0.142,-1.252,1.384
34.649,-0.545,-0.154,-1.250,1.372
34.659,-0.536,-0.176,-1.218,1.342
34.669,-0.536,-0.182,-1.190,1.318
34.679,-0.526,-0.183,-1.163,1.289
34.689,-0.536,-0.193,-1.127,1.263
34.699,-0.555,-0.182,-1.130,1.272
34.709,-0.551,-0.215,-1.160,1.302
34.719,-0.537,-0.209,-1.255,1.381
34.729,-0.523,-0.151,-1.389,1.492
34.739,-0.512,-0.095,-1.502,1.589
34.749,-0.501,-0.040,-1.593,1.670
34.759,-0.494,0.032,-1.689,1.760
34.769,-0.484,0.107,-1.778,1.846
34.779,-0.459,0.154,-1.824,1.887
34.789,-0.407,0.161,-1.812,1.864
34.799,-0.358,0.128,-1.756,1.797
34.809,-0.333,0.058,-1.691,1.724
34.819,-0.342,-0.023,-1.661,1.696
34.829,-0.360,-0.055,-1.665,1.704
34.839,-0.363,-0.007,-1.681,1.720
34.849,-0.361,0.089,-1.656,1.698
34.859,-0.385,0.179,-1.590,1.646
34.868,-0.437,0.241,-1.487,1.568
34.879,-0.490,0.268,-1.368,1.478
34.888,-0.538,0.330,-1.260,1.409
