gFx,gFy,gFz
0.12,0.114,-0.881
0.07,0.108,-0.843
0.023,0.093,-0.805
-0.018,0.068,-0.748
-0.048,0.044,-0.691
-0.067,0.018,-0.645
-0.076,-0.011,-0.615
-0.078,-0.012,-0.595
-0.103,-0.004,-0.579
-0.124,-0.007,-0.584
-0.138,0.002,-0.58
-0.145,0.005,-0.587
-0.152,-0.011,-0.589
-0.148,-0.012,-0.574
-0.148,-0.03,-0.553
-0.141,-0.048,-0.531
-0.126,-0.061,-0.513
-0.103,-0.076,-0.511
-0.078,-0.082,-0.521
-0.049,-0.074,-0.569
-0.042,-0.057,-0.657
-0.055,-0.025,-0.756
-0.068,0.021,-0.88
-0.092,0.082,-1.021
-0.122,0.128,-1.137
-0.133,0.143,-1.205
-0.122,0.148,-1.216
-0.1,0.131,-1.189
-0.075,0.107,-1.17
-0.058,0.097,-1.169
-0.054,0.098,-1.181
-0.028,0.115,-1.211
0.016,0.149,-1.267
0.046,0.186,-1.343
0.059,0.226,-1.434
0.083,0.259,-1.505
0.122,0.271,-1.531
0.143,0.266,-1.538
0.134,0.276,-1.563
0.106,0.278,-1.604
0.1,0.284,-1.614
0.098,0.286,-1.584
0.069,0.285,-1.533
0.027,0.285,-1.481
-0.007,0.281,-1.421
-0.023,0.27,-1.336
-0.033,0.246,-1.227
-0.033,0.213,-1.12
-0.038,0.176,-1.042
-0.05,0.146,-0.991
-0.054,0.128,-0.961
-0.045,0.119,-0.949
-0.03,0.106,-0.93
-0.016,0.087,-0.893
-0.005,0.074,-0.868
-0.005,0.061,-0.853
0.011,0.044,-0.848
0.028,0.031,-0.849
0.039,0.025,-0.862
0.04,0.027,-0.873
0.038,0.027,-0.874
0.047,0.026,-0.861
0.059,0.027,-0.841
0.064,0.028,-0.806
0.065,0.021,-0.76
0.066,0.014,-0.709
0.068,0.003,-0.643
0.072,-0.011,-0.566
0.07,-0.019,-0.505
0.058,-0.028,-0.453
0.052,-0.036,-0.394
0.051,-0.035,-0.343
0.05,-0.028,-0.311
0.048,-0.018,-0.297
0.057,0.011,-0.312
0.072,0.041,-0.379
0.082,0.073,-0.484
0.103,0.107,-0.617
0.115,0.142,-0.754
0.12,0.189,-0.904
0.109,0.244,-1.06
0.096,0.299,-1.227
0.095,0.336,-1.374
0.107,0.362,-1.449
0.129,0.364,-1.43
0.143,0.33,-1.333
0.154,0.286,-1.245
0.164,0.243,-1.197
0.194,0.217,-1.196
0.249,0.228,-1.224
0.29,0.255,-1.28
0.291,0.296,-1.364
0.225,0.355,-1.469
0.136,0.403,-1.555
0.079,0.414,-1.579
0.069,0.381,-1.517
0.092,0.328,-1.383
0.121,0.257,-1.216
0.161,0.182,-1.055
0.198,0.129,-0.944
0.216,0.1,-0.899
0.24,0.101,-0.913
0.264,0.129,-0.976
0.251,0.161,-1.045
0.208,0.207,-1.137
0.148,0.231,-1.209
0.088,0.231,-1.198
0.018,0.211,-1.114
-0.041,0.171,-1.022
-0.081,0.116,-0.933
-0.096,0.097,-0.838
-0.146,0.064,-0.786
-0.164,0.027,-0.733
-0.154,0.013,-0.668
-0.154,-0.026,-0.615
-0.14,-0.046,-0.573
-0.131,-0.072,-0.546
-0.115,-0.093,-0.524
-0.098,-0.103,-0.512
-0.069,-0.101,-0.526
-0.059,-0.095,-0.557
-0.063,-0.094,-0.591
-0.056,-0.081,-0.634
-0.064,-0.067,-0.668
-0.063,-0.051,-0.696
-0.027,-0.033,-0.74
0.031,-0.021,-0.801
0.077,-0.008,-0.873
0.108,0.008,-0.943
0.126,0.038,-1.012
0.121,0.07,-1.092
0.116,0.102,-1.182
0.102,0.134,-1.259
0.079,0.158,-1.315
0.062,0.182,-1.333
0.059,0.195,-1.325
0.07,0.195,-1.291
0.103,0.191,-1.252
0.141,0.175,-1.215
0.182,0.163,-1.198
0.23,0.165,-1.191
0.273,0.178,-1.188
0.292,0.201,-1.24
0.268,0.235,-1.348
0.214,0.305,-1.49
0.157,0.375,-1.619
0.111,0.419,-1.682
0.075,0.43,-1.664
0.04,0.409,-1.551
0.016,0.379,-1.404
0.009,0.344,-1.283
0.008,0.312,-1.184
0.006,0.292,-1.134
0.003,0.277,-1.116
0.007,0.266,-1.118
0.018,0.253,-1.115
0.033,0.233,-1.085
0.04,0.207,-1.032
0.04,0.176,-0.98
0.036,0.154,-0.932
0.029,0.128,-0.891
0.028,0.105,-0.854
0.022,0.093,-0.832
0.013,0.084,-0.812
0.009,0.077,-0.787
0.007,0.075,-0.766
0.006,0.071,-0.745
0.01,0.068,-0.711
0.009,0.064,-0.698
0.012,0.061,-0.691
0.02,0.055,-0.665
0.021,0.046,-0.637
0.018,0.037,-0.602
0.014,0.017,-0.553
0.017,-0.003,-0.497
0.014,-0.013,-0.452
0.006,-0.018,-0.425
-0.003,-0.014,-0.409
-0.01,-0.01,-0.401
-0.006,-0.006,-0.377
0.018,0.007,-0.354
0.044,0.031,-0.344
0.071,0.051,-0.355
0.09,0.102,-0.458
0.083,0.208,-0.714
0.057,0.321,-1.024
0.051,0.429,-1.293
0.051,0.507,-1.481
0.062,0.532,-1.527
0.072,0.513,-1.46
0.069,0.486,-1.395
0.087,0.465,-1.333
0.132,0.441,-1.278
0.181,0.412,-1.239
0.188,0.393,-1.226
0.128,0.387,-1.252
0.055,0.412,-1.314
-0.001,0.462,-1.418
-0.036,0.498,-1.538
-0.032,0.515,-1.633
-0.01,0.508,-1.647
0.033,0.469,-1.571
0.099,0.414,-1.45
0.172,0.367,-1.346
0.243,0.327,-1.266
0.29,0.287,-1.193
0.296,0.247,-1.111
0.276,0.211,-1.016
0.234,0.168,-0.927
0.181,0.13,-0.852
0.119,0.1,-0.803
0.053,0.075,-0.775
-0.004,0.054,-0.749
-0.038,0.022,-0.713
-0.069,0.031,-0.688
-0.122,0.022,-0.685
-0.148,0.017,-0.683
-0.158,0.009,-0.682
-0.149,-0.006,-0.669
-0.135,-0.017,-0.643
-0.122,-0.026,-0.621
-0.117,-0.025,-0.608
-0.114,-0.023,-0.595
-0.094,-0.023,-0.588
-0.061,-0.019,-0.602
-0.037,-0.011,-0.621
-0.023,0.001,-0.625
-0.002,0.026,-0.642
0.002,0.067,-0.693
-0.002,0.104,-0.765
0.022,0.146,-0.842
0.053,0.181,-0.913
0.071,0.207,-0.977
0.084,0.228,-1.042
0.072,0.249,-1.104
0.056,0.285,-1.167
0.05,0.319,-1.214
0.055,0.336,-1.241
0.073,0.347,-1.259
0.106,0.343,-1.267
0.16,0.324,-1.265
0.196,0.304,-1.273
0.208,0.286,-1.288
0.224,0.282,-1.301
0.227,0.279,-1.314
0.22,0.268,-1.335
0.208,0.256,-1.364
0.177,0.249,-1.42
0.15,0.26,-1.485
0.124,0.279,-1.539
0.08,0.308,-1.604
0.024,0.337,-1.644
-0.016,0.352,-1.606
-0.017,0.331,-1.492
0.013,0.3,-1.354
0.039,0.265,-1.241
0.05,0.235,-1.167
0.057,0.216,-1.135
0.064,0.21,-1.128
0.071,0.214,-1.125
0.08,0.211,-1.1
0.094,0.202,-1.061
0.102,0.192,-1.016
0.098,0.178,-0.965
0.077,0.168,-0.932
0.06,0.157,-0.903
0.043,0.15,-0.869
0.025,0.143,-0.84
0.011,0.139,-0.803
0.005,0.129,-0.76
0.001,0.111,-0.705
0,0.092,-0.644
-0.003,0.061,-0.584
0.003,0.04,-0.53
0.001,0.011,-0.493
-0.009,-0.016,-0.468
-0.006,-0.033,-0.46
-0.014,-0.05,-0.479
-0.033,-0.066,-0.5
-0.04,-0.08,-0.518
-0.028,-0.089,-0.537
0.003,-0.103,-0.567
0.046,-0.119,-0.612
0.09,-0.129,-0.631
0.13,-0.122,-0.625
0.175,-0.098,-0.656
0.206,-0.048,-0.761
0.214,0.051,-0.945
0.207,0.186,-1.195
0.182,0.304,-1.486
0.183,0.385,-1.706
0.235,0.429,-1.751
0.304,0.409,-1.62
0.363,0.345,-1.348
0.392,0.269,-1.084
0.407,0.195,-0.887
0.428,0.132,-0.762
0.474,0.107,-0.704
0.501,0.095,-0.685
0.49,0.108,-0.717
0.443,0.139,-0.796
0.374,0.2,-0.889
0.297,0.285,-1.033
0.23,0.364,-1.216
0.181,0.403,-1.347
0.165,0.421,-1.398
0.192,0.397,-1.37
0.241,0.347,-1.292
0.291,0.302,-1.218
0.321,0.262,-1.149
0.319,0.237,-1.099
0.287,0.214,-1.064
0.237,0.18,-1.032
0.177,0.136,-0.997
0.103,0.085,-0.951
0.038,0.038,-0.899
-0.02,-0.012,-0.844
-0.07,-0.058,-0.8
-0.114,-0.096,-0.763
-0.16,-0.133,-0.732
-0.191,-0.156,-0.707
-0.216,-0.161,-0.701
-0.236,-0.155,-0.718
-0.249,-0.145,-0.761
-0.255,-0.131,-0.818
-0.254,-0.129,-0.853
-0.239,-0.118,-0.863
-0.254,-0.106,-0.86
-0.255,-0.112,-0.857
-0.215,-0.083,-0.845
-0.199,-0.088,-0.86
-0.17,-0.061,-0.883
-0.162,-0.038,-0.893
-0.159,-0.02,-0.898
-0.138,0,-0.9
-0.09,0.012,-0.916
-0.036,0.026,-0.955
0.013,0.038,-0.986
0.064,0.056,-1.001
0.098,0.072,-1.018
0.13,0.081,-1.042
0.154,0.087,-1.062
0.165,0.091,-1.089
0.175,0.094,-1.119
0.203,0.098,-1.133
0.239,0.092,-1.13
0.275,0.075,-1.121
0.303,0.051,-1.126
0.31,0.038,-1.139
0.304,0.037,-1.149
0.306,0.041,-1.148
0.307,0.061,-1.158
0.286,0.092,-1.219
0.247,0.141,-1.336
0.197,0.186,-1.449
0.14,0.226,-1.503
0.065,0.244,-1.492
-0.007,0.241,-1.438
-0.041,0.24,-1.358
-0.047,0.228,-1.282
-0.04,0.219,-1.233
-0.034,0.213,-1.198
-0.04,0.207,-1.164
-0.053,0.203,-1.145
-0.058,0.196,-1.15
-0.047,0.179,-1.15
-0.031,0.152,-1.134
-0.006,0.133,-1.109
0.017,0.114,-1.071
0.026,0.088,-1.022
0.008,0.073,-0.953
-0.028,0.062,-0.867
-0.061,0.046,-0.791
-0.084,0.031,-0.736
-0.089,0.027,-0.698
-0.094,0.034,-0.691
-0.104,0.041,-0.702
-0.111,0.064,-0.712
-0.124,0.088,-0.724
-0.127,0.099,-0.746
-0.127,0.103,-0.75
-0.115,0.103,-0.73
-0.092,0.101,-0.711
-0.071,0.1,-0.694
-0.047,0.091,-0.685
-0.019,0.082,-0.691
0.006,0.083,-0.704
0.027,0.085,-0.723
0.041,0.092,-0.747
0.042,0.091,-0.775
0.056,0.101,-0.789
0.078,0.111,-0.803
0.087,0.126,-0.826
0.078,0.141,-0.844
0.068,0.162,-0.865
0.039,0.182,-0.9
0.005,0.196,-0.925
-0.005,0.204,-0.901
0.007,0.198,-0.856
0.022,0.186,-0.819
0.015,0.172,-0.798
-0.021,0.166,-0.813
-0.067,0.158,-0.874
-0.091,0.167,-0.956
-0.071,0.191,-1.035
-0.015,0.209,-1.077
0.062,0.236,-1.084
0.121,0.25,-1.081
0.152,0.293,-1.1
0.145,0.346,-1.184
0.124,0.408,-1.327
0.093,0.476,-1.49
0.059,0.523,-1.662
0.056,0.534,-1.761
0.095,0.515,-1.737
0.145,0.468,-1.63
0.184,0.407,-1.505
0.229,0.337,-1.407
0.273,0.27,-1.324
0.3,0.213,-1.234
0.299,0.165,-1.139
0.282,0.117,-1.037
0.255,0.065,-0.93
0.228,0.023,-0.834
0.193,-0.019,-0.756
0.159,-0.046,-0.698
0.129,-0.073,-0.65
0.101,-0.09,-0.624
0.083,-0.092,-0.616
0.052,-0.093,-0.606
0.003,-0.091,-0.589
-0.042,-0.076,-0.58
-0.08,-0.062,-0.597
-0.104,-0.05,-0.624
-0.12,-0.041,-0.655
-0.132,-0.031,-0.683
-0.146,-0.016,-0.702
-0.164,-0.006,-0.722
-0.184,0.006,-0.739
-0.209,0.019,-0.746
-0.228,0.024,-0.748
-0.235,0.02,-0.746
-0.241,0.008,-0.736
-0.206,0.035,-0.715
-0.186,0.026,-0.733
-0.179,0.027,-0.785
-0.18,0.06,-0.837
-0.194,0.09,-0.905
-0.22,0.127,-0.989
-0.255,0.156,-1.082
-0.264,0.167,-1.153
-0.234,0.18,-1.198
-0.218,0.182,-1.199
-0.222,0.184,-1.181
-0.215,0.189,-1.162
-0.181,0.19,-1.177
-0.12,0.202,-1.235
-0.033,0.225,-1.332
0.051,0.226,-1.423
0.113,0.254,-1.487
0.106,0.308,-1.546
0.024,0.355,-1.651
-0.063,0.409,-1.76
-0.114,0.443,-1.818
-0.123,0.452,-1.803
-0.124,0.424,-1.696
-0.116,0.377,-1.541
-0.084,0.332,-1.386
-0.065,0.279,-1.247
-0.051,0.257,-1.132
-0.053,0.229,-1.057
-0.049,0.214,-1.03
-0.035,0.216,-1.037
-0.034,0.22,-1.054
-0.03,0.233,-1.072
-0.021,0.236,-1.077
-0.008,0.231,-1.073
0.012,0.208,-1.048
0.053,0.175,-0.987
0.105,0.14,-0.898
0.118,0.114,-0.83
0.088,0.117,-0.832
0.037,0.131,-0.874
-0.014,0.133,-0.893
-0.061,0.123,-0.852
-0.095,0.108,-0.767
-0.108,0.061,-0.662
-0.086,0.009,-0.554
-0.046,-0.04,-0.457
-0.007,-0.09,-0.387
0.025,-0.119,-0.348
0.049,-0.14,-0.339
0.051,-0.154,-0.349
0.043,-0.146,-0.38
0.013,-0.133,-0.418
-0.015,-0.109,-0.454
-0.033,-0.077,-0.489
-0.059,-0.052,-0.544
-0.062,-0.007,-0.594
-0.065,0.042,-0.645
-0.089,0.09,-0.703
-0.087,0.138,-0.754
-0.051,0.206,-0.827
-0.057,0.266,-0.948
-0.105,0.328,-1.088
-0.13,0.391,-1.204
-0.123,0.421,-1.255
-0.094,0.409,-1.23
-0.061,0.363,-1.148
-0.024,0.311,-1.082
0.055,0.292,-1.057
0.144,0.286,-1.076
0.214,0.299,-1.156
0.206,0.315,-1.253
0.14,0.386,-1.347
0.052,0.493,-1.489
-0.032,0.567,-1.666
-0.093,0.606,-1.778
-0.099,0.601,-1.784
-0.038,0.553,-1.695
0.032,0.478,-1.556
0.088,0.418,-1.42
0.118,0.36,-1.295
0.124,0.314,-1.18
0.126,0.272,-1.083
0.121,0.232,-1.001
0.097,0.193,-0.93
0.062,0.153,-0.854
0.031,0.109,-0.775
0.007,0.074,-0.705
-0.018,0.044,-0.648
-0.038,0.018,-0.611
-0.073,-0.003,-0.587
-0.114,-0.01,-0.572
-0.14,-0.009,-0.576
-0.15,-0.001,-0.599
-0.188,-0.023,-0.65
-0.202,-0.03,-0.685
-0.189,-0.03,-0.719
-0.188,-0.036,-0.747
-0.199,-0.043,-0.752
-0.21,-0.055,-0.729
-0.203,-0.061,-0.692
-0.183,-0.063,-0.677
-0.177,-0.064,-0.676
-0.173,-0.058,-0.664
-0.166,-0.044,-0.672
-0.169,-0.027,-0.722
-0.17,-0.008,-0.781
-0.169,0.014,-0.837
-0.165,0.035,-0.888
-0.146,0.058,-0.924
-0.134,0.075,-0.954
-0.132,0.097,-0.985
-0.127,0.124,-1.027
-0.12,0.152,-1.08
-0.109,0.184,-1.155
-0.095,0.215,-1.233
-0.063,0.243,-1.299
-0.021,0.268,-1.345
0.02,0.285,-1.382
0.049,0.301,-1.407
0.087,0.316,-1.424
0.138,0.337,-1.434
0.182,0.356,-1.452
0.198,0.369,-1.51
0.188,0.379,-1.595
0.148,0.416,-1.652
0.105,0.471,-1.661
0.051,0.496,-1.631
0.012,0.5,-1.568
-0.011,0.49,-1.488
-0.018,0.475,-1.397
-0.02,0.457,-1.306
-0.01,0.437,-1.233
-0.004,0.411,-1.179
0.007,0.393,-1.148
0.024,0.371,-1.129
0.045,0.344,-1.088
0.072,0.317,-1.046
0.074,0.29,-1.025
0.057,0.269,-0.996
0.062,0.254,-0.977
0.042,0.195,-0.953
0.055,0.196,-0.927
0.059,0.179,-0.903
0.067,0.154,-0.878
0.072,0.14,-0.835
0.066,0.113,-0.794
0.076,0.095,-0.757
0.089,0.082,-0.727
0.099,0.067,-0.704
0.102,0.058,-0.664
0.117,0.046,-0.617
0.145,0.029,-0.592
0.158,0.013,-0.577
0.15,0,-0.556
0.124,-0.016,-0.542
0.091,-0.026,-0.533
0.064,-0.033,-0.528
0.041,-0.023,-0.565
0.021,-0.002,-0.664
0.012,0.016,-0.745
0.008,0.036,-0.8
0.005,0.063,-0.86
-0.004,0.096,-0.922
-0.022,0.115,-0.948
-0.015,0.128,-0.937
-0.001,0.124,-0.915
0.008,0.118,-0.898
-0.002,0.107,-0.896
-0.009,0.1,-0.885
0.004,0.096,-0.872
0.014,0.106,-0.879
-0.003,0.125,-0.926
-0.026,0.15,-1.003
-0.027,0.17,-1.062
0.019,0.176,-1.084
0.074,0.176,-1.08
0.124,0.179,-1.056
0.179,0.206,-1.069
0.228,0.265,-1.157
0.248,0.323,-1.308
0.229,0.388,-1.498
0.212,0.444,-1.653
0.209,0.438,-1.693
0.241,0.403,-1.589
0.266,0.347,-1.404
0.294,0.287,-1.247
0.328,0.224,-1.13
0.355,0.173,-1.063
0.361,0.139,-1.036
0.336,0.122,-1.028
0.295,0.108,-1.014
0.252,0.092,-0.98
0.2,0.078,-0.941
0.146,0.061,-0.9
0.091,0.043,-0.854
0.035,0.021,-0.815
0.002,0.01,-0.779
-0.037,-0.033,-0.777
-0.06,-0.06,-0.756
-0.06,-0.059,-0.716
-0.079,-0.104,-0.693
-0.076,-0.121,-0.656
-0.078,-0.149,-0.63
-0.077,-0.173,-0.612
-0.078,-0.18,-0.59
-0.088,-0.185,-0.588
-0.086,-0.178,-0.617
-0.083,-0.156,-0.671
-0.103,-0.153,-0.739
-0.082,-0.122,-0.759
-0.062,-0.113,-0.78
-0.046,-0.107,-0.799
-0.021,-0.1,-0.779
0.008,-0.096,-0.756
0.029,-0.087,-0.742
0.034,-0.067,-0.753
0.013,-0.038,-0.803
-0.018,0.002,-0.891
-0.034,0.041,-0.993
-0.041,0.076,-1.089
-0.045,0.104,-1.18
-0.033,0.132,-1.251
-0.015,0.151,-1.295
0.015,0.153,-1.313
0.058,0.163,-1.322
0.071,0.153,-1.35
0.064,0.15,-1.384
0.056,0.143,-1.41
0.063,0.131,-1.432
0.065,0.142,-1.459
0.03,0.143,-1.506
-0.006,0.151,-1.571
-0.035,0.164,-1.62
-0.053,0.168,-1.617
-0.06,0.167,-1.557
-0.071,0.168,-1.496
-0.081,0.169,-1.464
-0.076,0.168,-1.434
-0.054,0.158,-1.37
-0.032,0.147,-1.281
-0.016,0.136,-1.197
-0.003,0.123,-1.144
0.007,0.115,-1.116
0.021,0.111,-1.096
0.036,0.108,-1.074
0.044,0.107,-1.041
0.053,0.099,-1.003
0.072,0.089,-0.964
0.088,0.079,-0.927
0.092,0.071,-0.899
0.095,0.062,-0.881
0.098,0.054,-0.859
0.101,0.042,-0.821
0.103,0.035,-0.772
0.098,0.021,-0.717
0.097,0.01,-0.659
0.097,-0.006,-0.602
0.089,-0.023,-0.552
0.087,-0.05,-0.5
0.098,-0.071,-0.456
0.106,-0.093,-0.426
0.099,-0.119,-0.394
0.089,-0.13,-0.356
0.089,-0.135,-0.33
0.099,-0.128,-0.33
0.114,-0.112,-0.365
0.121,-0.094,-0.425
0.122,-0.064,-0.509
0.128,-0.027,-0.612
0.151,0.014,-0.684
0.171,0.044,-0.705
0.181,0.058,-0.698
0.19,0.066,-0.714
0.184,0.07,-0.749
0.182,0.083,-0.796
0.19,0.106,-0.877
0.192,0.13,-0.986
0.199,0.151,-1.067
0.212,0.155,-1.093
0.216,0.146,-1.111
0.225,0.147,-1.17
0.256,0.131,-1.239
0.343,0.123,-1.282
0.448,0.123,-1.294
0.52,0.15,-1.335
0.519,0.195,-1.454
0.455,0.253,-1.582
0.371,0.331,-1.714
0.301,0.391,-1.829
0.268,0.411,-1.849
0.266,0.384,-1.734
0.274,0.337,-1.564
0.281,0.277,-1.386
0.28,0.227,-1.225
0.275,0.192,-1.115
0.272,0.163,-1.053
0.266,0.14,-0.995
0.245,0.114,-0.918
0.21,0.085,-0.831
0.172,0.056,-0.752
0.129,0.027,-0.697
0.089,0.002,-0.669
0.042,-0.018,-0.657
-0.002,-0.023,-0.647
-0.045,-0.029,-0.644
-0.075,-0.04,-0.656
-0.089,-0.033,-0.686
-0.1,-0.016,-0.745
-0.115,-0.002,-0.808
-0.122,0.001,-0.852
-0.129,0.007,-0.88
-0.134,0.006,-0.896
-0.139,-0.003,-0.894
-0.137,-0.011,-0.877
-0.12,-0.018,-0.852
-0.105,-0.026,-0.82
-0.094,-0.031,-0.788
-0.075,-0.033,-0.772
-0.05,-0.026,-0.765
-0.021,-0.017,-0.768
-0.002,-0.006,-0.792
0.009,0.009,-0.83
0.014,0.025,-0.87
0.015,0.039,-0.908
0.019,0.053,-0.956
0.025,0.065,-0.994
0.047,0.079,-1.009
0.084,0.089,-1.01
0.127,0.097,-1.011
0.173,0.098,-1.03
0.22,0.097,-1.064
0.254,0.103,-1.111
0.27,0.118,-1.176
0.279,0.134,-1.235
0.274,0.159,-1.296
0.266,0.179,-1.347
0.262,0.198,-1.386
0.251,0.225,-1.464
0.214,0.271,-1.583
0.15,0.327,-1.705
0.088,0.375,-1.787
0.049,0.407,-1.787
0.038,0.408,-1.7
0.045,0.387,-1.561
0.068,0.35,-1.427
0.109,0.31,-1.299
0.149,0.271,-1.198
0.168,0.246,-1.164
0.162,0.24,-1.185
0.156,0.239,-1.19
0.166,0.232,-1.168
0.177,0.221,-1.134
0.18,0.197,-1.09
0.19,0.176,-1.048
0.191,0.159,-1.007
0.183,0.146,-0.968
0.182,0.133,-0.929
0.178,0.109,-0.896
0.168,0.088,-0.873
0.154,0.065,-0.856
0.146,0.031,-0.835
0.163,0.01,-0.803
0.188,-0.027,-0.755
0.217,-0.054,-0.702
0.241,-0.077,-0.651
0.262,-0.102,-0.583
0.269,-0.132,-0.509
0.28,-0.15,-0.415
0.286,-0.168,-0.326
0.275,-0.168,-0.276
0.24,-0.163,-0.283
0.201,-0.133,-0.332
0.167,-0.093,-0.408
0.124,-0.054,-0.496
0.087,0.008,-0.614
0.058,0.079,-0.759
0.054,0.142,-0.897
0.082,0.173,-0.974
0.104,0.198,-0.981
0.064,0.221,-0.958
-0.001,0.221,-0.928
-0.044,0.216,-0.909
-0.041,0.214,-0.902
-0.027,0.195,-0.901
-0.008,0.186,-0.897
0.005,0.181,-0.905
0.008,0.17,-0.941
0.041,0.169,-0.985
0.116,0.175,-1.009
0.214,0.168,-1.045
0.295,0.169,-1.111
0.324,0.178,-1.186
0.312,0.229,-1.262
0.253,0.289,-1.365
0.191,0.336,-1.464
0.174,0.38,-1.541
0.167,0.384,-1.588
0.169,0.365,-1.583
0.188,0.346,-1.523
0.211,0.321,-1.431
0.232,0.293,-1.327
0.249,0.261,-1.235
0.271,0.22,-1.144
0.279,0.175,-1.041
0.26,0.136,-0.95
0.228,0.097,-0.877
0.191,0.06,-0.824
0.152,0.022,-0.784
0.118,-0.014,-0.75
0.098,-0.032,-0.722
0.07,-0.041,-0.694
0.036,-0.052,-0.67
0.004,-0.058,-0.649
-0.016,-0.063,-0.631
-0.026,-0.06,-0.63
-0.03,-0.064,-0.648
-0.025,-0.068,-0.666
-0.017,-0.067,-0.672
-0.016,-0.067,-0.668
-0.024,-0.071,-0.654
-0.02,-0.068,-0.649
-0.026,-0.059,-0.673
-0.055,-0.036,-0.732
-0.073,-0.009,-0.8
-0.063,0.016,-0.861
-0.063,0.035,-0.907
-0.07,0.061,-0.955
-0.088,0.079,-0.998
-0.097,0.09,-1.031
-0.083,0.102,-1.059
-0.069,0.111,-1.079
-0.055,0.117,-1.094
-0.037,0.131,-1.113
-0.029,0.151,-1.155
-0.033,0.18,-1.216
-0.032,0.207,-1.262
-0.016,0.23,-1.271
0.006,0.259,-1.277
0.037,0.265,-1.293
0.083,0.257,-1.29
0.121,0.243,-1.258
0.157,0.234,-1.225
0.171,0.238,-1.263
0.157,0.266,-1.383
0.111,0.322,-1.512
0.039,0.407,-1.672
-0.032,0.502,-1.808
-0.097,0.534,-1.846
-0.126,0.531,-1.768
-0.116,0.499,-1.603
-0.096,0.449,-1.448
-0.089,0.395,-1.301
-0.084,0.355,-1.184
-0.085,0.314,-1.108
-0.092,0.284,-1.063
-0.096,0.267,-1.057
-0.093,0.254,-1.083
-0.076,0.244,-1.12
-0.052,0.23,-1.137
-0.031,0.216,-1.128
-0.023,0.199,-1.105
-0.009,0.18,-1.061
0.008,0.155,-1.01
0.023,0.125,-0.95
0.032,0.1,-0.878
0.048,0.082,-0.813
0.062,0.065,-0.764
0.073,0.055,-0.716
0.083,0.057,-0.686
0.08,0.052,-0.677
0.077,0.049,-0.667
0.082,0.047,-0.648
0.092,0.045,-0.614
0.1,0.02,-0.57
0.112,-0.005,-0.497
0.116,-0.032,-0.406
0.112,-0.062,-0.344
0.111,-0.069,-0.294
0.086,-0.088,-0.263
0.065,-0.095,-0.266
0.05,-0.085,-0.289
0.043,-0.067,-0.345
0.034,-0.044,-0.41
0.032,-0.003,-0.517
0.027,0.045,-0.647
0.036,0.106,-0.764
0.032,0.152,-0.856
0.013,0.18,-0.897
0.017,0.192,-0.9
0.045,0.187,-0.882
0.08,0.178,-0.858
0.096,0.179,-0.871
0.097,0.189,-0.94
0.101,0.202,-1.029
0.153,0.224,-1.11
0.23,0.246,-1.195
0.278,0.26,-1.298
0.28,0.273,-1.395
0.241,0.294,-1.479
0.195,0.323,-1.566
0.148,0.34,-1.65
0.116,0.337,-1.686
0.121,0.287,-1.625
0.162,0.224,-1.482
0.204,0.162,-1.331
0.238,0.099,-1.183
0.276,0.061,-1.074
0.306,0.04,-1.028
0.321,0.043,-1.048
0.313,0.064,-1.106
0.272,0.081,-1.131
0.218,0.085,-1.117
0.168,0.077,-1.086
0.128,0.062,-1.029
0.088,0.046,-0.956
0.05,0.03,-0.893
0.023,0.017,-0.842
-0.01,0.004,-0.797
-0.048,-0.005,-0.757
-0.073,-0.007,-0.728
-0.093,-0.005,-0.716
-0.09,-0.003,-0.723
-0.114,-0.052,-0.735
-0.103,-0.039,-0.724
-0.119,-0.04,-0.731
-0.12,-0.036,-0.74
-0.109,-0.033,-0.752
-0.101,-0.037,-0.763
-0.094,-0.036,-0.757
-0.083,-0.03,-0.741
-0.057,-0.021,-0.738
-0.038,-0.004,-0.771
-0.034,0.018,-0.82
-0.037,0.044,-0.887
-0.031,0.068,-0.963
-0.005,0.097,-1.034
0.015,0.133,-1.112
0.024,0.17,-1.188
0.033,0.208,-1.257
0.038,0.244,-1.302
0.047,0.271,-1.314
0.072,0.281,-1.311
0.115,0.282,-1.307
0.154,0.272,-1.282
0.18,0.25,-1.246
0.196,0.233,-1.207
0.21,0.215,-1.166
0.224,0.205,-1.14
0.213,0.215,-1.189
0.158,0.248,-1.323
0.093,0.315,-1.464
0.03,0.381,-1.596
-0.033,0.429,-1.658
-0.092,0.442,-1.609
-0.117,0.416,-1.479
-0.093,0.381,-1.355
-0.073,0.337,-1.247
-0.07,0.309,-1.18
-0.068,0.295,-1.162
-0.069,0.296,-1.205
-0.065,0.308,-1.268
-0.041,0.313,-1.294
-0.006,0.303,-1.28
0.029,0.286,-1.244
0.058,0.257,-1.181
0.086,0.222,-1.105
0.104,0.197,-1.038
0.102,0.176,-0.974
0.089,0.166,-0.922
0.068,0.158,-0.871
0.049,0.148,-0.814
0.034,0.141,-0.752
0.021,0.128,-0.686
0.021,0.115,-0.624
0.029,0.099,-0.563
0.044,0.081,-0.499
0.058,0.066,-0.435
0.065,0.048,-0.39
0.088,0.029,-0.357
0.114,0.017,-0.369
0.125,-0.001,-0.416
0.112,-0.003,-0.446
0.092,0.005,-0.469
0.082,0.014,-0.52
0.082,0.02,-0.589
0.088,0.04,-0.658
