gFx,gFy,gFz
-0.323,-0.052,-1.247
-0.306,-0.034,-1.238
-0.29,-0.023,-1.223
-0.253,-0.018,-1.191
-0.165,-0.017,-1.176
-0.099,-0.001,-1.213
-0.092,-0.016,-1.266
-0.086,0.001,-1.285
-0.085,0.012,-1.303
-0.071,0.016,-1.32
-0.046,0.025,-1.306
-0.014,0.022,-1.267
0.038,0.021,-1.217
0.089,0.016,-1.186
0.123,0.008,-1.166
0.145,0.012,-1.146
0.149,0.017,-1.12
0.144,0.027,-1.063
0.138,0.039,-1.008
0.141,0.049,-0.94
0.163,0.063,-0.868
0.188,0.079,-0.81
0.225,0.088,-0.758
0.269,0.102,-0.698
0.3,0.118,-0.649
0.316,0.131,-0.618
0.342,0.135,-0.6
0.394,0.135,-0.598
0.456,0.125,-0.587
0.495,0.113,-0.545
0.517,0.096,-0.478
0.555,0.066,-0.43
0.595,0.037,-0.4
0.623,0.001,-0.375
0.645,-0.032,-0.351
0.65,-0.057,-0.339
0.648,-0.095,-0.339
0.66,-0.076,-0.342
0.675,-0.075,-0.391
0.68,-0.082,-0.465
0.691,-0.066,-0.498
0.669,-0.039,-0.517
0.605,-0.012,-0.603
0.523,0.013,-0.736
0.456,0.038,-0.851
0.394,0.062,-0.958
0.326,0.093,-1.065
0.277,0.091,-1.137
0.27,0.054,-1.148
0.285,0.067,-1.102
0.273,0.063,-1.053
0.217,0.054,-1.04
0.138,0.066,-1.081
0.057,0.093,-1.188
-0.041,0.106,-1.328
-0.124,0.114,-1.435
-0.175,0.096,-1.48
-0.227,0.091,-1.461
-0.268,0.073,-1.431
-0.306,0.059,-1.402
-0.357,0.036,-1.369
-0.419,0.002,-1.348
-0.479,-0.019,-1.355
-0.53,-0.044,-1.391
-0.565,-0.069,-1.407
-0.581,-0.087,-1.398
-0.591,-0.09,-1.404
-0.621,-0.097,-1.432
-0.643,-0.1,-1.444
-0.638,-0.107,-1.432
-0.611,-0.107,-1.39
-0.583,-0.107,-1.349
-0.571,-0.103,-1.343
-0.541,-0.092,-1.343
-0.5,-0.076,-1.336
-0.457,-0.058,-1.324
-0.421,-0.04,-1.314
-0.389,-0.03,-1.299
-0.343,-0.018,-1.257
-0.305,-0.006,-1.246
-0.298,0.006,-1.303
-0.261,0.012,-1.348
-0.21,0.01,-1.38
-0.16,0.008,-1.388
-0.109,0.014,-1.362
-0.068,0.019,-1.31
-0.017,0.03,-1.244
0.029,0.045,-1.181
0.058,0.067,-1.117
0.069,0.08,-1.072
0.096,0.095,-1.022
0.144,0.117,-0.961
0.171,0.127,-0.969
0.181,0.131,-1.027
0.187,0.153,-1.086
0.196,0.169,-1.128
0.248,0.188,-1.161
0.33,0.197,-1.184
0.391,0.207,-1.175
0.418,0.22,-1.125
0.422,0.211,-1.063
0.443,0.223,-0.989
0.49,0.194,-0.893
0.545,0.17,-0.787
0.576,0.136,-0.689
0.572,0.111,-0.615
0.548,0.082,-0.573
0.528,0.064,-0.546
0.53,0.046,-0.514
0.534,0.019,-0.474
0.525,0.008,-0.423
0.508,-0.008,-0.371
0.508,-0.026,-0.33
0.521,-0.046,-0.313
0.522,-0.065,-0.318
0.513,-0.061,-0.327
0.493,-0.044,-0.353
0.474,-0.041,-0.392
0.473,-0.035,-0.416
0.491,-0.015,-0.422
0.483,0.022,-0.447
0.428,0.048,-0.503
0.381,0.07,-0.568
0.352,0.105,-0.617
0.3,0.154,-0.717
0.215,0.188,-0.908
0.152,0.204,-1.102
0.133,0.221,-1.214
0.141,0.231,-1.274
0.096,0.221,-1.302
0.01,0.204,-1.318
-0.061,0.181,-1.343
-0.105,0.165,-1.363
-0.115,0.143,-1.4
-0.116,0.123,-1.446
-0.133,0.107,-1.477
-0.176,0.09,-1.5
-0.225,0.071,-1.523
-0.277,0.063,-1.55
-0.335,0.037,-1.553
-0.376,0.016,-1.525
-0.406,-0.009,-1.505
-0.436,-0.028,-1.493
-0.469,-0.046,-1.475
-0.497,-0.055,-1.447
-0.516,-0.059,-1.416
-0.528,-0.064,-1.397
-0.528,-0.062,-1.394
-0.518,-0.054,-1.386
-0.497,-0.036,-1.375
-0.478,-0.015,-1.376
-0.46,0.001,-1.373
-0.438,0.025,-1.346
-0.411,0.038,-1.308
-0.371,0.035,-1.284
-0.303,0.04,-1.297
-0.259,0.04,-1.327
-0.239,0.048,-1.33
-0.223,0.059,-1.325
-0.199,0.066,-1.321
-0.162,0.078,-1.353
-0.125,0.083,-1.397
-0.083,0.108,-1.443
-0.014,0.121,-1.501
0.063,0.139,-1.53
0.112,0.151,-1.522
0.154,0.161,-1.471
0.198,0.162,-1.363
0.21,0.156,-1.267
0.196,0.148,-1.198
0.206,0.138,-1.136
0.237,0.124,-1.071
0.254,0.139,-1.029
0.255,0.163,-1.005
0.273,0.193,-0.984
0.323,0.209,-0.925
0.363,0.207,-0.826
0.382,0.197,-0.741
0.377,0.187,-0.687
0.385,0.178,-0.641
0.398,0.167,-0.58
0.396,0.149,-0.519
0.392,0.136,-0.475
0.386,0.132,-0.427
0.402,0.125,-0.383
0.431,0.103,-0.361
0.465,0.081,-0.334
0.467,0.06,-0.304
0.447,0.047,-0.275
0.446,0.035,-0.244
0.483,0.008,-0.231
0.506,-0.003,-0.268
0.507,-0.03,-0.325
0.491,-0.035,-0.368
0.487,-0.027,-0.402
0.496,-0.02,-0.446
0.512,-0.013,-0.5
0.516,0,-0.552
0.504,0.017,-0.623
0.469,0.041,-0.688
0.409,0.073,-0.762
0.343,0.094,-0.832
0.298,0.114,-0.885
0.277,0.135,-0.948
0.242,0.143,-1.025
0.188,0.155,-1.099
0.12,0.165,-1.177
0.051,0.166,-1.25
-0.008,0.172,-1.331
-0.056,0.169,-1.415
-0.095,0.16,-1.48
-0.131,0.146,-1.535
-0.183,0.119,-1.588
-0.238,0.09,-1.623
-0.289,0.06,-1.638
-0.325,0.03,-1.631
-0.349,0.005,-1.594
-0.368,-0.013,-1.536
-0.39,-0.027,-1.505
-0.417,-0.042,-1.509
-0.439,-0.047,-1.513
-0.452,-0.049,-1.497
-0.458,-0.048,-1.461
-0.451,-0.049,-1.415
-0.437,-0.046,-1.382
-0.41,-0.04,-1.36
-0.375,-0.032,-1.343
-0.354,-0.024,-1.334
-0.347,-0.011,-1.328
-0.342,0.006,-1.318
-0.336,0.018,-1.299
-0.314,0.014,-1.285
-0.26,-0.001,-1.317
-0.191,-0.022,-1.38
-0.137,-0.018,-1.437
-0.093,-0.007,-1.483
-0.077,0.009,-1.506
-0.061,0.037,-1.491
-0.051,0.06,-1.477
-0.027,0.088,-1.474
0.013,0.123,-1.478
0.055,0.137,-1.473
0.097,0.155,-1.435
0.128,0.154,-1.356
0.161,0.156,-1.257
0.192,0.145,-1.159
0.214,0.134,-1.066
0.233,0.134,-1.008
0.257,0.137,-0.988
0.287,0.158,-0.973
0.309,0.177,-0.953
0.327,0.208,-0.907
0.368,0.214,-0.833
0.431,0.223,-0.732
0.498,0.223,-0.604
0.542,0.181,-0.508
0.567,0.168,-0.44
0.564,0.163,-0.39
0.536,0.148,-0.364
0.489,0.131,-0.359
0.465,0.11,-0.347
0.472,0.08,-0.331
0.464,0.062,-0.312
0.452,0.019,-0.294
0.443,-0.007,-0.276
0.465,-0.029,-0.256
0.492,-0.052,-0.233
0.5,-0.078,-0.223
0.485,-0.103,-0.227
0.455,-0.118,-0.239
0.425,-0.113,-0.257
0.407,-0.105,-0.297
0.382,-0.101,-0.371
0.351,-0.091,-0.441
0.312,-0.066,-0.502
0.26,-0.03,-0.607
0.211,-0.003,-0.768
0.191,0.013,-0.898
0.187,0.034,-0.964
0.166,0.06,-1.032
0.115,0.074,-1.146
0.049,0.069,-1.273
-0.016,0.084,-1.372
-0.093,0.074,-1.455
-0.175,0.068,-1.53
-0.23,0.059,-1.583
-0.253,0.036,-1.607
-0.264,0.019,-1.618
-0.287,-0.005,-1.626
-0.307,-0.033,-1.626
-0.312,-0.061,-1.625
-0.311,-0.091,-1.619
-0.296,-0.116,-1.597
-0.272,-0.142,-1.563
-0.25,-0.161,-1.527
-0.241,-0.172,-1.498
-0.254,-0.178,-1.465
-0.266,-0.177,-1.428
-0.261,-0.175,-1.416
-0.248,-0.162,-1.414
-0.234,-0.148,-1.392
-0.218,-0.135,-1.351
-0.201,-0.126,-1.311
-0.19,-0.114,-1.297
-0.18,-0.097,-1.287
-0.155,-0.08,-1.267
-0.126,-0.073,-1.274
-0.119,-0.064,-1.321
-0.111,-0.048,-1.368
-0.09,-0.032,-1.401
-0.08,-0.029,-1.408
-0.068,-0.027,-1.373
-0.049,-0.022,-1.327
-0.025,-0.025,-1.296
0,-0.028,-1.292
0.033,-0.019,-1.316
0.067,-0.007,-1.337
0.09,0.005,-1.323
0.107,0.019,-1.278
0.119,0.034,-1.223
0.143,0.031,-1.17
0.171,0.022,-1.121
0.199,0.025,-1.066
0.215,0.024,-1.011
0.236,0.025,-0.959
0.253,0.024,-0.898
0.273,0.024,-0.828
0.277,0.019,-0.756
0.279,0.02,-0.695
0.312,0.043,-0.65
0.35,0.049,-0.609
0.374,0.025,-0.567
0.39,0.022,-0.508
0.397,0.032,-0.443
0.385,0.027,-0.397
0.37,0.024,-0.375
0.364,0.029,-0.353
0.377,0.03,-0.345
0.396,0.018,-0.343
0.413,0.002,-0.34
0.424,-0.01,-0.327
0.435,-0.013,-0.304
0.453,-0.02,-0.281
0.464,-0.043,-0.275
0.469,-0.059,-0.278
0.461,-0.07,-0.304
0.444,-0.06,-0.374
0.432,-0.048,-0.472
0.429,-0.049,-0.537
0.433,-0.041,-0.54
0.43,-0.019,-0.528
0.406,-0.014,-0.537
0.374,-0.004,-0.544
0.354,0.022,-0.596
0.31,0.043,-0.703
0.258,0.074,-0.852
0.216,0.107,-1.011
0.177,0.126,-1.132
0.141,0.18,-1.245
0.121,0.177,-1.367
0.092,0.199,-1.466
0.069,0.223,-1.547
0.002,0.208,-1.617
-0.092,0.204,-1.654
-0.154,0.197,-1.655
-0.209,0.179,-1.644
-0.263,0.161,-1.63
-0.294,0.109,-1.615
-0.286,0.075,-1.587
-0.268,0.051,-1.555
-0.282,0.026,-1.547
-0.312,0.004,-1.542
-0.334,-0.017,-1.521
-0.345,-0.031,-1.493
-0.358,-0.04,-1.479
-0.369,-0.045,-1.478
-0.375,-0.047,-1.476
-0.372,-0.04,-1.46
-0.36,-0.031,-1.423
-0.348,-0.021,-1.372
-0.34,-0.014,-1.331
-0.325,-0.003,-1.307
-0.299,0.019,-1.291
-0.283,0.03,-1.294
-0.268,0.05,-1.318
-0.248,0.127,-1.314
-0.245,0.112,-1.311
-0.241,0.111,-1.285
-0.218,0.118,-1.239
-0.185,0.11,-1.213
-0.131,0.088,-1.211
-0.06,0.089,-1.216
0.003,0.083,-1.232
0.05,0.079,-1.257
0.065,0.089,-1.282
0.077,0.111,-1.303
0.102,0.122,-1.33
0.123,0.135,-1.354
0.125,0.146,-1.355
0.124,0.146,-1.338
0.125,0.152,-1.313
0.134,0.166,-1.259
0.148,0.164,-1.186
0.155,0.155,-1.101
0.17,0.158,-1.015
0.19,0.161,-0.929
0.204,0.161,-0.859
0.217,0.165,-0.8
0.233,0.165,-0.752
0.24,0.163,-0.718
0.255,0.171,-0.689
0.264,0.195,-0.655
0.268,0.212,-0.62
0.278,0.194,-0.586
0.277,0.177,-0.533
0.282,0.172,-0.473
0.298,0.152,-0.425
0.331,0.125,-0.387
0.379,0.107,-0.367
0.405,0.083,-0.359
0.401,0.062,-0.378
0.369,0.048,-0.412
0.312,0.023,-0.428
0.276,0.004,-0.433
0.282,0.007,-0.456
0.31,0.001,-0.518
0.356,0.003,-0.601
0.4,0.013,-0.659
0.422,-0.007,-0.705
0.388,-0.016,-0.722
0.325,-0.015,-0.734
0.264,-0.01,-0.761
0.232,-0.011,-0.834
0.234,0,-0.918
0.224,0.02,-0.997
0.182,0.027,-1.06
0.127,0.032,-1.104
0.083,0.054,-1.115
0.061,0.075,-1.106
0.006,0.083,-1.107
-0.098,0.091,-1.122
-0.204,0.1,-1.164
-0.273,0.103,-1.231
-0.291,0.072,-1.297
-0.296,0.049,-1.326
-0.313,0.048,-1.32
-0.417,0.098,-1.295
-0.453,0.028,-1.304
-0.44,-0.019,-1.333
-0.477,0.02,-1.312
-0.56,0.043,-1.296
-0.647,0.007,-1.321
-0.698,-0.029,-1.364
-0.716,-0.021,-1.378
-0.741,-0.028,-1.373
-0.748,-0.034,-1.37
-0.732,-0.033,-1.381
-0.761,-0.017,-1.417
-0.84,0.011,-1.457
-0.895,0.035,-1.48
-0.907,0.056,-1.484
-0.876,0.067,-1.469
-0.814,0.079,-1.429
-0.751,0.081,-1.371
-0.698,0.077,-1.329
-0.635,0.096,-1.314
-0.576,0.092,-1.312
-0.524,0.071,-1.255
-0.498,0.072,-1.216
-0.473,0.074,-1.193
-0.427,0.081,-1.184
-0.361,0.086,-1.179
-0.278,0.084,-1.182
-0.212,0.087,-1.18
-0.157,0.109,-1.168
-0.137,0.132,-1.161
-0.129,0.133,-1.158
-0.101,0.147,-1.156
-0.068,0.168,-1.14
-0.034,0.173,-1.102
-0.005,0.18,-1.046
0.028,0.185,-0.984
0.087,0.201,-0.928
0.158,0.226,-0.875
0.225,0.246,-0.826
0.271,0.249,-0.784
0.301,0.247,-0.744
0.31,0.254,-0.712
0.311,0.25,-0.696
0.324,0.217,-0.689
0.357,0.181,-0.672
0.405,0.151,-0.639
0.442,0.118,-0.594
0.474,0.07,-0.544
0.502,0.018,-0.491
0.519,-0.019,-0.446
0.531,-0.048,-0.409
0.541,-0.084,-0.38
0.553,-0.128,-0.355
0.556,-0.163,-0.334
0.551,-0.173,-0.311
0.543,-0.156,-0.298
0.522,-0.149,-0.3
0.506,-0.146,-0.319
0.503,-0.138,-0.362
0.488,-0.13,-0.411
0.47,-0.12,-0.45
0.475,-0.089,-0.464
0.502,-0.006,-0.46
0.53,0.053,-0.515
0.515,0.083,-0.624
0.48,0.13,-0.735
0.427,0.18,-0.837
0.361,0.222,-0.922
0.321,0.24,-0.988
0.303,0.249,-1.055
0.27,0.29,-1.133
0.202,0.334,-1.245
0.12,0.348,-1.359
0.056,0.352,-1.419
0.006,0.369,-1.44
-0.067,0.368,-1.47
-0.142,0.341,-1.514
-0.182,0.321,-1.563
-0.231,0.283,-1.623
-0.276,0.224,-1.677
-0.288,0.175,-1.693
-0.278,0.147,-1.667
-0.295,0.119,-1.629
-0.349,0.083,-1.595
-0.401,0.043,-1.558
-0.408,0.031,-1.519
-0.408,0.023,-1.521
-0.451,0.004,-1.569
-0.468,-0.016,-1.607
-0.445,-0.027,-1.607
-0.401,-0.033,-1.58
-0.354,-0.023,-1.533
-0.352,-0.017,-1.479
-0.371,-0.009,-1.428
-0.363,-0.005,-1.37
-0.326,-0.013,-1.314
-0.29,-0.007,-1.286
-0.274,0.013,-1.292
-0.26,0.035,-1.303
-0.22,0.059,-1.313
-0.184,0.089,-1.353
-0.177,0.107,-1.412
-0.154,0.125,-1.449
-0.104,0.145,-1.452
-0.054,0.153,-1.434
-0.013,0.163,-1.414
0.034,0.17,-1.384
0.082,0.182,-1.367
0.151,0.204,-1.36
0.196,0.2,-1.343
0.205,0.202,-1.322
0.209,0.212,-1.289
0.214,0.208,-1.238
0.235,0.209,-1.173
0.277,0.2,-1.118
0.312,0.17,-1.078
0.334,0.158,-1.01
0.359,0.148,-0.925
0.376,0.135,-0.857
0.384,0.127,-0.821
0.397,0.14,-0.789
0.398,0.142,-0.736
0.392,0.133,-0.683
0.393,0.134,-0.645
0.404,0.132,-0.619
0.426,0.127,-0.597
0.427,0.11,-0.574
0.435,0.098,-0.543
0.454,0.088,-0.506
0.467,0.067,-0.471
0.484,0.048,-0.434
0.47,0.031,-0.409
0.439,0.005,-0.401
0.441,-0.004,-0.39
0.468,-0.035,-0.38
0.488,-0.071,-0.373
0.499,-0.093,-0.357
0.518,-0.101,-0.347
0.55,-0.104,-0.356
0.55,-0.11,-0.382
0.525,-0.135,-0.404
0.486,-0.124,-0.449
0.422,-0.081,-0.557
0.368,-0.091,-0.664
0.381,-0.086,-0.735
0.423,-0.067,-0.755
0.45,-0.054,-0.741
0.423,-0.041,-0.746
0.357,-0.026,-0.775
0.315,-0.007,-0.794
0.286,0.012,-0.819
0.264,0.017,-0.875
0.242,0.035,-0.95
0.193,0.063,-1.037
0.119,0.07,-1.149
0.054,0.107,-1.3
-0.005,0.138,-1.421
-0.07,0.129,-1.478
-0.116,0.134,-1.498
-0.155,0.122,-1.516
-0.2,0.116,-1.537
-0.242,0.097,-1.547
-0.27,0.075,-1.523
-0.28,0.055,-1.485
-0.301,0.026,-1.469
-0.341,0.006,-1.484
-0.364,-0.008,-1.5
-0.371,-0.012,-1.509
-0.363,-0.025,-1.549
-0.351,-0.044,-1.579
-0.344,-0.05,-1.575
-0.326,-0.042,-1.537
-0.294,-0.041,-1.479
-0.256,-0.037,-1.452
-0.245,-0.026,-1.444
-0.271,-0.01,-1.437
-0.291,0.013,-1.418
-0.279,0.036,-1.372
-0.244,0.056,-1.329
-0.216,0.081,-1.347
-0.204,0.097,-1.386
-0.207,0.12,-1.396
-0.201,0.138,-1.375
-0.174,0.148,-1.325
-0.115,0.152,-1.26
-0.061,0.159,-1.234
-0.048,0.16,-1.257
-0.034,0.162,-1.283
-0.005,0.172,-1.294
0.016,0.179,-1.274
0.035,0.184,-1.235
0.062,0.187,-1.197
0.096,0.186,-1.156
0.14,0.18,-1.116
0.175,0.172,-1.074
0.204,0.162,-1.029
0.223,0.152,-0.993
0.231,0.142,-0.956
0.234,0.129,-0.909
0.262,0.109,-0.857
0.305,0.085,-0.803
0.327,0.07,-0.738
0.337,0.058,-0.677
0.355,0.048,-0.654
0.375,0.042,-0.649
0.385,0.03,-0.646
0.394,0.015,-0.651
0.412,0.01,-0.663
0.434,0.002,-0.681
0.45,-0.002,-0.686
0.46,-0.019,-0.682
0.482,-0.04,-0.661
0.51,-0.062,-0.613
0.523,-0.087,-0.554
0.533,-0.116,-0.508
0.545,-0.162,-0.488
0.554,-0.189,-0.467
0.563,-0.218,-0.449
0.568,-0.242,-0.465
0.561,-0.249,-0.495
0.546,-0.252,-0.524
0.522,-0.239,-0.561
0.483,-0.22,-0.621
0.454,-0.214,-0.673
0.447,-0.194,-0.697
0.434,-0.166,-0.72
0.383,-0.143,-0.754
0.339,-0.113,-0.78
0.315,-0.083,-0.787
0.287,-0.045,-0.796
0.243,0,-0.815
0.202,0.03,-0.85
0.171,0.062,-0.904
0.125,0.097,-0.97
0.075,0.135,-1.042
0.008,0.162,-1.112
-0.042,0.188,-1.173
-0.063,0.201,-1.209
-0.057,0.202,-1.235
-0.038,0.204,-1.255
-0.014,0.196,-1.269
-0.007,0.186,-1.276
-0.027,0.169,-1.265
-0.044,0.147,-1.247
-0.064,0.124,-1.226
-0.075,0.103,-1.193
-0.071,0.079,-1.175
-0.065,0.057,-1.179
-0.061,0.036,-1.203
-0.059,0.021,-1.226
-0.073,0.014,-1.247
-0.097,-0.001,-1.269
-0.114,-0.013,-1.273
-0.119,-0.015,-1.268
-0.117,-0.01,-1.276
-0.139,-0.01,-1.305
-0.171,-0.009,-1.328
-0.193,0.009,-1.341
-0.213,0.015,-1.346
-0.213,0.028,-1.338
-0.217,0.048,-1.345
-0.246,0.061,-1.354
-0.252,0.074,-1.344
-0.24,0.082,-1.323
-0.228,0.087,-1.312
-0.218,0.093,-1.316
-0.219,0.096,-1.298
-0.221,0.092,-1.27
-0.208,0.086,-1.267
-0.186,0.08,-1.27
-0.16,0.063,-1.268
-0.126,0.042,-1.259
-0.096,0.029,-1.233
-0.079,0.023,-1.192
-0.08,0.02,-1.16
-0.09,0.022,-1.159
-0.094,0.025,-1.196
-0.087,0.037,-1.226
-0.073,0.048,-1.233
-0.053,0.06,-1.225
-0.025,0.068,-1.199
0.019,0.07,-1.171
0.065,0.08,-1.131
0.096,0.099,-1.078
0.125,0.119,-1.031
0.16,0.134,-0.988
0.209,0.151,-0.938
0.245,0.17,-0.889
0.284,0.202,-0.852
0.348,0.243,-0.831
0.445,0.243,-0.813
0.534,0.225,-0.784
0.614,0.246,-0.75
0.69,0.261,-0.71
0.72,0.253,-0.665
0.71,0.239,-0.597
0.678,0.219,-0.517
0.629,0.19,-0.44
0.581,0.155,-0.386
0.554,0.116,-0.358
0.541,0.096,-0.333
0.53,0.074,-0.321
0.526,0.036,-0.318
0.54,0.007,-0.312
0.541,-0.028,-0.304
0.51,-0.046,-0.296
0.452,-0.045,-0.333
0.397,-0.048,-0.408
0.356,-0.026,-0.465
0.299,0.017,-0.554
0.233,0.041,-0.684
0.194,0.058,-0.782
0.174,0.09,-0.831
0.141,0.128,-0.905
0.069,0.143,-1.028
-0.019,0.154,-1.161
-0.093,0.177,-1.295
-0.162,0.19,-1.412
-0.231,0.179,-1.489
-0.285,0.159,-1.529
-0.323,0.144,-1.525
-0.326,0.113,-1.482
-0.32,0.091,-1.442
-0.345,0.067,-1.414
-0.363,0.049,-1.4
-0.396,0.042,-1.439
-0.452,0.021,-1.502
-0.492,0.001,-1.527
-0.496,-0.021,-1.537
-0.468,-0.032,-1.545
-0.449,-0.037,-1.519
-0.444,-0.044,-1.485
-0.428,-0.051,-1.454
-0.406,-0.044,-1.444
-0.384,-0.023,-1.468
-0.373,-0.009,-1.504
-0.352,0.009,-1.54
-0.316,0.029,-1.562
-0.266,0.043,-1.564
-0.22,0.06,-1.55
-0.192,0.079,-1.521
-0.168,0.1,-1.482
-0.138,0.113,-1.435
-0.111,0.124,-1.385
-0.077,0.125,-1.354
-0.027,0.122,-1.344
0.026,0.125,-1.341
0.08,0.122,-1.327
0.134,0.113,-1.29
0.187,0.114,-1.237
0.248,0.118,-1.18
0.299,0.125,-1.135
0.303,0.128,-1.076
0.306,0.132,-0.999
0.319,0.15,-0.955
0.323,0.173,-0.926
0.354,0.196,-0.901
0.407,0.206,-0.873
0.452,0.216,-0.833
0.474,0.225,-0.794
0.471,0.221,-0.763
0.458,0.226,-0.724
0.448,0.227,-0.66
0.44,0.22,-0.589
0.436,0.199,-0.527
0.439,0.18,-0.459
0.445,0.153,-0.399
0.448,0.129,-0.354
0.44,0.104,-0.32
0.432,0.067,-0.285
0.432,0.037,-0.254
0.432,0.013,-0.234
0.427,-0.008,-0.23
0.439,-0.024,-0.227
0.461,-0.028,-0.224
0.476,-0.025,-0.239
0.463,-0.019,-0.284
0.44,-0.007,-0.346
0.423,0.015,-0.417
0.389,0.035,-0.488
0.358,0.058,-0.543
0.368,0.087,-0.601
0.387,0.099,-0.689
0.393,0.115,-0.799
0.371,0.139,-0.912
0.316,0.149,-1.03
0.261,0.157,-1.137
0.208,0.164,-1.219
0.165,0.17,-1.294
0.142,0.176,-1.361
0.141,0.175,-1.416
0.147,0.176,-1.448
0.142,0.178,-1.5
0.108,0.161,-1.556
0.057,0.148,-1.6
-0.006,0.137,-1.618
-0.081,0.122,-1.605
-0.149,0.11,-1.584
-0.196,0.097,-1.575
-0.23,0.091,-1.564
-0.258,0.086,-1.562
-0.291,0.078,-1.576
-0.325,0.068,-1.585
-0.353,0.062,-1.568
-0.361,0.064,-1.533
-0.363,0.07,-1.504
-0.363,0.074,-1.477
-0.351,0.077,-1.425
-0.323,0.082,-1.357
-0.284,0.09,-1.297
-0.254,0.099,-1.248
-0.235,0.112,-1.216
-0.226,0.122,-1.202
-0.209,0.132,-1.191
-0.176,0.156,-1.169
-0.142,0.16,-1.154
-0.123,0.172,-1.156
-0.112,0.183,-1.164
-0.09,0.186,-1.167
-0.067,0.2,-1.155
-0.049,0.229,-1.145
-0.029,0.221,-1.142
-0.007,0.221,-1.134
0.018,0.238,-1.12
0.034,0.24,-1.112
0.057,0.243,-1.104
0.083,0.243,-1.101
0.112,0.242,-1.098
0.144,0.241,-1.093
0.157,0.239,-1.079
0.158,0.239,-1.059
0.163,0.228,-1.042
0.176,0.212,-1.018
0.203,0.196,-0.986
0.242,0.18,-0.953
0.284,0.166,-0.919
0.338,0.161,-0.879
0.394,0.153,-0.843
0.436,0.137,-0.798
0.449,0.121,-0.742
0.456,0.105,-0.705
0.457,0.088,-0.687
0.449,0.069,-0.678
0.453,0.053,-0.665
0.464,0.026,-0.653
0.48,0,-0.639
0.493,-0.022,-0.616
0.506,-0.05,-0.588
0.514,-0.07,-0.56
0.515,-0.097,-0.543
0.515,-0.12,-0.54
0.513,-0.121,-0.547
0.515,-0.117,-0.558
0.496,-0.12,-0.58
0.462,-0.117,-0.609
0.429,-0.107,-0.63
0.397,-0.089,-0.664
0.364,-0.058,-0.734
0.331,-0.035,-0.793
0.314,-0.029,-0.817
0.324,-0.016,-0.818
0.329,-0.005,-0.813
0.306,0.007,-0.822
0.27,0.031,-0.846
0.233,0.059,-0.901
0.191,0.086,-0.971
0.149,0.112,-1.039
0.099,0.125,-1.105
0.051,0.138,-1.167
0.011,0.144,-1.205
-0.019,0.14,-1.228
-0.035,0.131,-1.241
-0.041,0.12,-1.241
-0.05,0.101,-1.219
-0.046,0.088,-1.18
-0.056,0.085,-1.148
-0.098,0.079,-1.132
-0.132,0.076,-1.121
-0.168,0.072,-1.121
-0.209,0.073,-1.128
-0.245,0.08,-1.135
-0.277,0.076,-1.151
-0.29,0.077,-1.183
-0.294,0.083,-1.224
-0.291,0.094,-1.236
-0.292,0.106,-1.246
-0.315,0.114,-1.276
-0.348,0.123,-1.31
-0.377,0.124,-1.348
-0.396,0.122,-1.384
-0.393,0.12,-1.413
-0.377,0.108,-1.453
-0.328,0.101,-1.478
-0.263,0.094,-1.489
-0.208,0.074,-1.497
-0.178,0.053,-1.509
-0.172,0.037,-1.505
-0.159,0.023,-1.48
-0.128,0.008,-1.462
-0.096,-0.005,-1.46
-0.08,-0.01,-1.471
-0.064,0.002,-1.491
-0.035,0.03,-1.514
0.008,0.063,-1.537
0.069,0.097,-1.545
0.133,0.132,-1.508
0.168,0.159,-1.434
0.177,0.184,-1.345
0.187,0.22,-1.249
0.199,0.241,-1.148
0.226,0.247,-1.048
0.261,0.249,-0.947
0.304,0.25,-0.865
0.372,0.247,-0.804
0.446,0.233,-0.74
0.506,0.224,-0.666
0.546,0.224,-0.594
0.553,0.227,-0.534
0.532,0.221,-0.474
0.515,0.211,-0.415
0.508,0.205,-0.361
0.497,0.195,-0.299
0.485,0.183,-0.243
0.476,0.164,-0.206
0.473,0.144,-0.184
0.468,0.123,-0.172
0.456,0.095,-0.183
0.451,0.066,-0.201
0.462,0.037,-0.216
0.47,0.005,-0.223
0.473,-0.024,-0.223
0.477,-0.051,-0.227
0.485,-0.072,-0.235
0.514,-0.101,-0.245
0.557,-0.092,-0.263
0.579,-0.09,-0.308
0.579,-0.081,-0.418
0.535,-0.026,-0.583
0.439,0.02,-0.784
0.342,0.062,-0.996
0.262,0.112,-1.211
0.201,0.134,-1.429
0.175,0.173,-1.596
0.144,0.212,-1.676
0.063,0.209,-1.711
-0.041,0.198,-1.711
-0.153,0.187,-1.699
-0.259,0.156,-1.709
-0.343,0.119,-1.724
-0.395,0.087,-1.732
-0.419,0.06,-1.716
-0.419,0.04,-1.691
-0.423,0.037,-1.672
-0.471,0.033,-1.672
-0.538,0.019,-1.671
-0.574,0.014,-1.661
-0.575,-0.001,-1.647
-0.537,-0.015,-1.61
-0.48,-0.031,-1.538
-0.437,-0.051,-1.447
-0.406,-0.057,-1.37
-0.372,-0.06,-1.33
-0.336,-0.055,-1.306
-0.298,-0.047,-1.286
-0.266,-0.038,-1.286
-0.234,-0.025,-1.291
-0.201,-0.013,-1.282
-0.154,-0.003,-1.265
-0.094,0.007,-1.239
-0.038,0.016,-1.227
-0.003,0.019,-1.25
0.041,0.027,-1.282
0.078,0.055,-1.296
0.103,0.081,-1.299
0.12,0.098,-1.294
