gFx,gFy,gFz
-0.28,-0.4,-1.23
-0.322,-0.414,-1.237
-0.368,-0.428,-1.255
-0.414,-0.44,-1.284
-0.466,-0.455,-1.315
-0.522,-0.473,-1.355
-0.565,-0.484,-1.394
-0.597,-0.495,-1.414
-0.6,-0.5,-1.425
-0.582,-0.496,-1.43
-0.546,-0.49,-1.429
-0.511,-0.488,-1.42
-0.473,-0.49,-1.408
-0.416,-0.493,-1.421
-0.345,-0.486,-1.452
-0.285,-0.477,-1.474
-0.25,-0.465,-1.474
-0.219,-0.442,-1.463
-0.189,-0.416,-1.466
-0.162,-0.384,-1.485
-0.129,-0.341,-1.514
-0.093,-0.296,-1.535
-0.059,-0.253,-1.532
-0.031,-0.221,-1.48
0.008,-0.197,-1.394
0.062,-0.175,-1.309
0.115,-0.162,-1.229
0.163,-0.152,-1.153
0.205,-0.136,-1.077
0.232,-0.129,-1.011
0.268,-0.123,-0.947
0.303,-0.123,-0.886
0.33,-0.129,-0.817
0.369,-0.129,-0.748
0.414,-0.132,-0.68
0.456,-0.149,-0.618
0.514,-0.153,-0.555
0.566,-0.15,-0.5
0.597,-0.154,-0.444
0.614,-0.151,-0.382
0.619,-0.129,-0.322
0.603,-0.115,-0.275
0.572,-0.115,-0.255
0.553,-0.104,-0.251
0.517,-0.099,-0.262
0.485,-0.106,-0.295
0.476,-0.114,-0.341
0.455,-0.138,-0.409
0.422,-0.147,-0.486
0.392,-0.15,-0.553
0.369,-0.17,-0.559
0.351,-0.199,-0.526
0.323,-0.228,-0.5
0.288,-0.248,-0.492
0.245,-0.26,-0.515
0.195,-0.261,-0.58
0.142,-0.253,-0.665
0.098,-0.251,-0.74
0.067,-0.257,-0.8
0.051,-0.27,-0.834
0.046,-0.289,-0.842
0.024,-0.301,-0.852
-0.002,-0.311,-0.875
-0.039,-0.333,-0.904
-0.086,-0.357,-0.949
-0.14,-0.378,-1.023
-0.193,-0.406,-1.122
-0.241,-0.427,-1.235
-0.283,-0.439,-1.347
-0.319,-0.451,-1.473
-0.345,-0.457,-1.598
-0.359,-0.469,-1.704
-0.365,-0.487,-1.768
-0.366,-0.514,-1.771
-0.362,-0.545,-1.722
-0.348,-0.582,-1.633
-0.315,-0.614,-1.55
-0.296,-0.634,-1.51
-0.296,-0.627,-1.48
-0.302,-0.604,-1.442
-0.297,-0.575,-1.393
-0.268,-0.546,-1.328
-0.21,-0.527,-1.244
-0.149,-0.517,-1.152
-0.106,-0.517,-1.076
-0.07,-0.521,-1.013
-0.046,-0.517,-0.969
-0.043,-0.512,-0.962
-0.074,-0.5,-0.992
-0.107,-0.476,-1.058
-0.121,-0.454,-1.127
-0.117,-0.439,-1.167
-0.112,-0.431,-1.202
-0.11,-0.408,-1.226
-0.102,-0.367,-1.249
-0.097,-0.33,-1.274
-0.09,-0.284,-1.283
-0.081,-0.23,-1.285
-0.061,-0.182,-1.263
-0.029,-0.162,-1.221
0.042,-0.147,-1.165
0.128,-0.148,-1.102
0.182,-0.147,-1.022
0.204,-0.141,-0.938
0.226,-0.14,-0.87
0.271,-0.157,-0.813
0.333,-0.175,-0.763
0.402,-0.191,-0.712
0.467,-0.204,-0.659
0.515,-0.21,-0.609
0.542,-0.209,-0.566
0.552,-0.199,-0.536
0.547,-0.188,-0.515
0.545,-0.176,-0.498
0.555,-0.156,-0.5
0.559,-0.149,-0.53
0.553,-0.139,-0.549
0.536,-0.13,-0.552
0.514,-0.137,-0.538
0.492,-0.143,-0.496
0.471,-0.162,-0.466
0.471,-0.186,-0.452
0.479,-0.197,-0.44
0.479,-0.209,-0.427
0.471,-0.22,-0.419
0.448,-0.228,-0.429
0.417,-0.229,-0.451
0.383,-0.228,-0.479
0.343,-0.219,-0.528
0.295,-0.202,-0.605
0.245,-0.175,-0.704
0.203,-0.158,-0.812
0.154,-0.152,-0.888
0.102,-0.135,-0.899
0.027,-0.134,-0.897
-0.045,-0.163,-0.919
-0.084,-0.203,-0.97
-0.115,-0.253,-1.092
-0.136,-0.298,-1.261
-0.159,-0.334,-1.405
-0.208,-0.368,-1.507
-0.269,-0.395,-1.597
-0.338,-0.433,-1.698
-0.424,-0.483,-1.789
-0.507,-0.537,-1.819
-0.565,-0.571,-1.796
-0.599,-0.596,-1.768
-0.624,-0.615,-1.746
-0.631,-0.624,-1.697
-0.627,-0.623,-1.625
-0.604,-0.608,-1.545
-0.56,-0.598,-1.454
-0.496,-0.592,-1.37
-0.421,-0.567,-1.305
-0.35,-0.552,-1.253
-0.282,-0.541,-1.188
-0.214,-0.53,-1.111
-0.155,-0.526,-1.036
-0.107,-0.525,-0.983
-0.059,-0.522,-0.961
-0.004,-0.528,-0.974
0.034,-0.515,-1.005
0.053,-0.482,-1.034
0.056,-0.44,-1.041
0.056,-0.401,-1.05
0.046,-0.367,-1.057
0.069,-0.355,-1.05
0.13,-0.352,-1.046
0.193,-0.35,-1.046
0.24,-0.337,-1.039
0.261,-0.313,-1.017
0.255,-0.286,-0.99
0.237,-0.255,-0.957
0.228,-0.229,-0.906
0.236,-0.21,-0.85
0.263,-0.193,-0.798
0.292,-0.186,-0.753
0.313,-0.177,-0.703
0.319,-0.169,-0.647
0.321,-0.161,-0.594
0.329,-0.151,-0.547
0.348,-0.137,-0.512
0.368,-0.125,-0.497
0.396,-0.129,-0.482
0.425,-0.134,-0.443
0.45,-0.135,-0.398
0.464,-0.127,-0.361
0.457,-0.124,-0.354
0.442,-0.138,-0.375
0.455,-0.134,-0.373
0.464,-0.122,-0.381
0.436,-0.12,-0.437
0.409,-0.131,-0.506
0.397,-0.14,-0.551
0.386,-0.134,-0.605
0.343,-0.121,-0.723
0.293,-0.125,-0.833
0.258,-0.149,-0.86
0.23,-0.18,-0.829
0.199,-0.218,-0.812
0.175,-0.255,-0.814
0.163,-0.285,-0.82
0.154,-0.31,-0.841
0.127,-0.332,-0.872
0.102,-0.352,-0.905
0.095,-0.366,-0.953
0.074,-0.377,-1.012
0.029,-0.384,-1.04
-0.016,-0.395,-1.038
-0.058,-0.408,-1.034
-0.091,-0.423,-1.049
-0.099,-0.436,-1.09
-0.106,-0.45,-1.148
-0.124,-0.462,-1.209
-0.137,-0.472,-1.244
-0.14,-0.491,-1.273
-0.137,-0.512,-1.294
-0.133,-0.534,-1.299
-0.118,-0.556,-1.297
-0.149,-0.565,-1.292
-0.22,-0.557,-1.301
-0.271,-0.555,-1.342
-0.302,-0.545,-1.388
-0.335,-0.538,-1.418
-0.37,-0.535,-1.441
-0.386,-0.526,-1.458
-0.376,-0.52,-1.455
-0.347,-0.514,-1.443
-0.318,-0.503,-1.426
-0.303,-0.49,-1.391
-0.297,-0.49,-1.341
-0.288,-0.489,-1.296
-0.264,-0.471,-1.263
-0.239,-0.457,-1.243
-0.226,-0.448,-1.233
-0.208,-0.427,-1.229
-0.186,-0.403,-1.215
-0.169,-0.386,-1.193
-0.154,-0.379,-1.165
-0.11,-0.37,-1.123
-0.066,-0.36,-1.084
-0.038,-0.335,-1.068
-0.024,-0.293,-1.065
-0.013,-0.25,-1.081
0.012,-0.21,-1.118
0.05,-0.182,-1.169
0.11,-0.156,-1.22
0.187,-0.14,-1.234
0.267,-0.145,-1.212
0.341,-0.148,-1.156
0.386,-0.148,-1.076
0.408,-0.148,-0.981
0.415,-0.148,-0.896
0.393,-0.143,-0.851
0.367,-0.14,-0.82
0.372,-0.142,-0.781
0.393,-0.151,-0.754
0.421,-0.162,-0.72
0.447,-0.178,-0.67
0.466,-0.189,-0.618
0.466,-0.195,-0.563
0.463,-0.197,-0.498
0.472,-0.201,-0.431
0.491,-0.2,-0.386
0.511,-0.204,-0.364
0.533,-0.21,-0.35
0.559,-0.196,-0.344
0.56,-0.197,-0.337
0.546,-0.218,-0.324
0.54,-0.228,-0.307
0.533,-0.232,-0.291
0.516,-0.235,-0.301
0.501,-0.231,-0.332
0.491,-0.212,-0.366
0.463,-0.189,-0.426
0.42,-0.186,-0.523
0.398,-0.187,-0.599
0.396,-0.194,-0.628
0.402,-0.209,-0.638
0.404,-0.22,-0.656
0.401,-0.223,-0.691
0.382,-0.213,-0.762
0.352,-0.188,-0.883
0.294,-0.176,-1.045
0.23,-0.164,-1.209
0.185,-0.149,-1.325
0.13,-0.154,-1.388
0.081,-0.173,-1.405
0.052,-0.207,-1.386
0.041,-0.247,-1.357
0.033,-0.283,-1.312
0.019,-0.312,-1.279
-0.014,-0.328,-1.274
-0.064,-0.333,-1.293
-0.109,-0.326,-1.33
-0.153,-0.317,-1.372
-0.192,-0.308,-1.383
-0.225,-0.319,-1.366
-0.245,-0.344,-1.335
-0.271,-0.364,-1.284
-0.292,-0.391,-1.242
-0.311,-0.413,-1.212
-0.333,-0.427,-1.209
-0.349,-0.43,-1.211
-0.347,-0.44,-1.19
-0.35,-0.451,-1.156
-0.352,-0.451,-1.118
-0.336,-0.453,-1.097
-0.338,-0.455,-1.089
-0.359,-0.44,-1.116
-0.345,-0.407,-1.154
-0.321,-0.393,-1.175
-0.288,-0.368,-1.195
-0.287,-0.335,-1.278
-0.285,-0.301,-1.382
-0.252,-0.277,-1.412
-0.201,-0.282,-1.392
-0.146,-0.29,-1.366
-0.103,-0.29,-1.327
-0.067,-0.29,-1.274
-0.025,-0.293,-1.233
0.011,-0.293,-1.199
0.051,-0.291,-1.171
0.101,-0.293,-1.159
0.153,-0.296,-1.146
0.188,-0.294,-1.119
0.207,-0.294,-1.082
0.228,-0.295,-1.049
0.251,-0.298,-1.028
0.276,-0.297,-1.005
0.303,-0.299,-0.973
0.326,-0.306,-0.951
0.331,-0.3,-0.943
0.32,-0.289,-0.937
0.314,-0.284,-0.934
0.317,-0.277,-0.94
0.313,-0.261,-0.938
0.303,-0.248,-0.902
0.308,-0.247,-0.851
0.324,-0.248,-0.803
0.347,-0.242,-0.762
0.36,-0.232,-0.704
0.364,-0.237,-0.633
0.367,-0.247,-0.558
0.367,-0.256,-0.488
0.365,-0.259,-0.423
0.364,-0.256,-0.371
0.363,-0.256,-0.336
0.367,-0.264,-0.31
0.375,-0.266,-0.282
0.377,-0.273,-0.263
0.388,-0.289,-0.27
0.405,-0.302,-0.308
0.416,-0.309,-0.369
0.418,-0.319,-0.419
0.416,-0.322,-0.44
0.419,-0.324,-0.456
0.433,-0.331,-0.494
0.448,-0.315,-0.555
0.445,-0.286,-0.639
0.423,-0.267,-0.751
0.412,-0.229,-0.858
0.403,-0.194,-0.934
0.397,-0.19,-0.987
0.411,-0.183,-0.998
0.431,-0.199,-0.995
0.467,-0.23,-1.009
0.491,-0.251,-1.037
0.47,-0.275,-1.078
0.436,-0.283,-1.101
0.391,-0.29,-1.105
0.361,-0.316,-1.106
0.353,-0.327,-1.106
0.317,-0.345,-1.119
0.261,-0.366,-1.146
0.211,-0.379,-1.155
0.173,-0.4,-1.139
0.152,-0.42,-1.11
0.124,-0.434,-1.118
0.085,-0.433,-1.166
0.043,-0.429,-1.202
0.001,-0.434,-1.215
-0.046,-0.436,-1.216
-0.101,-0.437,-1.233
-0.145,-0.434,-1.256
-0.176,-0.433,-1.257
-0.203,-0.44,-1.24
-0.221,-0.449,-1.218
-0.229,-0.448,-1.195
-0.238,-0.446,-1.177
-0.251,-0.445,-1.174
-0.259,-0.438,-1.168
-0.254,-0.431,-1.147
-0.241,-0.428,-1.124
-0.217,-0.421,-1.104
-0.189,-0.414,-1.075
-0.159,-0.409,-1.055
-0.14,-0.406,-1.058
-0.142,-0.399,-1.055
-0.14,-0.393,-1.042
-0.118,-0.397,-1.03
-0.096,-0.4,-1.027
-0.074,-0.403,-1.031
-0.037,-0.409,-1.037
0.005,-0.413,-1.039
0.028,-0.409,-1.034
0.039,-0.403,-1.048
0.05,-0.391,-1.079
0.048,-0.373,-1.111
0.036,-0.351,-1.144
0.018,-0.329,-1.172
0.014,-0.308,-1.174
0.025,-0.305,-1.159
0.047,-0.308,-1.135
0.067,-0.307,-1.096
0.085,-0.308,-1.051
0.104,-0.31,-1.015
0.125,-0.309,-0.98
0.149,-0.31,-0.936
0.171,-0.319,-0.887
0.19,-0.327,-0.84
0.213,-0.334,-0.81
0.242,-0.333,-0.792
0.256,-0.332,-0.776
0.267,-0.334,-0.779
0.276,-0.332,-0.791
0.282,-0.327,-0.783
0.286,-0.321,-0.779
0.288,-0.315,-0.795
0.291,-0.309,-0.815
0.288,-0.304,-0.823
0.275,-0.296,-0.801
0.268,-0.3,-0.757
0.286,-0.312,-0.714
0.311,-0.322,-0.669
0.34,-0.322,-0.616
0.363,-0.324,-0.562
0.38,-0.327,-0.494
0.386,-0.324,-0.443
0.369,-0.316,-0.438
0.363,-0.298,-0.467
0.37,-0.281,-0.517
0.369,-0.27,-0.578
0.361,-0.249,-0.644
0.345,-0.227,-0.685
0.338,-0.215,-0.691
0.339,-0.208,-0.687
0.33,-0.214,-0.708
0.337,-0.225,-0.729
0.349,-0.244,-0.746
0.363,-0.266,-0.773
0.362,-0.285,-0.812
0.336,-0.301,-0.851
0.311,-0.311,-0.881
0.298,-0.324,-0.901
0.286,-0.342,-0.929
0.274,-0.359,-0.963
0.268,-0.378,-0.989
0.275,-0.397,-1.012
0.269,-0.408,-1.029
0.239,-0.42,-1.057
0.21,-0.428,-1.093
0.186,-0.431,-1.14
0.16,-0.432,-1.195
0.123,-0.429,-1.239
0.08,-0.426,-1.244
0.038,-0.435,-1.222
0.004,-0.448,-1.205
-0.02,-0.459,-1.199
-0.044,-0.471,-1.193
-0.079,-0.48,-1.2
-0.119,-0.477,-1.218
-0.157,-0.476,-1.223
-0.191,-0.483,-1.199
-0.223,-0.484,-1.156
-0.258,-0.499,-1.114
-0.287,-0.521,-1.074
-0.3,-0.532,-1.038
-0.306,-0.531,-1.012
-0.312,-0.526,-0.992
-0.32,-0.513,-0.989
-0.337,-0.491,-0.995
-0.353,-0.465,-0.996
-0.363,-0.453,-1
-0.365,-0.451,-1.027
-0.351,-0.447,-1.061
-0.328,-0.44,-1.085
-0.304,-0.432,-1.102
-0.285,-0.432,-1.097
-0.283,-0.443,-1.086
-0.284,-0.431,-1.105
-0.267,-0.401,-1.15
-0.227,-0.386,-1.21
-0.161,-0.365,-1.258
-0.085,-0.36,-1.259
-0.011,-0.383,-1.208
0.061,-0.4,-1.122
0.134,-0.411,-1.033
0.215,-0.419,-0.963
0.285,-0.42,-0.933
0.335,-0.405,-0.926
0.357,-0.389,-0.923
0.359,-0.365,-0.903
0.36,-0.338,-0.876
0.371,-0.316,-0.89
0.392,-0.28,-0.94
0.419,-0.238,-0.954
0.466,-0.202,-0.9
0.526,-0.165,-0.798
0.577,-0.144,-0.692
0.618,-0.133,-0.627
0.634,-0.101,-0.591
0.615,-0.064,-0.603
0.593,-0.019,-0.652
0.587,0.033,-0.71
0.591,0.05,-0.744
0.618,0.047,-0.741
0.62,0.045,-0.682
0.594,0.036,-0.605
0.571,0.019,-0.548
0.555,-0.007,-0.511
0.527,-0.035,-0.51
0.484,-0.052,-0.534
0.427,-0.063,-0.597
0.353,-0.072,-0.701
0.281,-0.088,-0.78
0.22,-0.118,-0.813
0.165,-0.161,-0.825
0.124,-0.212,-0.814
0.114,-0.27,-0.796
0.109,-0.327,-0.812
0.092,-0.368,-0.838
0.063,-0.393,-0.867
0.029,-0.402,-0.919
-0.016,-0.408,-1.011
-0.07,-0.41,-1.11
-0.111,-0.417,-1.181
-0.146,-0.43,-1.232
-0.168,-0.446,-1.276
-0.184,-0.467,-1.305
-0.192,-0.489,-1.325
-0.202,-0.509,-1.338
-0.232,-0.527,-1.353
-0.254,-0.537,-1.358
-0.268,-0.545,-1.349
-0.287,-0.559,-1.34
-0.303,-0.571,-1.321
-0.306,-0.584,-1.287
-0.291,-0.599,-1.244
-0.265,-0.612,-1.209
-0.249,-0.617,-1.199
-0.238,-0.602,-1.194
-0.247,-0.573,-1.179
-0.26,-0.54,-1.162
-0.258,-0.514,-1.154
-0.23,-0.502,-1.145
-0.177,-0.497,-1.125
-0.121,-0.496,-1.104
-0.075,-0.491,-1.089
-0.039,-0.475,-1.085
-0.018,-0.453,-1.099
-0.045,-0.429,-1.141
-0.071,-0.376,-1.227
-0.077,-0.341,-1.319
-0.056,-0.315,-1.394
-0.003,-0.301,-1.43
0.08,-0.301,-1.416
0.176,-0.317,-1.362
0.258,-0.337,-1.271
0.306,-0.352,-1.186
0.323,-0.351,-1.144
0.316,-0.344,-1.13
0.256,-0.304,-1.106
0.172,-0.267,-1.075
0.121,-0.24,-1.039
0.123,-0.234,-0.998
0.171,-0.239,-0.95
0.229,-0.245,-0.887
0.287,-0.256,-0.819
0.325,-0.269,-0.743
0.336,-0.276,-0.676
0.328,-0.278,-0.621
0.308,-0.271,-0.567
0.266,-0.26,-0.536
0.233,-0.246,-0.538
0.21,-0.229,-0.564
0.2,-0.227,-0.589
0.219,-0.233,-0.575
0.261,-0.253,-0.538
0.3,-0.28,-0.504
0.317,-0.303,-0.468
0.323,-0.325,-0.426
0.329,-0.345,-0.394
0.327,-0.364,-0.39
0.304,-0.376,-0.405
0.272,-0.386,-0.43
0.242,-0.4,-0.481
0.22,-0.414,-0.532
0.206,-0.424,-0.561
0.196,-0.433,-0.585
0.196,-0.445,-0.611
0.187,-0.463,-0.637
0.172,-0.475,-0.657
0.162,-0.484,-0.687
0.16,-0.482,-0.721
0.154,-0.466,-0.747
0.12,-0.434,-0.775
0.048,-0.393,-0.805
-0.044,-0.356,-0.813
-0.131,-0.318,-0.796
-0.212,-0.285,-0.759
-0.251,-0.279,-0.719
-0.236,-0.285,-0.715
-0.148,-0.286,-0.731
-0.009,-0.287,-0.74
0.102,-0.305,-0.775
0.178,-0.313,-0.863
0.235,-0.319,-0.977
0.281,-0.343,-1.103
0.325,-0.358,-1.246
0.401,-0.367,-1.35
0.507,-0.331,-1.397
0.594,-0.299,-1.42
0.644,-0.306,-1.442
0.693,-0.267,-1.453
0.695,-0.216,-1.47
0.69,-0.175,-1.433
0.671,-0.157,-1.36
0.639,-0.146,-1.257
0.611,-0.159,-1.13
0.556,-0.177,-1.016
0.459,-0.203,-0.947
0.361,-0.229,-0.911
0.279,-0.256,-0.893
0.192,-0.301,-0.872
0.137,-0.345,-0.851
0.082,-0.387,-0.851
0.002,-0.425,-0.88
-0.086,-0.469,-0.899
-0.153,-0.518,-0.906
-0.223,-0.579,-0.922
-0.29,-0.629,-0.961
-0.333,-0.675,-0.987
-0.35,-0.7,-1.022
-0.391,-0.702,-1.122
-0.454,-0.676,-1.255
-0.524,-0.635,-1.327
-0.563,-0.603,-1.355
-0.557,-0.586,-1.348
-0.517,-0.591,-1.316
-0.451,-0.608,-1.279
-0.358,-0.635,-1.246
-0.261,-0.66,-1.219
-0.188,-0.67,-1.184
-0.141,-0.658,-1.145
-0.109,-0.652,-1.111
-0.096,-0.658,-1.071
-0.075,-0.647,-1.044
-0.05,-0.618,-1.063
-0.027,-0.587,-1.117
0,-0.546,-1.179
0.021,-0.496,-1.225
0.053,-0.449,-1.228
0.09,-0.417,-1.2
0.13,-0.395,-1.16
0.173,-0.372,-1.108
0.219,-0.353,-1.044
0.247,-0.337,-0.985
0.261,-0.321,-0.947
0.276,-0.294,-0.91
0.273,-0.258,-0.898
0.268,-0.212,-0.909
0.284,-0.153,-0.91
0.307,-0.087,-0.919
0.321,-0.027,-0.93
0.356,0.027,-0.92
0.421,0.049,-0.86
0.519,0.053,-0.762
0.611,0.076,-0.674
0.677,0.094,-0.615
0.697,0.091,-0.569
0.676,0.099,-0.521
0.648,0.101,-0.492
0.629,0.084,-0.482
0.618,0.058,-0.476
0.611,0.032,-0.469
0.612,-0.005,-0.459
0.627,-0.042,-0.438
0.619,-0.073,-0.412
0.58,-0.103,-0.401
0.526,-0.124,-0.416
0.468,-0.142,-0.443
0.416,-0.165,-0.502
0.366,-0.187,-0.59
0.328,-0.212,-0.661
0.281,-0.25,-0.716
0.225,-0.285,-0.774
0.177,-0.314,-0.833
0.134,-0.345,-0.891
0.082,-0.367,-0.958
0.023,-0.388,-1.063
-0.024,-0.413,-1.168
-0.059,-0.448,-1.239
-0.101,-0.487,-1.276
-0.15,-0.522,-1.29
-0.207,-0.557,-1.285
-0.254,-0.584,-1.283
-0.294,-0.611,-1.313
-0.341,-0.636,-1.372
-0.392,-0.655,-1.434
-0.451,-0.674,-1.474
-0.501,-0.692,-1.494
-0.535,-0.719,-1.525
-0.547,-0.748,-1.532
-0.535,-0.772,-1.503
-0.505,-0.793,-1.453
-0.458,-0.795,-1.396
-0.422,-0.777,-1.347
-0.412,-0.751,-1.306
-0.399,-0.725,-1.264
-0.378,-0.693,-1.239
-0.354,-0.662,-1.219
-0.33,-0.648,-1.201
-0.296,-0.626,-1.195
-0.242,-0.589,-1.208
-0.175,-0.578,-1.223
-0.109,-0.597,-1.243
-0.034,-0.59,-1.262
0.024,-0.557,-1.304
0.065,-0.502,-1.377
0.1,-0.442,-1.416
0.137,-0.395,-1.403
0.172,-0.353,-1.351
0.216,-0.325,-1.294
0.271,-0.306,-1.241
0.31,-0.28,-1.198
0.329,-0.253,-1.16
0.35,-0.234,-1.106
0.354,-0.212,-1.044
0.327,-0.181,-0.979
0.292,-0.156,-0.92
0.301,-0.142,-0.876
0.348,-0.134,-0.841
0.385,-0.13,-0.799
0.405,-0.12,-0.741
0.414,-0.107,-0.68
0.426,-0.087,-0.621
0.43,-0.068,-0.555
0.428,-0.066,-0.485
0.434,-0.065,-0.417
0.447,-0.052,-0.358
0.462,-0.068,-0.318
0.471,-0.078,-0.267
0.483,-0.089,-0.21
0.494,-0.121,-0.156
0.497,-0.156,-0.104
0.496,-0.194,-0.068
0.508,-0.223,-0.042
0.519,-0.24,-0.028
0.507,-0.254,-0.059
0.489,-0.254,-0.134
0.468,-0.239,-0.237
0.427,-0.217,-0.373
0.39,-0.216,-0.499
0.39,-0.227,-0.566
0.392,-0.254,-0.602
0.363,-0.286,-0.662
0.352,-0.299,-0.765
0.335,-0.292,-0.911
0.283,-0.28,-1.054
0.216,-0.271,-1.16
0.144,-0.253,-1.28
0.066,-0.242,-1.457
0.024,-0.232,-1.621
-0.007,-0.253,-1.68
-0.04,-0.282,-1.654
-0.082,-0.31,-1.564
-0.117,-0.343,-1.435
-0.149,-0.383,-1.335
-0.184,-0.414,-1.295
-0.215,-0.429,-1.299
-0.242,-0.451,-1.302
-0.258,-0.476,-1.283
-0.275,-0.496,-1.254
-0.292,-0.512,-1.206
-0.296,-0.535,-1.132
-0.272,-0.574,-1.04
-0.24,-0.616,-0.975
-0.236,-0.653,-0.975
-0.243,-0.67,-0.991
-0.255,-0.673,-0.984
-0.286,-0.674,-0.984
-0.329,-0.661,-0.994
-0.369,-0.65,-0.992
-0.39,-0.652,-0.983
-0.377,-0.671,-0.989
-0.337,-0.687,-1.005
-0.272,-0.693,-1.017
-0.21,-0.691,-1.046
-0.173,-0.678,-1.105
-0.174,-0.64,-1.166
-0.19,-0.587,-1.221
-0.199,-0.539,-1.278
-0.192,-0.513,-1.335
-0.127,-0.51,-1.392
-0.032,-0.507,-1.449
0.051,-0.499,-1.495
0.118,-0.477,-1.511
0.135,-0.457,-1.484
0.13,-0.417,-1.443
0.13,-0.381,-1.392
0.143,-0.361,-1.333
0.179,-0.356,-1.295
0.245,-0.356,-1.253
0.309,-0.356,-1.184
0.347,-0.354,-1.106
0.356,-0.337,-1.036
0.34,-0.317,-0.979
0.327,-0.296,-0.922
0.32,-0.275,-0.871
0.32,-0.262,-0.823
0.318,-0.25,-0.787
0.307,-0.23,-0.761
0.284,-0.207,-0.741
0.263,-0.185,-0.718
0.246,-0.162,-0.701
0.25,-0.138,-0.689
0.279,-0.134,-0.672
0.312,-0.135,-0.623
0.328,-0.131,-0.543
0.324,-0.13,-0.463
0.324,-0.128,-0.403
0.335,-0.123,-0.369
0.327,-0.13,-0.354
0.314,-0.14,-0.322
0.301,-0.145,-0.282
0.288,-0.163,-0.255
0.294,-0.193,-0.239
0.3,-0.221,-0.24
0.319,-0.246,-0.26
0.349,-0.26,-0.299
0.365,-0.277,-0.345
0.381,-0.289,-0.381
0.406,-0.296,-0.399
0.414,-0.291,-0.447
0.39,-0.284,-0.55
0.367,-0.28,-0.652
0.352,-0.284,-0.706
0.335,-0.28,-0.782
0.281,-0.244,-0.961
0.206,-0.217,-1.154
0.156,-0.219,-1.26
0.151,-0.245,-1.292
0.187,-0.283,-1.294
0.213,-0.314,-1.288
0.189,-0.344,-1.309
0.14,-0.352,-1.344
0.072,-0.347,-1.384
-0.005,-0.345,-1.412
-0.058,-0.354,-1.392
-0.079,-0.373,-1.331
-0.097,-0.394,-1.288
-0.135,-0.41,-1.28
-0.174,-0.432,-1.273
-0.211,-0.454,-1.252
-0.266,-0.463,-1.255
-0.35,-0.461,-1.267
-0.428,-0.476,-1.246
-0.467,-0.517,-1.199
-0.465,-0.561,-1.15
-0.447,-0.593,-1.123
-0.417,-0.62,-1.106
-0.399,-0.639,-1.115
-0.411,-0.632,-1.149
-0.448,-0.596,-1.184
-0.482,-0.577,-1.235
-0.506,-0.559,-1.27
-0.477,-0.529,-1.272
-0.393,-0.521,-1.264
-0.278,-0.523,-1.243
-0.187,-0.534,-1.243
-0.135,-0.522,-1.277
-0.103,-0.49,-1.311
-0.084,-0.47,-1.347
-0.069,-0.444,-1.398
-0.031,-0.411,-1.435
0.021,-0.385,-1.441
0.072,-0.368,-1.41
0.122,-0.362,-1.343
0.157,-0.348,-1.275
0.169,-0.324,-1.218
0.18,-0.303,-1.165
0.203,-0.288,-1.116
0.227,-0.274,-1.06
0.251,-0.262,-0.998
0.278,-0.256,-0.935
0.302,-0.253,-0.865
0.323,-0.255,-0.791
0.336,-0.257,-0.717
0.353,-0.257,-0.646
0.358,-0.259,-0.591
0.353,-0.252,-0.548
0.347,-0.245,-0.514
0.346,-0.242,-0.489
0.362,-0.239,-0.467
0.369,-0.238,-0.448
0.365,-0.228,-0.426
0.359,-0.218,-0.4
0.355,-0.211,-0.375
0.371,-0.212,-0.348
0.39,-0.227,-0.325
0.384,-0.236,-0.301
0.376,-0.24,-0.278
0.37,-0.25,-0.256
0.368,-0.265,-0.253
0.384,-0.283,-0.268
0.405,-0.298,-0.292
0.413,-0.296,-0.337
0.401,-0.285,-0.41
0.382,-0.279,-0.481
0.367,-0.273,-0.531
0.35,-0.268,-0.58
0.319,-0.256,-0.656
0.277,-0.241,-0.759
0.234,-0.234,-0.861
0.194,-0.231,-0.951
0.155,-0.231,-1.046
0.125,-0.238,-1.124
0.122,-0.258,-1.154
0.143,-0.297,-1.145
0.177,-0.331,-1.133
0.205,-0.352,-1.141
0.223,-0.369,-1.173
0.23,-0.378,-1.213
0.214,-0.381,-1.263
0.185,-0.387,-1.319
0.152,-0.394,-1.345
0.111,-0.399,-1.334
0.056,-0.419,-1.307
0.017,-0.435,-1.27
-0.008,-0.455,-1.234
-0.037,-0.475,-1.211
-0.071,-0.489,-1.194
-0.096,-0.5,-1.174
-0.115,-0.504,-1.154
-0.135,-0.5,-1.14
-0.154,-0.5,-1.141
-0.168,-0.502,-1.145
-0.175,-0.507,-1.14
-0.18,-0.506,-1.143
-0.188,-0.504,-1.162
-0.174,-0.512,-1.176
-0.14,-0.524,-1.167
-0.096,-0.544,-1.163
-0.063,-0.554,-1.187
-0.045,-0.544,-1.216
-0.038,-0.527,-1.233
-0.034,-0.508,-1.236
-0.031,-0.482,-1.233
-0.026,-0.463,-1.246
-0.005,-0.443,-1.255
0.018,-0.428,-1.254
0.047,-0.419,-1.237
0.075,-0.414,-1.21
0.098,-0.414,-1.191
0.121,-0.4,-1.189
0.139,-0.385,-1.195
0.149,-0.371,-1.209
0.151,-0.351,-1.225
0.155,-0.33,-1.225
0.172,-0.308,-1.198
0.19,-0.291,-1.155
0.196,-0.278,-1.103
0.197,-0.268,-1.051
