,average_gFx,average_gFy,average_gFz,sum_gFx,sum_gFy,sum_gFz,action
6976,0.07074000000000001,-0.051129999999999995,-1.00671,7.074000000000001,-5.1129999999999995,-100.67099999999999,fast
6977,0.08953000000000001,-0.005829999999999999,-0.96598,8.953000000000001,-0.583,-96.598,fast
6978,0.12638000000000002,0.0050599999999999985,-0.9556599999999998,12.638000000000002,0.5059999999999999,-95.56599999999999,fast
6979,0.19999999999999996,-0.01779,-0.92182,19.999999999999996,-1.779,-92.182,fast
6980,0.18531000000000003,-0.06364,-0.9040899999999997,18.531000000000002,-6.364000000000001,-90.40899999999998,fast
6981,0.06818,-0.16335999999999998,-0.9663900000000001,6.8180000000000005,-16.336,-96.63900000000001,fast
6982,0.04172,-0.20528000000000002,-0.9769400000000001,4.172,-20.528000000000002,-97.69400000000002,fast
6983,0.06788999999999999,-0.1869,-0.9531700000000001,6.789,-18.69,-95.31700000000001,fast
6984,0.05149,-0.16361,-0.95116,5.149,-16.361,-95.116,fast
6985,0.10808999999999999,-0.13829,-1.00356,10.809,-13.828999999999999,-100.35600000000001,fast
6986,0.15958000000000003,-0.16817000000000004,-0.9794800000000001,15.958000000000002,-16.817000000000004,-97.94800000000001,fast
6987,0.16991,-0.21206,-0.96402,16.991,-21.206,-96.402,fast
6988,0.15368,-0.16269999999999998,-1.02397,15.368,-16.27,-102.397,fast
6989,0.11059,-0.14813,-1.0117300000000002,11.059,-14.813,-101.17300000000002,fast
6990,0.0897,-0.19587,-0.97749,8.97,-19.587,-97.749,fast
6991,0.06158,-0.19248,-0.9725499999999999,6.158,-19.248,-97.255,fast
6992,0.024900000000000002,-0.17087000000000002,-1.00754,2.49,-17.087000000000003,-100.754,fast
6993,0.07549,-0.13187,-1.0450699999999997,7.549,-13.187,-104.50699999999998,fast
6994,0.12095999999999998,-0.09441999999999999,-1.02915,12.095999999999998,-9.441999999999998,-102.91499999999999,fast
6995,0.11892000000000001,-0.10984,-1.00537,11.892000000000001,-10.984,-100.537,fast
6996,0.10608000000000001,-0.11202000000000002,-0.98452,10.608,-11.202000000000002,-98.452,fast
6997,0.09245999999999999,-0.11837000000000002,-0.9307899999999999,9.245999999999999,-11.837000000000002,-93.079,fast
6998,0.16601000000000007,-0.08547,-0.8937,16.601000000000006,-8.547,-89.37,fast
6999,0.142,-0.07183,-0.91852,14.2,-7.183,-91.852,fast
7000,0.10907,-0.12339,-0.94045,10.907,-12.339,-94.045,fast
7001,0.14256,-0.12141,-0.9690099999999999,14.256,-12.141,-96.901,fast
7002,0.19150000000000003,-0.11463000000000001,-0.9867900000000001,19.150000000000002,-11.463000000000001,-98.679,fast
7003,0.20487999999999995,-0.11900000000000002,-0.9592999999999999,20.487999999999996,-11.900000000000002,-95.92999999999999,fast
7004,0.30828,-0.06297,-0.9616599999999998,30.828,-6.297,-96.16599999999998,fast
7005,0.33626000000000006,-0.05681,-0.9488400000000001,33.626000000000005,-5.681,-94.88400000000001,fast
7006,0.22397999999999998,-0.12836,-0.9747199999999998,22.398,-12.836,-97.47199999999998,fast
7007,0.13765999999999998,-0.13385000000000002,-1.02031,13.765999999999998,-13.385000000000002,-102.031,fast
7008,0.1671,-0.10671,-1.0185499999999998,16.71,-10.671,-101.85499999999999,fast
7009,0.17794000000000001,-0.10647999999999999,-0.9810099999999999,17.794,-10.648,-98.101,fast
7010,0.18506,-0.08393,-1.0111999999999999,18.506,-8.393,-101.11999999999999,fast
7011,0.19296000000000002,-0.11488999999999998,-1.00722,19.296000000000003,-11.488999999999997,-100.72200000000001,fast
7012,0.16998000000000002,-0.1725,-0.9647,16.998,-17.25,-96.47,fast
7013,0.16511999999999996,-0.17269,-0.9744999999999999,16.511999999999997,-17.269000000000002,-97.44999999999999,fast
7014,0.16762999999999997,-0.19676000000000002,-0.96065,16.762999999999998,-19.676000000000002,-96.065,fast
7015,0.19515999999999997,-0.20339,-0.94321,19.516,-20.339,-94.321,fast
7016,0.16695999999999997,-0.18007,-0.9581399999999999,16.695999999999998,-18.007,-95.814,fast
7017,0.15989,-0.15351,-0.9538800000000001,15.989,-15.351,-95.388,fast
7018,0.15948,-0.1266,-0.9220900000000002,15.948,-12.66,-92.20900000000002,fast
7019,0.18585000000000002,-0.11179000000000001,-0.9501100000000001,18.585,-11.179000000000002,-95.01100000000001,fast
7020,0.15937,-0.12847999999999998,-0.96468,15.937000000000001,-12.847999999999999,-96.468,fast
7021,0.14562,-0.12996,-0.9678899999999999,14.562,-12.995999999999999,-96.78899999999999,fast
7022,0.13016000000000003,-0.12521000000000002,-0.9538900000000001,13.016000000000002,-12.521,-95.38900000000001,fast
7023,0.1157,-0.13061,-0.9625,11.57,-13.061,-96.25,fast
7024,0.10904000000000001,-0.09754,-0.9959,10.904000000000002,-9.754,-99.59,fast
7025,0.14679999999999999,-0.10021,-0.9871500000000001,14.68,-10.020999999999999,-98.715,fast
7026,0.10293999999999999,-0.11557,-0.9918400000000002,10.293999999999999,-11.557,-99.18400000000001,fast
7027,0.07770000000000002,-0.08953,-0.9980199999999998,7.770000000000001,-8.953,-99.80199999999998,fast
7028,0.13915999999999998,-0.08724000000000003,-0.9827599999999999,13.915999999999997,-8.724000000000002,-98.27599999999998,fast
7029,0.22892000000000004,-0.10013,-0.9916100000000001,22.892000000000003,-10.013,-99.16100000000002,fast
7030,0.28998,-0.11768999999999999,-0.9572299999999998,28.998,-11.768999999999998,-95.72299999999998,fast
7031,0.27191,-0.12793,-0.9904299999999999,27.191,-12.793,-99.04299999999999,fast
7032,0.24895,-0.1192,-1.0027200000000003,24.895,-11.92,-100.27200000000002,fast
7033,0.22423,-0.15089,-0.96864,22.423000000000002,-15.089,-96.86399999999999,fast
7034,0.28661,-0.12981,-0.95187,28.660999999999998,-12.981000000000002,-95.187,fast
7035,0.31034999999999996,-0.15607000000000001,-0.94013,31.034999999999997,-15.607000000000001,-94.013,fast
7036,0.25703000000000004,-0.22971999999999998,-0.9365399999999999,25.703000000000003,-22.971999999999998,-93.654,fast
7037,0.21464000000000003,-0.22501000000000002,-0.9566899999999999,21.464000000000002,-22.501,-95.669,fast
7038,0.21065000000000006,-0.22830999999999999,-0.98738,21.065000000000005,-22.831,-98.738,fast
7039,0.25997,-0.22938000000000003,-0.90842,25.997,-22.938000000000002,-90.842,fast
7040,0.27268000000000003,-0.18532999999999997,-0.9287200000000001,27.268,-18.532999999999998,-92.87200000000001,fast
7041,0.22325999999999996,-0.16917000000000001,-0.9880699999999999,22.325999999999997,-16.917,-98.80699999999999,fast
7042,0.19451999999999997,-0.18646000000000004,-0.94206,19.451999999999998,-18.646000000000004,-94.206,fast
7043,0.19707,-0.20365999999999995,-0.9370800000000001,19.707,-20.365999999999996,-93.70800000000001,fast
7044,0.24402000000000001,-0.17192000000000005,-0.9525000000000001,24.402,-17.192000000000004,-95.25000000000001,fast
7045,0.26785,-0.14138,-0.93246,26.785,-14.138,-93.246,fast
7046,0.22058,-0.17032000000000003,-0.9460100000000001,22.058,-17.032000000000004,-94.60100000000001,fast
7047,0.17099,-0.18267,-0.9542999999999999,17.099,-18.267,-95.42999999999999,fast
7048,0.16978,-0.15557,-0.9692099999999998,16.977999999999998,-15.557,-96.92099999999998,fast
7049,0.14017000000000002,-0.14257,-0.9962099999999999,14.017000000000001,-14.257,-99.621,fast
7050,0.14966,-0.14793,-0.9938300000000001,14.966,-14.793000000000001,-99.38300000000001,fast
7051,0.23571,-0.16603,-0.9162000000000002,23.571,-16.603,-91.62000000000002,fast
7052,0.23061000000000004,-0.16872,-0.89914,23.061000000000003,-16.872,-89.914,fast
7053,0.18212000000000003,-0.14781,-0.9547899999999998,18.212000000000003,-14.781,-95.47899999999998,fast
7054,0.15233,-0.12594,-0.9771899999999999,15.233,-12.594,-97.719,fast
7055,0.14059999999999997,-0.11479000000000003,-0.9509599999999999,14.059999999999999,-11.479000000000003,-95.09599999999999,fast
7056,0.19768,-0.08216999999999999,-0.9483499999999999,19.768,-8.216999999999999,-94.835,fast
7057,0.20270999999999997,-0.038650000000000004,-0.9926,20.270999999999997,-3.865,-99.26,fast
7058,0.23533,-0.04106,-0.9804599999999999,23.533,-4.106,-98.04599999999999,fast
7059,0.24295999999999998,-0.056139999999999995,-0.9639899999999999,24.296,-5.614,-96.39899999999999,fast
7060,0.19990999999999995,-0.12784,-0.9996299999999999,19.990999999999996,-12.784,-99.963,fast
7061,0.17469000000000004,-0.17479999999999996,-0.99434,17.469000000000005,-17.479999999999997,-99.434,fast
7062,0.19985,-0.15621000000000002,-1.00589,19.985,-15.621,-100.589,fast
7063,0.19500000000000003,-0.11416000000000003,-0.98587,19.500000000000004,-11.416000000000002,-98.587,fast
7064,0.21259,-0.11121,-0.9672999999999999,21.259,-11.121,-96.72999999999999,fast
7065,0.19326000000000002,-0.13718,-0.99398,19.326,-13.718,-99.398,fast
7066,0.18943000000000004,-0.15875,-0.99088,18.943000000000005,-15.875,-99.088,fast
7067,0.20609,-0.13327,-0.9756500000000001,20.608999999999998,-13.327,-97.56500000000001,fast
7068,0.14035,-0.15256000000000003,-0.9662900000000001,14.035,-15.256000000000004,-96.629,fast
7069,0.18923,-0.14909,-0.9972200000000001,18.923000000000002,-14.909,-99.72200000000001,fast
7070,0.19846999999999998,-0.14736000000000002,-0.9721500000000001,19.846999999999998,-14.736,-97.215,fast
7071,0.17812999999999996,-0.16630000000000003,-0.9136,17.812999999999995,-16.630000000000003,-91.36,fast
7072,0.17362000000000002,-0.15221,-0.9488399999999999,17.362000000000002,-15.221,-94.88399999999999,fast
7073,0.19893999999999998,-0.17733999999999997,-0.96804,19.894,-17.733999999999998,-96.804,fast
7074,0.14758000000000002,-0.18522000000000002,-0.9336599999999998,14.758000000000001,-18.522000000000002,-93.36599999999999,fast
7075,0.15982000000000002,-0.18477999999999997,-0.95462,15.982000000000001,-18.477999999999998,-95.462,fast
7076,0.17915000000000003,-0.15586000000000003,-0.9706000000000001,17.915000000000003,-15.586000000000002,-97.06000000000002,fast
7077,0.15294999999999997,-0.09849999999999999,-0.97076,15.294999999999998,-9.85,-97.076,fast
7078,0.17701999999999996,-0.11534999999999998,-0.9645699999999999,17.701999999999995,-11.534999999999998,-96.457,fast
7079,0.25953,-0.16948000000000005,-0.9973399999999999,25.953,-16.948000000000004,-99.734,fast
7080,0.22170000000000006,-0.17892000000000002,-0.97669,22.170000000000005,-17.892000000000003,-97.669,fast
7081,0.13957,-0.18712999999999996,-0.9919099999999998,13.957,-18.712999999999997,-99.19099999999999,fast
7082,0.12717000000000003,-0.17484000000000002,-1.0097,12.717000000000002,-17.484,-100.97,fast
7083,0.14712999999999998,-0.15513,-0.99926,14.712999999999997,-15.513,-99.926,fast
7084,0.14629000000000003,-0.14113,-0.9855200000000001,14.629000000000003,-14.113,-98.552,fast
7085,0.14815,-0.18936999999999998,-0.92415,14.815,-18.936999999999998,-92.415,fast
7086,0.19491000000000003,-0.17226,-0.99614,19.491000000000003,-17.226,-99.614,fast
7087,0.16394999999999998,-0.14859000000000003,-1.0180999999999998,16.395,-14.859000000000002,-101.80999999999999,fast
7088,0.15241,-0.12434,-0.9561200000000001,15.241,-12.434000000000001,-95.61200000000001,fast
7089,0.14362,-0.11903000000000001,-0.9535800000000002,14.362,-11.903,-95.35800000000002,fast
7090,0.13872,-0.1084,-0.9562899999999999,13.872,-10.84,-95.62899999999999,fast
7091,0.12902999999999998,-0.11834000000000001,-0.9494399999999998,12.902999999999999,-11.834000000000001,-94.94399999999999,fast
7092,0.15173,-0.18161000000000002,-0.93683,15.173,-18.161,-93.683,fast
7093,0.13657999999999998,-0.13956000000000002,-0.9272099999999999,13.657999999999998,-13.956000000000001,-92.72099999999999,fast
7094,0.16622,-0.09783000000000001,-0.9874,16.622,-9.783000000000001,-98.74000000000001,fast
7095,0.22618,-0.10553000000000001,-0.97685,22.618,-10.553,-97.685,fast
7096,0.26844999999999997,-0.17978999999999995,-0.9527700000000001,26.844999999999995,-17.978999999999996,-95.27700000000002,fast
7097,0.26041999999999993,-0.21609,-0.96997,26.041999999999994,-21.609,-96.997,fast
7098,0.26899,-0.19108999999999998,-0.96648,26.899,-19.108999999999998,-96.648,fast
7099,0.27248999999999995,-0.16582,-0.96896,27.248999999999995,-16.582,-96.896,fast
7100,0.22378,-0.15830000000000002,-0.98253,22.378,-15.830000000000002,-98.253,fast
7101,0.20018,-0.15226,-0.9829700000000001,20.018,-15.226,-98.29700000000001,fast
7102,0.24166,-0.14728000000000002,-0.9924200000000001,24.166,-14.728000000000002,-99.242,fast
7103,0.25305,-0.12787,-0.98509,25.305,-12.787,-98.509,fast
7104,0.24779999999999996,-0.12500999999999998,-0.9479899999999999,24.779999999999998,-12.501,-94.79899999999999,fast
7105,0.26783000000000007,-0.11313,-1.02031,26.783000000000005,-11.312999999999999,-102.031,fast
7106,0.23382999999999998,-0.11135,-0.9828100000000001,23.383,-11.135,-98.281,fast
7107,0.20450999999999994,-0.13201000000000002,-0.86739,20.450999999999993,-13.201000000000002,-86.739,fast
7108,0.18674000000000002,-0.10775999999999998,-0.91055,18.674000000000003,-10.775999999999998,-91.05499999999999,fast
7109,0.20398,-0.07705000000000001,-0.9493600000000001,20.398,-7.705,-94.936,fast
7110,0.19615000000000002,-0.05039999999999998,-0.9579599999999998,19.615000000000002,-5.039999999999998,-95.79599999999998,fast
7111,0.18822,-0.08196999999999999,-0.9974800000000001,18.822,-8.197,-99.74800000000002,fast
7112,0.20968,-0.14190000000000003,-0.9773700000000001,20.968,-14.190000000000003,-97.73700000000001,fast
7113,0.28135999999999994,-0.16764000000000004,-0.9851200000000001,28.135999999999996,-16.764000000000003,-98.51200000000001,fast
7114,0.28838,-0.15387,-0.9641099999999999,28.838,-15.387,-96.41099999999999,fast
7115,0.26114000000000004,-0.12729,-0.9649000000000001,26.114000000000004,-12.729,-96.49000000000001,fast
7116,0.23427999999999996,-0.05800000000000001,-1.01057,23.427999999999997,-5.800000000000001,-101.057,fast
7117,0.25427,-0.0628,-1.0061,25.427,-6.279999999999999,-100.61,fast
7118,0.23792999999999995,-0.11377000000000001,-0.9361,23.792999999999996,-11.377,-93.61,fast
7119,0.20395999999999997,-0.13949,-0.93426,20.395999999999997,-13.949000000000002,-93.426,fast
7120,0.23892000000000002,-0.13829,-0.9897000000000001,23.892000000000003,-13.829,-98.97000000000001,fast
7121,0.24267,-0.13479,-0.9748799999999999,24.267,-13.479,-97.48799999999999,fast
7122,0.23849,-0.18391000000000002,-0.9358200000000001,23.849,-18.391000000000002,-93.58200000000001,fast
7123,0.20118999999999995,-0.18266999999999997,-0.9091800000000002,20.118999999999996,-18.266999999999996,-90.91800000000002,fast
7124,0.17830000000000001,-0.19525000000000003,-0.93013,17.830000000000002,-19.525000000000002,-93.013,fast
7125,0.16529999999999997,-0.17845000000000005,-0.9548099999999999,16.529999999999998,-17.845000000000006,-95.481,fast
7126,0.19731,-0.13012999999999997,-0.96048,19.731,-13.012999999999998,-96.048,fast
7127,0.24317999999999998,-0.11446999999999996,-0.9654199999999998,24.317999999999998,-11.446999999999996,-96.54199999999999,fast
7128,0.26554,-0.11852,-0.9760300000000001,26.554,-11.852,-97.60300000000001,fast
7129,0.26547,-0.14436,-0.9550500000000001,26.547,-14.436,-95.50500000000001,fast
7130,0.29039999999999994,-0.15727,-0.96918,29.039999999999996,-15.727,-96.918,fast
7131,0.27434,-0.17095,-0.97699,27.433999999999997,-17.095,-97.699,fast
7132,0.29453999999999997,-0.18441000000000002,-0.9575799999999998,29.453999999999997,-18.441000000000003,-95.75799999999998,fast
7133,0.26507,-0.13443,-0.9527100000000001,26.506999999999998,-13.443,-95.271,fast
7134,0.22551000000000002,-0.12536,-0.9751599999999999,22.551000000000002,-12.536,-97.51599999999999,fast
7135,0.20797999999999997,-0.15691,-0.9518800000000002,20.798,-15.690999999999999,-95.18800000000002,fast
7136,0.17883000000000002,-0.1753,-0.9605899999999999,17.883000000000003,-17.53,-96.059,fast
7137,0.18936999999999998,-0.18519000000000005,-0.9372400000000001,18.936999999999998,-18.519000000000005,-93.724,fast
7138,0.13778,-0.19029,-0.94235,13.778,-19.029,-94.235,fast
7139,0.1707,-0.16444,-0.9749300000000002,17.07,-16.444,-97.49300000000002,fast
7140,0.21699999999999992,-0.12307,-0.9012600000000002,21.699999999999992,-12.307,-90.12600000000002,fast
7141,0.21445,-0.11367000000000001,-0.9307300000000002,21.445,-11.367,-93.07300000000002,fast
7142,0.20845,-0.12488000000000002,-0.99541,20.845,-12.488000000000001,-99.541,fast
7143,0.25384000000000007,-0.17644,-0.98881,25.384000000000004,-17.644000000000002,-98.881,fast
7144,0.27097,-0.16379000000000002,-0.94845,27.097,-16.379,-94.845,fast
7145,0.26700999999999997,-0.11361,-0.9855100000000003,26.700999999999997,-11.361,-98.55100000000003,fast
7146,0.23969999999999994,-0.12746,-0.9896300000000001,23.969999999999995,-12.745999999999999,-98.96300000000001,fast
7147,0.25445000000000007,-0.16460000000000005,-0.9659200000000001,25.445000000000004,-16.460000000000004,-96.59200000000001,fast
7148,0.26453,-0.15628999999999998,-0.9675199999999999,26.453,-15.629,-96.752,fast
7149,0.21471999999999994,-0.17041,-0.9552799999999999,21.471999999999994,-17.041,-95.52799999999999,fast
7150,0.27054999999999996,-0.15151,-0.9759200000000001,27.054999999999996,-15.151,-97.59200000000001,fast
7151,0.23055,-0.14221999999999999,-0.99229,23.055,-14.222,-99.229,fast
7152,0.14369,-0.15102000000000002,-0.99106,14.369000000000002,-15.102,-99.10600000000001,fast
7153,0.19341,-0.17697999999999994,-0.93292,19.341,-17.697999999999993,-93.292,fast
7154,0.27446000000000004,-0.21581,-0.9162700000000001,27.446,-21.581,-91.62700000000001,fast
7155,0.29600000000000004,-0.20346999999999998,-0.9034299999999998,29.6,-20.346999999999998,-90.34299999999999,fast
7156,0.23298000000000002,-0.18943000000000002,-0.88693,23.298000000000002,-18.943,-88.693,fast
7157,0.1727,-0.13576,-0.9419999999999998,17.27,-13.576,-94.19999999999999,fast
7158,0.1765,-0.08628,-0.9775199999999998,17.65,-8.628,-97.75199999999998,fast
7159,0.19426000000000002,-0.09251,-0.9487399999999999,19.426000000000002,-9.251,-94.874,fast
7160,0.21713000000000002,-0.11986999999999998,-0.9734700000000001,21.713,-11.986999999999998,-97.34700000000001,fast
7161,0.20818,-0.13624,-1.0015100000000001,20.818,-13.624,-100.15100000000001,fast
7162,0.24881,-0.15034,-1.00889,24.881,-15.034,-100.889,fast
7163,0.26904,-0.14334999999999998,-1.00364,26.904,-14.334999999999999,-100.364,fast
7164,0.30007,-0.1508,-0.9559399999999999,30.006999999999998,-15.08,-95.594,fast
7165,0.30287,-0.12993000000000002,-0.9959499999999999,30.287,-12.993000000000002,-99.59499999999998,fast
7166,0.26159999999999994,-0.13223000000000001,-0.9612299999999999,26.159999999999997,-13.223000000000003,-96.12299999999999,fast
7167,0.26266,-0.15868999999999997,-0.9203799999999999,26.266000000000002,-15.868999999999998,-92.03799999999998,fast
7168,0.25612999999999997,-0.17408,-0.9222800000000001,25.613,-17.408,-92.22800000000001,fast
7169,0.28833,-0.19389000000000003,-0.91542,28.833,-19.389000000000003,-91.542,fast
7170,0.23429000000000003,-0.18675,-0.9346199999999999,23.429000000000002,-18.675,-93.46199999999999,fast
7171,0.1955,-0.21096,-0.9119699999999998,19.55,-21.096,-91.19699999999999,fast
7172,0.22012000000000007,-0.21282999999999996,-0.92962,22.012000000000008,-21.282999999999998,-92.962,fast
7173,0.2657,-0.20159000000000002,-0.95369,26.57,-20.159000000000002,-95.369,fast
7174,0.27706,-0.20031,-0.93566,27.706,-20.031,-93.566,fast
7175,0.26166,-0.17210999999999999,-0.9493600000000001,26.166,-17.211,-94.936,fast
7176,0.26254,-0.16533,-0.9563900000000001,26.254,-16.533,-95.63900000000001,fast
7177,0.29154,-0.17393999999999998,-0.95628,29.154,-17.394,-95.628,fast
7178,0.25117,-0.13463,-0.9536,25.117,-13.463,-95.36,fast
7179,0.1863,-0.09583000000000003,-1.00077,18.63,-9.583000000000002,-100.077,fast
7180,0.18179,-0.09501,-1.0022199999999999,18.179000000000002,-9.501,-100.222,fast
7181,0.23116,-0.12697,-0.9648400000000001,23.116,-12.697,-96.48400000000001,fast
7182,0.27338999999999997,-0.15428000000000003,-0.96681,27.339,-15.428000000000003,-96.681,fast
7183,0.30889000000000005,-0.17064000000000001,-0.9309900000000002,30.889000000000003,-17.064,-93.09900000000002,fast
7184,0.29389,-0.15800000000000003,-0.97809,29.389,-15.800000000000002,-97.809,fast
7185,0.24155,-0.15208,-0.9982500000000001,24.154999999999998,-15.207999999999998,-99.825,fast
7186,0.21660000000000001,-0.14721000000000004,-0.9698100000000003,21.66,-14.721000000000004,-96.98100000000002,fast
7187,0.24285999999999996,-0.14185,-0.9763800000000002,24.285999999999998,-14.185,-97.63800000000002,fast
7188,0.26944999999999997,-0.13976,-0.94407,26.944999999999997,-13.976,-94.407,fast
7189,0.23593999999999998,-0.1433,-0.9696300000000001,23.593999999999998,-14.33,-96.96300000000001,fast
7190,0.21435,-0.18684000000000003,-0.9495299999999998,21.435000000000002,-18.684000000000005,-94.95299999999997,fast
7191,0.20028000000000007,-0.18642,-0.9085600000000003,20.028000000000006,-18.642,-90.85600000000002,fast
7192,0.26921999999999996,-0.17291000000000004,-0.92954,26.921999999999997,-17.291000000000004,-92.95400000000001,fast
7193,0.26508000000000004,-0.17309000000000002,-0.9354700000000001,26.508000000000003,-17.309,-93.54700000000001,fast
7194,0.24645000000000006,-0.20475,-0.9147099999999999,24.645000000000007,-20.474999999999998,-91.47099999999999,fast
7195,0.21703999999999998,-0.2076,-0.9309000000000001,21.703999999999997,-20.76,-93.09,fast
7196,0.20915,-0.19904999999999998,-0.96783,20.915,-19.904999999999998,-96.783,fast
7197,0.22423000000000004,-0.16107000000000002,-0.9741700000000002,22.423000000000005,-16.107000000000003,-97.41700000000002,fast
7198,0.29679,-0.11475999999999999,-0.9849499999999999,29.679,-11.475999999999999,-98.49499999999999,fast
7199,0.29452,-0.11625999999999999,-0.9709,29.451999999999998,-11.626,-97.09,fast
7200,0.25411,-0.15624000000000002,-0.9529099999999999,25.410999999999998,-15.624,-95.291,fast
7201,0.32144,-0.17495999999999998,-0.9594499999999999,32.144,-17.496,-95.945,fast
7202,0.29117,-0.16406,-0.95553,29.116999999999997,-16.406000000000002,-95.553,fast
7203,0.28337999999999997,-0.17018,-0.9365300000000001,28.337999999999997,-17.018,-93.653,fast
7204,0.25545000000000007,-0.18131,-0.9085200000000002,25.545000000000005,-18.131,-90.85200000000002,fast
7205,0.18133999999999995,-0.16783999999999996,-0.9316000000000001,18.133999999999993,-16.783999999999995,-93.16000000000001,fast
7206,0.17105,-0.12064,-0.9624600000000001,17.105,-12.064,-96.24600000000001,fast
7207,0.15289000000000003,-0.10393,-0.9078599999999999,15.289000000000001,-10.392999999999999,-90.78599999999999,fast
7208,0.15031,-0.10062000000000001,-0.92078,15.031,-10.062000000000001,-92.078,fast
7209,0.15597000000000003,-0.09933,-1.0132599999999998,15.597000000000003,-9.933,-101.326,fast
7210,0.11511999999999999,-0.12397999999999998,-0.99363,11.511999999999999,-12.397999999999998,-99.363,fast
7211,0.12929000000000002,-0.11987000000000002,-1.00006,12.929000000000002,-11.987000000000002,-100.00599999999999,fast
7212,0.10535,-0.10874,-1.0102799999999998,10.535,-10.874,-101.02799999999998,fast
7213,0.11436,-0.13918,-0.9899,11.436,-13.918000000000001,-98.99,fast
7214,0.13589,-0.0729,-1.01536,13.589,-7.29,-101.536,fast
7215,0.16573999999999997,-0.04512000000000001,-1.01368,16.573999999999998,-4.5120000000000005,-101.36799999999998,fast
7216,0.18275999999999995,-0.10592,-0.9888699999999999,18.275999999999996,-10.592,-98.88699999999999,fast
7217,0.19387000000000001,-0.11723999999999997,-1.00414,19.387,-11.723999999999997,-100.414,fast
7218,0.13873999999999997,-0.11217999999999999,-0.9984099999999999,13.873999999999999,-11.217999999999998,-99.841,fast
7219,0.1568,-0.12743000000000002,-0.99924,15.68,-12.743000000000002,-99.924,fast
7220,0.13946,-0.10612,-1.0183200000000001,13.946,-10.612,-101.83200000000001,fast
7221,0.10952,-0.08783999999999999,-0.9681700000000001,10.952,-8.783999999999999,-96.81700000000001,fast
7222,0.15914999999999999,-0.11294,-0.9609700000000001,15.915,-11.294,-96.09700000000001,fast
7223,0.15809000000000004,-0.11923,-0.98943,15.809000000000003,-11.923,-98.943,fast
7224,0.19293,-0.07297,-1.02532,19.293,-7.297,-102.532,fast
7225,0.18464,-0.08331,-0.99386,18.464,-8.331,-99.386,fast
7226,0.19879999999999995,-0.13145,-0.95715,19.879999999999995,-13.145000000000001,-95.71499999999999,fast
7227,0.1978,-0.14347000000000001,-0.9521700000000002,19.78,-14.347000000000001,-95.21700000000001,fast
7228,0.17833000000000002,-0.16982,-0.9651100000000001,17.833000000000002,-16.982,-96.51100000000001,fast
7229,0.19396999999999995,-0.15605,-0.9710700000000001,19.396999999999995,-15.604999999999999,-97.10700000000001,fast
7230,0.16542999999999997,-0.09624000000000005,-0.9729099999999999,16.542999999999996,-9.624000000000004,-97.291,fast
7231,0.16167,-0.08701000000000002,-0.9491,16.167,-8.701000000000002,-94.91000000000001,fast
7232,0.23046,-0.09908,-0.9144900000000001,23.046,-9.908,-91.44900000000001,fast
7233,0.27545,-0.07006,-0.9165999999999999,27.544999999999998,-7.005999999999999,-91.65999999999998,fast
7234,0.24850000000000003,-0.09403000000000002,-0.9295499999999999,24.85,-9.403000000000002,-92.95499999999998,fast
7235,0.20830999999999997,-0.1368,-0.95699,20.830999999999996,-13.680000000000001,-95.699,fast
7236,0.18849999999999997,-0.14937,-1.00314,18.849999999999998,-14.937000000000001,-100.314,fast
7237,0.17137,-0.14696,-1.0033500000000002,17.137,-14.696000000000002,-100.33500000000001,fast
7238,0.2624100000000001,-0.10448,-1.01399,26.241000000000007,-10.448,-101.39899999999999,fast
7239,0.25740999999999997,-0.08318000000000002,-1.03551,25.741,-8.318000000000001,-103.55099999999999,fast
7240,0.19390000000000002,-0.14190000000000003,-0.96644,19.39,-14.190000000000001,-96.64399999999999,fast
7241,0.15650999999999998,-0.16107000000000002,-0.94355,15.650999999999998,-16.107000000000003,-94.355,fast
7242,0.1913,-0.15428,-0.95503,19.13,-15.428,-95.503,fast
7243,0.17791999999999997,-0.19604,-0.94372,17.791999999999998,-19.604,-94.372,fast
7244,0.20756,-0.22229999999999997,-0.9578500000000001,20.756,-22.229999999999997,-95.78500000000001,fast
7245,0.27289,-0.17826,-0.9320499999999998,27.289,-17.826,-93.20499999999998,fast
7246,0.24658000000000005,-0.15884999999999996,-0.9266099999999998,24.658000000000005,-15.884999999999996,-92.66099999999999,fast
7247,0.20828999999999998,-0.16275000000000003,-0.9346499999999999,20.828999999999997,-16.275000000000002,-93.46499999999999,fast
7248,0.21376,-0.14816,-0.9307900000000001,21.376,-14.815999999999999,-93.07900000000001,fast
7249,0.18488000000000004,-0.09611999999999998,-0.9675299999999999,18.488000000000003,-9.611999999999998,-96.75299999999999,fast
7250,0.19592999999999997,-0.05107000000000001,-0.97435,19.592999999999996,-5.107000000000001,-97.435,fast
7251,0.22658000000000006,-0.09782,-0.95124,22.658000000000005,-9.782,-95.124,fast
7252,0.20829999999999999,-0.16320000000000004,-0.9495999999999999,20.83,-16.320000000000004,-94.96,fast
7253,0.2609,-0.19058,-0.95014,26.09,-19.058,-95.014,fast
7254,0.26671,-0.11263,-0.9810499999999999,26.671,-11.263,-98.10499999999999,fast
7255,0.14576,-0.08884,-0.9601200000000002,14.575999999999999,-8.884,-96.01200000000001,fast
7256,0.08319000000000001,-0.19951999999999998,-0.92241,8.319,-19.951999999999998,-92.241,fast
